time_s,desired_force_n,contact_force_n,uav_x_m,uav_y_m,uav_z_m,target_x_m,target_v_mps,target_a_mps2,roll_rad,pitch_rad,yaw_rad,omega1,omega2,omega3,omega4
0.023,0.0373399469855569,0,-0.299999999610859,-1.11734767416669e-21,0.999999999961329,0,0,0,-1.0491809867263e-17,2.26565133265491e-06,-1.44414019165445e-11,439.760904245616,439.945795192025,440.130501945663,439.945795192026
0.024,0.0390165745340717,0,-0.299999999496893,-1.76116973803029e-21,0.999999999952931,0,0,0,-1.51633049966282e-17,2.68026775385071e-06,-1.75803390305596e-11,439.746123341086,439.945795221294,440.145259041129,439.945795221296
0.025,0.040697457549639,0,-0.299999999356599,-2.72123552870255e-21,0.999999999943226,0,0,0,-2.15606191769594e-17,3.14783443012888e-06,-2.12089199970888e-11,439.730942979221,439.945795258164,440.160413815414,439.945795258167
0.026,0.0423825731135405,0,-0.299999999185388,-4.12827039179371e-21,0.999999999932089,0,0,0,-3.01982018452564e-17,3.6723730490308e-06,-2.53744727812738e-11,439.715380112768,439.945795304074,440.175949284371,439.945795304078
0.027,0.0440718979800928,0,-0.299999998978115,-6.15770702222852e-21,0.999999999919391,0,0,0,-4.17080621323246e-17,4.25800649409894e-06,-3.01259170837139e-11,439.6994513401,439.945795360643,440.191848821888,439.945795360648
0.028,0.0457654085747747,0,-0.299999998729031,-9.04205243751667e-21,0.999999999905,0,0,0,-5.68608270583133e-17,4.90895443957793e-06,-3.55136340171896e-11,439.683172911334,439.945795429684,440.20809615376,439.94579542969
0.029,0.0474630809923585,0,-0.299999998431749,-1.30858876634188e-20,0.99999999988878,0,0,0,-7.65849034112765e-17,5.62952903794874e-06,-4.15893326837819e-11,439.666560734355,439.945795513213,440.224675351634,439.945795513221
0.03,0.0491648909950468,0,-0.299999998079201,-1.86839516603212e-20,0.999999999870592,0,0,0,-1.0199075809517e-16,6.42413069869555e-06,-4.84059144497304e-11,439.649630380751,439.945795613465,440.241570827056,439.945795613474
0.031,0.0508708140106141,0,-0.299999997663589,-2.6342744134437e-20,0.999999999850297,0,0,0,-1.34397111266102e-16,7.29724395672851e-06,-5.60173356550456e-11,439.632397091653,439.945795732903,440.258767325595,439.945795732914
0.032,0.0525808251305545,0,-0.299999997176347,-3.67061130575997e-20,0.999999999827754,0,0,0,-1.75364757819628e-16,8.25343342890917e-06,-6.44784694355105e-11,439.614875783496,439.945795874229,440.276249921058,439.945795874244
0.033,0.0542948991082343,0,-0.299999996608096,-5.05853305310959e-20,0.999999999802818,0,0,0,-2.2672649367324e-16,9.29733985714833e-06,-7.38449672810471e-11,439.597081053684,439.945796040402,440.29400400979,439.94579604042
0.034,0.0560130103570514,0,-0.299999995948593,-6.89941777115605e-20,0.999999999775347,0,0,0,-2.90608630574209e-16,1.04336762365692e-05,-8.41731209022332e-11,439.579027186172,439.945796234639,440.312015305056,439.945796234662
0.035,0.0577351329485995,0,-0.299999995186691,-9.31897855708826e-20,0.999999999745198,0,0,0,-3.69467646662931e-16,1.16672240272509e-05,-9.55197249284991e-11,439.560728156964,439.945796460438,440.330269831506,439.945796460466
0.036,0.05946124061084,0,-0.29999999431029,-1.24719780530203e-19,0.999999999712226,0,0,0,-4.66137434643324e-16,1.30028294480903e-05,-1.07941940914496e-10,439.542197639525,439.945796721581,440.348753919726,439.945796721614
0.037,0.0611913067262787,0,-0.299999993306287,-1.65476403713028e-19,0.99999999967629,0,0,0,-5.83859628946317e-16,1.44453998513412e-05,-1.21497163088421e-10,439.523449010114,439.945797022148,440.367454200865,439.945797022188
0.038,0.0629253043301509,0,-0.299999992160532,-2.17758318891094e-19,0.999999999637249,0,0,0,-7.26326908776526e-16,1.59999001764125e-05,-1.36242886236304e-10,439.504495353027,439.945797366531,440.386357601345,439.945797366578
0.039,0.0646632061086118,0,-0.299999990857775,-2.84340845385939e-19,0.999999999594964,0,0,0,-8.97730243024751e-16,1.76713494815284e-05,-1.52236576076056e-10,439.485349465774,439.945797759438,440.405451337648,439.945797759495
0.04,0.0664049843969347,0,-0.299999989381622,-3.68555385008036e-19,0.999999999549298,0,0,0,-1.10280167243871e-15,1.94648175518732e-05,-1.69535542439518e-10,439.466023864159,439.94579820591,440.424722911182,439.945798205977
0.041,0.0681506111777168,0,-0.299999987714481,-4.74378847451362e-19,0.999999999500119,0,0,0,-1.34686016796286e-15,2.1385421582867e-05,-1.88196815547956e-10,439.446530787295,439.945798711329,440.444160103226,439.945798711408
0.042,0.0699000580790913,0,-0.299999985837513,-6.0653393338e-19,0.999999999447297,0,0,0,-1.63586554463511e-15,2.34383229372368e-05,-2.08277025633494e-10,439.426882202536,439.945799281427,440.463750969947,439.94579928152
0.043,0.0716532963729486,0,-0.29999998373058,-7.70601095359484e-19,0.999999999390707,0,0,0,-1.97646562406797e-15,2.56287239745687e-05,-2.29832286128841e-10,439.407089810336,439.945799922297,440.483483837497,439.945799922406
0.044,0.0734102969731642,0,-0.299999981372199,-9.73143092483684e-19,0.999999999330228,0,0,0,-2.3760467171366e-15,2.79618649520469e-05,-2.52918080621222e-10,439.387165049025,439.945800640402,440.503347297179,439.945800640529
0.045,0.0751710304338354,0,-0.299999978739485,-1.22184311273938e-18,0.999999999265744,0,0,0,-2.84278856068929e-15,3.04430209951056e-05,-2.77589153738738e-10,439.367119099523,439.945801442586,440.523330200688,439.945801442733
0.046,0.0769354669475262,0,-0.299999975808102,-1.52565732622909e-18,0.999999999197148,0,0,0,-3.38572100961711e-15,3.30774991367383e-05,-3.03899406113441e-10,439.346962889968,439.945802336079,440.54342165543,439.945802336248
0.047,0.0787035763435203,0,-0.29999997255221,-1.89498286512183e-18,0.999999999124335,0,0,0,-4.01478105844249e-15,3.5870635424229e-05,-3.31901793543274e-10,439.326707100282,439.94580332851,440.563611019902,439.945803328704
0.048,0.0804753280860834,0,-0.299999968944413,-2.34184217955717e-18,0.99999999904721,0,0,0,-4.74086429763579e-15,3.88277920920892e-05,-3.61648230452217e-10,439.306362166661,439.945804427913,440.583887899152,439.945804428135
0.049,0.0822506912727346,0,-0.299999964955708,-2.88008479912632e-18,0.999999998965684,0,0,0,-5.57588596419409e-15,4.19543548000023e-05,-3.93189497729584e-10,439.285938285993,439.945805642734,440.604242140302,439.945805642987
0.05,0.0840296346325259,0,-0.299999960555428,-3.5256075094954e-18,0.99999999887968,0,0,0,-6.53284696529995e-15,4.52557299345968e-05,-4.26575155010268e-10,439.265445420213,439.945806981841,440.624663828145,439.94580698213
0.051,0.0858121265243328,0,-0.299999955711194,-4.29659382942989e-18,0.999999998789124,0,0,0,-7.62589514934306e-15,4.87373419738867e-05,-4.61853457440582e-10,439.244893300582,439.945808454531,440.645143280804,439.945808454858
0.052,0.0875981349351527,0,-0.299999950388858,-5.21377383118377e-18,0.999999998693956,0,0,0,-8.87038103214167e-15,5.24046309132363e-05,-4.99071276958524e-10,439.224291431905,439.945810070536,440.665671045465,439.945810070905
0.053,0.0893876274784152,0,-0.299999944552452,-6.30070530761994e-18,0.999999998594125,0,0,0,-1.02829263294547e-14,5.62630497517257e-05,-5.38274028102358e-10,439.203649096677,439.945811840026,440.686237894167,439.945811840443
0.054,0.0911805713923003,0,-0.299999938164134,-7.58407727873742e-18,0.999999998489589,0,0,0,-1.18814764327509e-14,6.0318062037807e-05,-5.79505598348537e-10,439.182975359171,439.945813773625,440.706834819669,439.945813774093
0.055,0.0929769335380692,0,-0.299999931184133,-9.09403682964017e-18,0.999999998380319,0,0,0,-1.36853653934017e-14,6.45751394731631e-05,-6.22808282966048e-10,439.162279069452,439.945815882406,440.72745303137,439.94581588293
0.056,0.0947766803984036,0,-0.299999923570697,-1.08645403157384e-17,0.999999998266299,0,0,0,-1.57153792342303e-14,6.90397595736951e-05,-6.68222724364714e-10,439.141568867333,439.945818177902,440.748083951297,439.945818178488
0.057,0.0965797780757573,0,-0.299999915280038,-1.2933729824428e-17,0.999999998147523,0,0,0,-1.79938117062966e-14,7.37174033865827e-05,-7.15787855902801e-10,439.120853186269,439.945820672112,440.76871921016,439.945820672765
0.058,0.0983861922907183,0,-0.299999906266281,-1.53443359002966e-17,0.999999998023999,0,0,0,-2.054453341218e-14,7.86135532623768e-05,-7.65540850109488e-10,439.100140257185,439.945823377501,440.789350643462,439.945823378229
0.059,0.100195888380382,0,-0.299999896481405,-1.8144107427148e-17,0.999999997895751,0,0,0,-2.33930448158599e-14,8.3733690681103e-05,-8.17517071269931e-10,439.079438112245,439.94582630701,440.809970287673,439.945826307817
0.06,0.102008831296736,0,-0.299999885875195,-2.13862695824177e-17,0.999999997762814,0,0,0,-2.65665404525637e-14,8.90832941313674e-05,-8.71750032312032e-10,439.058754588562,439.945829474055,440.830570376466,439.945829474949
0.061,0.103824985605057,0,-0.299999874395184,-2.51300107376435e-17,0.999999997625241,0,0,0,-3.00939695465574e-14,9.46678370414748e-05,-9.28271355926779e-10,439.038097331843,439.945832892533,440.851143337009,439.945832893521
0.062,0.105644315482321,0,-0.299999861986603,-2.94409991148074e-17,0.9999999974831,0,0,0,-3.40060884608018e-14,0.000100492785761584,-9.87110739847449e-10,439.017473799984,439.945836576824,440.871681786316,439.945836577913
0.063,0.107466784715621,0,-0.299999848592325,-3.43919300519186e-17,0.999999997336475,0,0,0,-3.83355163613212e-14,0.000106563597595938,-1.0482959262074e-09,438.996891266602,439.945840541794,440.892178527662,439.945840542992
0.064,0.109292356700602,0,-0.299999834152809,-4.00631046725888e-17,0.999999997185469,0,0,0,-4.31167908113996e-14,0.000112885718884233,-1.11185267488912e-09,438.976356824506,439.9458448028,440.912626547044,439.945844804115
0.065,0.111120994439909,0,-0.299999818606053,-4.65430406937244e-17,0.999999997030199,0,0,0,-4.83864117244034e-14,0.000119464583131183,-1.17780474077552e-09,438.955877389121,439.945849375684,440.93301900971,439.945849377126
0.066,0.112952660541645,0,-0.299999801887536,-5.39291161330958e-17,0.999999996870806,0,0,0,-5.41829016719008e-14,0.000126305609183381,-1.24617385480806e-09,438.935459701849,439.945854276785,440.953349256735,439.945854278363
0.067,0.114787317217843,0,-0.299999783930166,-6.23282464905204e-17,0.999999996707447,0,0,0,-6.05468492988265e-14,0.000133414199452544,-1.31697970875265e-09,438.915110333381,439.945859522933,440.973610801655,439.945859524655
0.068,0.11662492628295,0,-0.299999764664227,-7.18575960749341e-17,0.999999996540299,0,0,0,-6.75209593937463e-14,0.000140795738184268,-1.39023994357262e-09,438.894835686949,439.945865131449,440.993797327158,439.945865133327
0.069,0.118465449152332,0,-0.299999744017327,-8.26453239800166e-17,0.99999999636956,0,0,0,-7.51500999922235e-14,0.000148455589771418,-1.46597014130387e-09,438.874642001528,439.945871120152,441.01390268182,439.945871122195
0.07,0.120308846840785,0,-0.299999721914343,-9.48313652238947e-17,0.999999996195452,0,0,0,-8.34813400909823e-14,0.000156399097111284,-1.54418382032658e-09,438.854535354991,439.94587750735,441.033920876905,439.94587750957
0.071,0.122155079961061,0,-0.299999698277372,-1.08568247529244e-16,0.999999996018216,0,0,0,-9.25639830447482e-14,0.00016463158000569,-1.62489243392352e-09,438.8345216672,439.945884311848,441.053846083205,439.945884314255
0.072,0.124004108722416,0,-0.299999673025677,-1.24021944200394e-16,0.999999995838118,0,0,0,-1.02449614126748e-13,0.000173158333603191,-1.70810537201701e-09,438.814606703057,439.94589155294,441.073672627943,439.945891555547
0.073,0.12585589292916,0,-0.299999646075635,-1.41372763328674e-16,0.999999995655446,0,0,0,-1.13192131612469e-13,0.000181984626882574,-1.79382996597256e-09,438.794796075501,439.945899250411,441.093394991715,439.945899253231
0.074,0.127710391979238,0,-0.299999617340684,-1.6081627367232e-16,0.999999995470516,0,0,0,-1.24847772229608e-13,0.000191115701176839,-1.88207149635711e-09,438.775095248454,439.945907424537,441.11300780549,439.945907427581
0.075,0.129567564862812,0,-0.299999586731276,-1.82564267445542e-16,0.999999995283666,0,0,0,-1.37475144379142e-13,0.000200556768736882,-1.97283320354063e-09,438.755509539721,439.945916096078,441.132505847657,439.94591609936
0.076,0.131427370160866,0,-0.29999955415482,-2.0684576018475e-16,0.999999995095261,0,0,0,-1.51135244258013e-13,0.000210313011334101,-2.06611630102809e-09,438.736044123838,439.945925286279,441.151884041116,439.945925289813
0.077,0.133289766043828,0,-0.299999519515636,-2.33908027801965e-16,0.999999994905694,0,0,0,-1.65891486810567e-13,0.000220389578901163,-2.16191999140935e-09,438.716704034878,439.945935016866,441.171137450426,439.945935020666
0.078,0.135154710270201,0,-0.299999482714903,-2.64017680831637e-16,0.999999994715385,0,0,0,-1.81809722829497e-13,0.000230791588210177,-2.260241484815e-09,438.697494169206,439.945945310044,441.19026127899,439.945945314124
0.079,0.137022160185219,0,-0.299999443650608,-2.97461775841686e-16,0.999999994524784,0,0,0,-1.98958253095761e-13,0.000241524121587548,-2.36107601976673e-09,438.67841928819,439.945956188489,441.209250866292,439.945956192864
0.08,0.138892072719514,0,-0.299999402217496,-3.34548963916349e-16,0.999999994334368,0,0,0,-2.17407845989335e-13,0.000252592225664759,-2.46441688631143e-09,438.659484020864,439.945967675351,441.22810168518,439.945967680036
0.081,0.140764404387801,0,-0.299999358307021,-3.75610675981599e-16,0.999999994144645,0,0,0,-2.3723174076503e-13,0.000264000910164404,-2.57025545132867e-09,438.64069286655,439.94597979424,441.246809339192,439.945979799253
0.082,0.142639111287585,0,-0.2999993118073,-4.21002344861101e-16,0.999999993956157,0,0,0,-2.58505646770931e-13,0.000275755146720738,-2.67858118590389e-09,438.622050197434,439.945992569232,441.265369559926,439.945992574587
0.083,0.144516149097874,0,-0.299999262603057,-4.71104663709961e-16,0.999999993769474,0,0,0,-2.81307756551286e-13,0.00028785986773407,-2.78938169465795e-09,438.603560261096,439.946006024855,441.283778204456,439.94600603057
0.084,0.146395473077927,0,-0.299999210575582,-5.26324880462103e-16,0.999999993585202,0,0,0,-3.05718734635032e-13,0.000300319965258319,-2.90264274692799e-09,438.585227183005,439.946020186087,441.302031252794,439.946020192178
0.085,0.148277038066002,0,-0.299999155602679,-5.87098127925693e-16,0.99999999340398,0,0,0,-3.31821713367118e-13,0.000313140289921062,-3.01834830969529e-09,438.567054968959,439.94603507835,441.320124805382,439.946035084835
0.086,0.150160798478136,0,-0.299999097558619,-6.53888788937239e-16,0.999999993226479,0,0,0,-3.59702295243712e-13,0.000326325649875418,-3.13648058215604e-09,438.549047507497,439.946050727503,441.338055080646,439.9460507344
0.087,0.152046708306936,0,-0.299999036314093,-7.27191896042054e-16,0.999999993053411,0,0,0,-3.89448522298542e-13,0.000339880809783132,-3.25702003183509e-09,438.53120857226,439.946067159835,441.35581841257,439.946067167162
0.088,0.153934721120392,0,-0.299998971736168,-8.07534565138925e-16,0.999999992885519,0,0,0,-4.21150871992731e-13,0.000353810489828207,-3.37994543214212e-09,438.513541824318,439.946084402059,441.373411248328,439.946084409836
0.089,0.155824790060712,0,-0.299998903688235,-8.95477462316643e-16,0.999999992723587,0,0,0,-4.54902237616052e-13,0.000368119364760484,-3.50523390127367e-09,438.496050814452,439.946102481305,441.390830145949,439.946102489549
0.09,0.157716867843168,0,-0.299998832029967,-9.91616303168389e-16,0.999999992568436,0,0,0,-4.90797899705716e-13,0.000382812062968539,-3.63286094236533e-09,438.4787389854,439.946121425109,441.408071772018,439.946121433841
0.091,0.159610906754971,0,-0.299998756617276,-1.09658338375195e-15,0.999999992420927,0,0,0,-5.28935500736704e-13,0.000397893165581297,-3.76280048479982e-09,438.461609674064,439.946141261408,441.425132899424,439.946141270647
0.092,0.161506858654161,0,-0.29999867730226,-1.2110491423279e-15,0.99999999228196,0,0,0,-5.69415017478169e-13,0.000413367205597791,-3.89502492658124e-09,438.444666113679,439.946162018532,441.442010405139,439.946162028298
0.093,0.16340467496852,0,-0.299998593933168,-1.33572375096486e-15,0.999999992152478,0,0,0,-6.12338727328898e-13,0.000429238667044449,-4.02950517768629e-09,438.42791143594,439.946183725192,441.458701268043,439.946183735505
0.094,0.165304306694501,0,-0.29999850635435,-1.47135873593716e-15,0.999999992033465,0,0,0,-6.5781117132972e-13,0.000445511984159374,-4.1662107043048e-09,438.411348673102,439.946206410474,441.47520256678,439.946206421355
0.095,0.167205704396187,0,-0.299998414406213,-1.61874862590633e-15,0.999999991925949,0,0,0,-7.05939113364936e-13,0.000462191540603033,-4.30510957388516e-09,438.39498076003,439.946230103827,441.491511477652,439.946230115297
0.096,0.169108818204262,0,-0.299998317925185,-1.77873262678193e-15,0.999999991831001,0,0,0,-7.56831504639651e-13,0.000479281668694804,-4.44616850090306e-09,438.378810536226,439.946254835056,441.50762527255,439.946254847137
0.097,0.171013597815009,0,-0.299998216743663,-1.95219632200418e-15,0.999999991749737,0,0,0,-8.10599431258368e-13,0.00049678664867485,-4.5893528932739e-09,438.362840747813,439.94628063431,441.523541316923,439.946280647023
0.098,0.172919992489327,0,-0.299998110689978,-2.14007339712263e-15,0.999999991683321,0,0,0,-8.6735606548245e-13,0.000514710707990781,-4.73462689933027e-09,438.347074049484,439.946307532073,441.53925706778,439.94630754544
0.099,0.174827951051774,0,-0.299997999588351,-2.34334738734714e-15,0.999999991632962,0,0,0,-9.27216620191716e-13,0.000533058020608572,-4.8819534552902e-09,438.331513006421,439.946335559152,441.554770071726,439.946335573194
0.1,0.176737421889629,0,-0.299997883258851,-2.5630534467453e-15,0.999999991599918,0,0,0,-9.9029828821111e-13,0.000551832706347241,-5.03129433314278e-09,438.316160096178,439.946364746667,441.570077963031,439.946364761407
0.101,0.178648352951977,0,-0.299997761517357,-2.80028013773056e-15,0.999999991585498,0,0,0,-1.056720181983e-12,0.000571038830236758,-5.18261018888088e-09,438.301017710528,439.946395126038,441.585178461743,439.946395141498
0.102,0.180560691748822,0,-0.299997634175518,-3.05617123950242e-15,0.999999991591057,0,0,0,-1.12660327949614e-12,0.000590680401898719,-5.33586061101328e-09,438.28608815728,439.946426728978,441.600069371816,439.94642674518
0.103,0.182474385350215,0,-0.29999750104071,-3.33192757385431e-15,0.999999991618004,0,0,0,-1.20007036579298e-12,0.000610761374949258,-5.49100416928903e-09,438.271373662065,439.946459587475,441.614748579288,439.946459604441
0.104,0.184389380385415,0,-0.299997361916003,-3.62880884695362e-15,0.9999999916678,0,0,0,-1.27724595108454e-12,0.000631285646423757,-5.64799846357198e-09,438.256876370087,439.946493733785,441.629214050483,439.946493751539
0.105,0.186305623042068,0,-0.299997216600116,-3.94813550557535e-15,0.999999991741959,0,0,0,-1.35825621158344e-12,0.000652257056222859,-5.8068001728041e-09,438.242598347843,439.946529200417,441.643463830246,439.946529218982
0.106,0.18822305906541,0,-0.299997064887386,-4.29129060622254e-15,0.999999991842048,0,0,0,-1.44322892642665e-12,0.000673679386579325,-5.96736510399789e-09,438.228541584813,439.946566020124,441.657496040206,439.946566039521
0.107,0.190141633757501,0,-0.299996906567727,-4.65972169547865e-15,0.999999991969691,0,0,0,-1.53229340447769e-12,0.000695556361545289,-6.12964824120171e-09,438.21470799512,439.946604225883,441.671308877079,439.946604246137
0.108,0.192061291976476,0,-0.299996741426594,-5.05494270000305e-15,0.999999992126567,0,0,0,-1.62558040309249e-12,0.000717891646499462,-6.29360379438427e-09,438.201099419159,439.94664385089,441.684900610993,439.946643872023
0.109,0.193981978135829,0,-0.299996569244949,-5.47853582453224e-15,0.999999992314413,0,0,0,-1.72322205369212e-12,0.000740688847673838,-6.45918524818549e-09,438.187717625196,439.946684928543,441.698269583843,439.946684950578
0.11,0.195903636203717,0,-0.299996389799221,-5.93215345623112e-15,0.999999992535025,0,0,0,-1.82535179813766e-12,0.000763951511699489,-6.62634541048342e-09,438.174564310938,439.946727492426,441.711414207682,439.946727515386
0.111,0.197826209702291,0,-0.299996202861276,-6.41752007359459e-15,0.999999992790256,0,0,0,-1.93210430353254e-12,0.00078768312517101,-6.79503646073056e-09,438.161641105078,439.946771576301,441.724332963138,439.946771600209
0.112,0.199749641707058,0,-0.299996008198383,-6.9364341582186e-15,0.999999993082022,0,0,0,-2.04361537667091e-12,0.000811887114229211,-6.96520999801296e-09,438.148949568805,439.94681721409,441.737024397852,439.946817238969
0.113,0.201673874846262,0,-0.299995805573175,-7.4907701078074e-15,0.999999993412298,0,0,0,-2.16002188403648e-12,0.000836566844161643,-7.13681708878903e-09,438.136491197291,439.946864439861,441.749487124959,439.946864465734
0.114,0.203598851300299,0,-0.299995594743621,-8.08248014855685e-15,0.999999993783125,0,0,0,-2.28146168133888e-12,0.00086172561902056,-7.30980831426669e-09,438.124267421148,439.946913287816,441.761719821583,439.946913314705
0.115,0.205524512801155,0,-0.299995375462993,-8.71359624520894e-15,0.999999994196603,0,0,0,-2.40807352020189e-12,0.000887366681257929,-7.48413381737864e-09,438.112279607862,439.946963792274,441.773721227369,439.946963820202
0.116,0.207450800631875,0,-0.299995147479832,-9.38623200696933e-15,0.999999994654899,0,0,0,-2.53999697363126e-12,0.000913493211377091,-7.65974334931916e-09,438.100529063196,439.947015987657,441.785490143034,439.947016016646
0.117,0.209377655626055,0,-0.299994910537917,-1.01025845875053e-14,0.999999995160247,0,0,0,-2.67737234340364e-12,0.000940108327600712,-7.8365863156064e-09,438.089017032569,439.947069908476,441.797025428952,439.947069938549
0.118,0.211305018167368,0,-0.299994664376239,-1.08649365773178e-14,0.999999995714944,0,0,0,-2.82034058270193e-12,0.000967215085554636,-8.0146118216362e-09,438.077744702406,439.947125589315,441.808326003758,439.947125620493
0.119,0.213232828189114,0,-0.299994408728963,-1.16756578866297e-14,0.999999996321357,0,0,0,-2.96904320925519e-12,0.000994816477967289,-8.19376871769622e-09,438.066713201471,439.947183064815,441.819390842984,439.947183097121
0.12,0.215161025173804,0,-0.299994143325406,-1.25372076170666e-14,0.999999996981921,0,0,0,-3.12362221295005e-12,0.00102291543438427,-8.37400564341021e-09,438.055923602163,439.947242369661,441.830218977718,439.947242403116
0.121,0.217089548152768,0,-0.299993867890006,-1.34521359203956e-14,0.99999999769914,0,0,0,-3.28421997974176e-12,0.00105151482089778,-8.55527107158415e-09,438.045376921801,439.947303538563,441.840809493285,439.947303573189
0.122,0.219018335705793,0,-0.29999358214229,-1.44230858425203e-14,0.99999999847559,0,0,0,-3.45097920009156e-12,0.00108061743989055,-8.73751335142752e-09,438.035074123869,439.947366606242,441.851161527955,439.94736664206
0.123,0.220947325960798,0,-0.299993285796853,-1.54527951510328e-14,0.999999999313917,0,0,0,-3.62404278630287e-12,0.0011102260297939,-8.92068075112569e-09,438.025016119252,439.947431607417,441.861274271677,439.947431644448
0.124,0.222876456593532,0,-0.299992978563325,-1.65440981445521e-14,1.00000000021684,0,0,0,-3.80355379951375e-12,0.00114034326485966,-9.10472149973899e-09,438.015203767442,439.947498576783,441.871146964835,439.947498615047
0.125,0.224805664827303,0,-0.299992660146351,-1.76999274420527e-14,1.00000000118715,0,0,0,-3.98965535519834e-12,0.00117097175494557,-9.28958382840846e-09,438.005637877715,439.947567548998,441.880778897026,439.947567588515
0.126,0.226734887432743,0,-0.29999233024556,-1.89233157505811e-14,1.00000000222771,0,0,0,-4.18249054237962e-12,0.00120211404531388,-9.4752160108466e-09,437.996319210299,439.947638558669,441.890169405863,439.947638599459
0.127,0.228664060727599,0,-0.29999198855554,-2.0217397609647e-14,1.00000000334148,0,0,0,-4.38220234389978e-12,0.00123377261644276,-9.66156640309595e-09,437.987248477509,439.947711640331,441.899317875798,439.947711682414
0.128,0.230593120576559,0,-0.299991634765821,-2.1585411110642e-14,1.00000000453146,0,0,0,-4.58893355912449e-12,0.00126594988385035,-9.84858348253822e-09,437.978426344859,439.947786828432,441.908223736976,439.947786871827
0.129,0.23252200239111,0,-0.299991268560841,-2.30306995895721e-14,1.00000000580075,0,0,0,-4.8028267221576e-12,0.00129864819793103,-1.00362158861379e-08,437.969853432164,439.94786415732,441.916886464096,439.947864202045
0.13,0.234450641129426,0,-0.299990889619931,-2.45567132915776e-14,1.00000000715252,0,0,0,-5.02402402331297e-12,0.00133186984380363,-1.02244124479062e-08,437.961530314604,439.94794366122,441.925305575309,439.947943707294
0.131,0.236378971296289,0,-0.299990497617289,-2.61670110056324e-14,1.00000000859003,0,0,0,-5.25266723073772e-12,0.00136561704117141,-1.04131222355732e-08,437.953457523782,439.948025374223,441.933480631125,439.948025421662
0.132,0.238306926943046,0,-0.299990092221956,-2.78652616679064e-14,1.00000001011662,0,0,0,-5.48889761992249e-12,0.00139989194419329,-1.06022945864548e-08,437.945635548754,439.948109330263,441.941411233351,439.948109379087
0.133,0.2402344416676,0,-0.299989673097802,-2.96552459322399e-14,1.00000001173569,0,0,0,-5.73285590287794e-12,0.00143469664136633,-1.07918791425066e-08,437.938064837039,439.948195563108,441.949097024043,439.948195613332
0.134,0.242161448614426,0,-0.299989239903498,-3.15408577062349e-14,1.00000001345073,0,0,0,-5.98468215066378e-12,0.00147003315541897,-1.09818258845538e-08,437.930745795606,439.948284106334,441.956537684482,439.948284157975
0.135,0.244087880474631,0,-0.2999887922925,-3.35261056515576e-14,1.00000001526534,0,0,0,-6.24451572911278e-12,0.00150590344321489,-1.11720851656893e-08,437.923678791853,439.948374993316,441.963732934165,439.948375046389
0.136,0.246013669486048,0,-0.29998832991303,-3.56151146470441e-14,1.00000001718316,0,0,0,-6.51249523440634e-12,0.00154230939566712,-1.1362607743834e-08,437.91686415455,439.948468257204,441.970682529823,439.948468311725
0.137,0.247938747433353,0,-0.299987852408055,-3.78121272132229e-14,1.00000001920795,0,0,0,-6.78875842281039e-12,0.00157925283766228,-1.15533448134524e-08,437.910302174778,439.94856393091,441.977386264453,439.948563986894
0.138,0.249863045648236,0,-0.299987359415272,-4.01215048969546e-14,1.00000002134353,0,0,0,-7.07344215503369e-12,0.00161673552799458,-1.17442480364199e-08,437.903993106838,439.948662047089,441.98384396637,439.94866210455
0.139,0.251786495009589,0,-0.299986850567088,-4.25477296149159e-14,1.00000002359382,0,0,0,-7.36668233164053e-12,0.00165475915930938,-1.19352695720374e-08,437.897937169149,439.948762638124,441.990055498281,439.948762697075
0.14,0.253709025943744,0,-0.299986325490605,-4.50954049546785e-14,1.00000002596282,0,0,0,-7.66861384060655e-12,0.00169332535805605,-1.21263621061908e-08,437.892134545124,439.948865736103,441.996020756373,439.948865796558
0.141,0.255630568424735,0,-0.299985783807605,-4.77692574322252e-14,1.00000002845462,0,0,0,-7.97937050492162e-12,0.00173243568444998,-1.23174788796532e-08,437.886585384027,439.948971372809,442.001739669419,439.948971434779
0.142,0.25755105197461,0,-0.299985225134531,-5.05741377047323e-14,1.00000003107339,0,0,0,-8.29908502771138e-12,0.0017720916324433,-1.2508573715529e-08,437.881289801817,439.949079579696,442.007212197911,439.949079643194
0.143,0.259470405663769,0,-0.299984649082477,-5.351502173757e-14,1.00000003382341,0,0,0,-8.62788894956767e-12,0.00181229462970439,-1.269960104584e-08,437.876247881972,439.949190387876,442.012438333196,439.949190452913
0.144,0.26138855811134,0,-0.299984055257171,-5.6597011924432e-14,1.00000003670902,0,0,0,-8.96591259831973e-12,0.00185304603760562,-1.28905159372546e-08,437.871459676294,439.9493038281,442.017418096641,439.949303894686
0.145,0.263305437485603,0,-0.299983443258961,-5.98253381596837e-14,1.00000003973467,0,0,0,-9.31328505103074e-12,0.00189434715121936,-1.30812741159601e-08,437.8669252057,439.949419930739,442.022151538813,439.949419998885
0.146,0.265220971504436,0,-0.299982812682805,-6.32053588619821e-14,1.00000004290489,0,0,0,-9.67013409609723e-12,0.00193619919932196,-1.32718319916826e-08,437.862644460998,439.94953872577,442.026638738669,439.949538795484
0.147,0.267135087435817,0,-0.299982163118257,-6.67425619482378e-14,1.00000004622432,0,0,0,-1.00365861960832e-11,0.00197860334440541,-1.34621466808557e-08,437.858617403639,439.949660242753,442.030879802771,439.949660314044
