time_s,displacement_m,velocity_m_per_s,acceleration_m_per_s2,elastic_force_n,damping_force_n,raw_force_n,force_n,analytical_force_n,contact_active
0.53,0.002735270783296286,0.007819125385476145,-0.0023220295582687647,1.367635391648143,0.15638250770952292,1.5240178993576659,1.5240178993576659,1.5240178993576659,1.0
0.531,0.0027430887348059985,0.007816764773932037,-0.0023991896468965276,1.3715443674029992,0.15633529547864072,1.52787966288164,1.52787966288164,1.52787966288164,1.0
0.532,0.0027509042871280377,0.007814327014075365,-0.002476326056491067,1.3754521435640188,0.1562865402815073,1.531738683845526,1.531738683845526,1.531738683845526,1.0
0.533,0.0027587173631260565,0.007811812129965837,-0.0025534380257471573,1.3793586815630283,0.15623624259931673,1.535594924162345,1.535594924162345,1.535594924162345,1.0
0.534,0.00276652788568815,0.007809220146424342,-0.0026305247936008035,1.383263942844075,0.15618440292848684,1.5394483457725618,1.5394483457725618,1.5394483457725618,1.0
0.535,0.002774335777727613,0.007806551089032711,-0.0027075855992367225,1.3871678888638064,0.15613102178065422,1.5432989106444606,1.5432989106444606,1.5432989106444606,1.0
0.536,0.002782140962183704,0.007803804984133463,-0.0027846196820958736,1.391070481091852,0.15607609968266928,1.5471465807745213,1.5471465807745213,1.5471465807745213,1.0
0.537,0.0027899433620224034,0.007800981858829546,-0.002861626281882959,1.3949716810112016,0.15601963717659093,1.5509913181877926,1.5509913181877926,1.5509913181877926,1.0
0.538,0.0027977429002371745,0.007798081740984067,-0.0029386046385739273,1.3988714501185873,0.15596163481968134,1.5548330849382686,1.5548330849382686,1.5548330849382686,1.0
0.539,0.0028055394998497242,0.007795104659220015,-0.0030155539924234757,1.4027697499248621,0.1559020931844003,1.5586718431092623,1.5586718431092623,1.5586718431092623,1.0
0.54,0.0028133330839107606,0.007792050642919989,-0.0030924735839725475,1.4066665419553803,0.15584101285839977,1.5625075548137801,1.5625075548137801,1.5625075548137801,1.0
0.541,0.0028211235755007573,0.0077889197222258955,-0.0031693626540558266,1.4105617877503787,0.1557783944445179,1.5663401821948966,1.5663401821948966,1.5663401821948966,1.0
0.542,0.0028289108977307058,0.007785711928038658,-0.003246220443809229,1.414455448865353,0.15571423856077315,1.5701696874261262,1.5701696874261262,1.5701696874261262,1.0
0.543,0.0028366949737428817,0.007782427292017909,-0.0033230461946774084,1.418347486871441,0.15564854584035817,1.5739960327117992,1.5739960327117992,1.5739960327117992,1.0
0.544,0.002844475726711595,0.0077790658465816806,-0.0033998391484212145,1.4222378633557975,0.1555813169316336,1.577819180287431,1.577819180287431,1.577819180287431,1.0
0.545,0.0028522530798439564,0.007775627624906084,-0.0034765985471251967,1.4261265399219782,0.15551255249812168,1.5816390924201,1.5816390924201,1.5816390924201,1.0
0.546,0.002860026956380631,0.007772112660924976,-0.003553323633205078,1.4300134781903153,0.15544225321849953,1.585455731408815,1.585455731408815,1.585455731408815,1.0
0.547,0.0028677972795965933,0.007768520989329634,-0.003630013649415234,1.4338986397982967,0.1553704197865927,1.5892690595848893,1.5892690595848893,1.5892690595848893,1.0
0.548,0.0028755639728018927,0.007764852645568405,-0.0037066678388561662,1.4377819864009462,0.1552970529113681,1.5930790393123144,1.5930790393123144,1.5930790393123144,1.0
0.549,0.0028833269593424023,0.007761107665846363,-0.003783285444981972,1.4416634796712011,0.15522215331692726,1.5968856329881285,1.5968856329881285,1.5968856329881285,1.0
0.55,0.0028910861626005773,0.007757286087124946,-0.0038598657116078092,1.4455430813002887,0.1551457217424989,1.6006888030427877,1.6006888030427877,1.6006888030427877,1.0
0.551,0.0028988415059962164,0.007753387947121591,-0.003936407882917364,1.4494207529981082,0.15506775894243183,1.60448851194054,1.60448851194054,1.60448851194054,1.0
0.552,0.002906592912987209,0.007749413284309368,-0.004012911203470301,1.4532964564936046,0.15498826568618734,1.608284722179792,1.608284722179792,1.608284722179792,1.0
0.553,0.0029143403070702994,0.007745362137916593,-0.004089374918209742,1.4571701535351498,0.15490724275833184,1.6120773962934816,1.6120773962934816,1.6120773962934816,1.0
0.554,0.002922083611781835,0.007741234547926446,-0.004165798272469688,1.4610418058909176,0.1548246909585289,1.6158664968494465,1.6158664968494465,1.6158664968494465,1.0
0.555,0.002929822750698524,0.007737030555076573,-0.004242180511982487,1.464911375349262,0.15474061110153145,1.6196519864507934,1.6196519864507934,1.6196519864507934,1.0
0.556,0.0029375576474381902,0.007732750200858688,-0.0043185208828862695,1.468778823719095,0.15465500401717377,1.6234338277362688,1.6234338277362688,1.6234338277362688,1.0
0.557,0.0029452882256605258,0.007728393527518158,-0.0043948186317323956,1.472644112830263,0.15456787055036314,1.6272119833806262,1.6272119833806262,1.6272119833806262,1.0
0.558,0.002953014409067844,0.00772396057805359,-0.0044710730054928855,1.476507204533922,0.1544792115610718,1.6309864160949938,1.6309864160949938,1.6309864160949938,1.0
0.559,0.0029607361214058336,0.007719451396216406,-0.004547283251567858,1.4803680607029168,0.15438902792432813,1.634757088627245,1.634757088627245,1.634757088627245,1.0
0.56,0.002968453286464312,0.007714866026510409,-0.004623448617792948,1.484226643232156,0.15429732053020817,1.6385239637623643,1.6385239637623643,1.6385239637623643,1.0
0.561,0.0029761658280779745,0.007710204514191349,-0.004699568352446738,1.4880829140389873,0.15420409028382698,1.6422870043228142,1.6422870043228142,1.6422870043228142,1.0
0.562,0.0029838736701271506,0.007705466905266469,-0.004775641704258187,1.4919368350635753,0.15410933810532937,1.6460461731689047,1.6460461731689047,1.6460461731689047,1.0
0.5630000000000001,0.0029915767365385503,0.007700653246494056,-0.00485166792241402,1.4957883682692752,0.15401306492988112,1.6498014331991564,1.6498014331991564,1.6498014331991564,1.0
0.5640000000000001,0.002999274951286018,0.00769576358538298,-0.004927646256566156,1.499637475643009,0.15391527170765962,1.6535527473506688,1.6535527473506688,1.6535527473506688,1.0
0.5650000000000001,0.0030069682383912816,0.007690797970192222,-0.00500357595683911,1.5034841191956407,0.15381595940384443,1.6573000785994851,1.6573000785994851,1.6573000785994851,1.0
0.5660000000000001,0.0030146565219247036,0.007685756449930399,-0.005079456273837398,1.5073282609623517,0.15371512899860798,1.6610433899609598,1.6610433899609598,1.6610433899609598,1.0
0.5670000000000001,0.00302233972600603,0.007680639074355281,-0.005155286458652921,1.5111698630030148,0.1536127814871056,1.6647826444901204,1.6647826444901204,1.6647826444901204,1.0
0.5680000000000001,0.003030017774805137,0.007675445893973297,-0.0052310657628723695,1.5150088874025684,0.15350891787946594,1.6685178052820344,1.6685178052820344,1.6685178052820344,1.0
0.5690000000000001,0.003037690592542784,0.007670176960039044,-0.005306793438584606,1.5188452962713919,0.15340353920078087,1.6722488354721727,1.6722488354721727,1.6722488354721727,1.0
0.5700000000000001,0.0030453581034913563,0.007664832324554771,-0.005382468738388037,1.522679051745678,0.15329664649109542,1.6759756982367735,1.6759756982367735,1.6759756982367735,1.0
0.5710000000000001,0.003053020231975618,0.007659412040269871,-0.005458090915398017,1.526510115987809,0.15318824080539742,1.6796983567932064,1.6796983567932064,1.6796983567932064,1.0
0.5720000000000001,0.0030606769023734533,0.007653916160680365,-0.0055336592232541814,1.5303384511867266,0.15307832321360731,1.6834167744003339,1.6834167744003339,1.6834167744003339,1.0
0.5730000000000001,0.003068328039116616,0.007648344740028363,-0.005609172916127842,1.5341640195583082,0.15296689480056724,1.6871309143588755,1.6871309143588755,1.6871309143588755,1.0
0.5740000000000001,0.003075973566691477,0.007642697833301539,-0.005684631248729335,1.5379867833457384,0.1528539566660308,1.690840740011769,1.690840740011769,1.690840740011769,1.0
0.5750000000000001,0.0030836134096397638,0.007636975496232582,-0.005760033476315381,1.5418067048198818,0.15273950992465163,1.6945462147445334,1.6945462147445334,1.6945462147445334,1.0
0.5760000000000001,0.003091247492559312,0.007631177785298649,-0.005835378854696435,1.545623746279656,0.152623555705973,1.698247301985629,1.698247301985629,1.698247301985629,1.0
0.577,0.003098875740104804,0.007625304757720808,-0.00591066664024402,1.5494378700524019,0.15250609515441615,1.701943965206818,1.701943965206818,1.701943965206818,1.0
0.578,0.003106498076988518,0.007619356471463466,-0.00598589608989811,1.553249038494259,0.15238712942926932,1.7056361679235283,1.7056361679235283,1.7056361679235283,1.0
0.579,0.003114114427981066,0.007613332985233811,-0.006061066461174398,1.557057213990533,0.1522666597046762,1.7093238736952092,1.7093238736952092,1.7093238736952092,1.0
0.58,0.0031217247179121366,0.007607234358481217,-0.0061361770121716635,1.5608623589560684,0.15214468716962434,1.7130070461256928,1.7130070461256928,1.7130070461256928,1.0
0.581,0.003129328871671243,0.00760106065139667,-0.006211227001579094,1.5646644358356214,0.1520212130279334,1.716685648863555,1.716685648863555,1.716685648863555,1.0
0.582,0.003136926814208455,0.007594811924912167,-0.006286215688683593,1.5684634071042274,0.15189623849824332,1.7203596456024708,1.7203596456024708,1.7203596456024708,1.0
0.583,0.0031445184705351493,0.0075884882407001135,-0.0063611423333770935,1.5722592352675746,0.15176976481400228,1.7240290000815768,1.7240290000815768,1.7240290000815768,1.0
0.584,0.003152103765724742,0.007582089661172722,-0.0064360061961638544,1.576051882862371,0.15164179322345445,1.7276936760858255,1.7276936760858255,1.7276936760858255,1.0
0.585,0.0031596826249134314,0.007575616249481387,-0.006510806538167786,1.5798413124567157,0.15151232498962774,1.7313536374463434,1.7313536374463434,1.7313536374463434,1.0
0.586,0.003167254973300938,0.007569068069516071,-0.006585542621139704,1.5836274866504692,0.1513813613903214,1.7350088480407906,1.7350088480407906,1.7350088480407906,1.0
0.587,0.0031748207361512403,0.007562445185904664,-0.006660213707464643,1.5874103680756202,0.1512489037180933,1.7386592717937135,1.7386592717937135,1.7386592717937135,1.0
0.588,0.003182379838793313,0.007555747664012355,-0.006734819060169125,1.5911899193966565,0.1511149532802471,1.7423048726769037,1.7423048726769037,1.7423048726769037,1.0
0.589,0.003189932206621864,0.007548975569940982,-0.006809357942928441,1.5949661033109321,0.15097951139881963,1.7459456147097518,1.7459456147097518,1.7459456147097518,1.0
0.59,0.003197477765098073,0.007542128970528376,-0.006883829620073911,1.5987388825490363,0.15084257941056753,1.7495814619596037,1.7495814619596037,1.7495814619596037,1.0
0.591,0.0032050164397503236,0.007535207933347714,-0.006958233356600142,1.602508219875162,0.15070415866695427,1.753212378542116,1.753212378542116,1.753212378542116,1.0
0.592,0.00321254815617494,0.0075282125267068355,-0.007032568418172297,1.60627407808747,0.15056425053413672,1.7568383286216067,1.7568383286216067,1.7568383286216067,1.0
0.593,0.0032200728400369224,0.007521142819647581,-0.0071068340711333226,1.6100364200184611,0.15042285639295164,1.7604592764114129,1.7604592764114129,1.7604592764114129,1.0
0.594,0.0032275904170706794,0.007513998881945104,-0.007181029582511216,1.6137952085353398,0.15027997763890208,1.7640751861742419,1.7640751861742419,1.7640751861742419,1.0
0.595,0.0032351008130807597,0.007506780784107187,-0.00725515422002623,1.6175504065403798,0.15013561568214376,1.7676860222225237,1.7676860222225237,1.7676860222225237,1.0
0.596,0.0032426039539425865,0.007499488597373541,-0.007329207252098115,1.6213019769712933,0.14998977194747082,1.771291748918764,1.771291748918764,1.771291748918764,1.0
0.597,0.0032500997656031904,0.007492122393715103,-0.007403187947853342,1.6250498828015951,0.14984244787430206,1.7748923306758972,1.7748923306758972,1.7748923306758972,1.0
0.598,0.0032575881740819347,0.007484682245833334,-0.007477095577132313,1.6287940870409674,0.14969364491666667,1.778487731957634,1.778487731957634,1.778487731957634,1.0
0.599,0.0032650691054712517,0.007477168227159486,-0.0075509294104965635,1.6325345527356259,0.14954336454318973,1.7820779172788157,1.7820779172788157,1.7820779172788157,1.0
0.6,0.0032725424859373687,0.00746958041185389,-0.007624688719235965,1.6362712429686843,0.1493916082370778,1.7856628512057622,1.7856628512057622,1.7856628512057622,1.0
0.601,0.003280008241721037,0.007461918874805221,-0.007698372775375919,1.6400041208605185,0.1492383774961044,1.7892424983566229,1.7892424983566229,1.7892424983566229,1.0
0.602,0.0032874662991382616,0.007454183691629758,-0.007771980851684534,1.6437331495691307,0.14908367383259516,1.7928168234017259,1.7928168234017259,1.7928168234017259,1.0
0.603,0.003294916584581027,0.007446374938670632,-0.007845512221679824,1.6474582922905134,0.14892749877341263,1.796385791063926,1.796385791063926,1.796385791063926,1.0
0.604,0.0033023590245180234,0.007438492692997086,-0.007918966159636847,1.6511795122590116,0.1487698538599417,1.7999493661189534,1.7999493661189534,1.7999493661189534,1.0
0.605,0.003309793545495373,0.0074305370324037005,-0.007992341940594892,1.6548967727476864,0.148610740648074,1.8035075133957603,1.8035075133957603,1.8035075133957603,1.0
0.606,0.003317220074137356,0.007422508035409635,-0.00806563884036462,1.658610037068678,0.1484501607081927,1.8070601977768708,1.8070601977768708,1.8070601977768708,1.0
0.607,0.0033246385371471323,0.007414405781257846,-0.008138856135535224,1.6623192685735662,0.14828811562515692,1.8106073841987231,1.8106073841987231,1.8106073841987231,1.0
0.608,0.003332048861307466,0.007406230349914314,-0.008211993103481561,1.666024430653733,0.14812460699828628,1.8141490376520193,1.8141490376520193,1.8141490376520193,1.0
0.609,0.0033394509734814516,0.007397981822067244,-0.00828504902237128,1.6697254867407259,0.14795963644134488,1.8176851231820708,1.8176851231820708,1.8176851231820708,1.0
0.61,0.0033468448006132284,0.007389660279126276,-0.00835802317117196,1.6734224003066143,0.1477932055825255,1.8212156058891398,1.8212156058891398,1.8212156058891398,1.0
0.611,0.0033542302697287087,0.00738126580322168,-0.00843091482965821,1.6771151348643543,0.1476253160644336,1.824740450928788,1.824740450928788,1.824740450928788,1.0
0.612,0.0033616073079362923,0.007372798477203545,-0.008503723278418784,1.6808036539681461,0.1474559695440709,1.828259623512217,1.828259623512217,1.828259623512217,1.0
0.613,0.0033689758424275923,0.007364258384640958,-0.008576447798863697,1.6844879212137962,0.14728516769281916,1.8317730889066153,1.8317730889066153,1.8317730889066153,1.0
0.614,0.0033763358004781476,0.007355645609821186,-0.008649087673231286,1.6881679002390737,0.14711291219642372,1.8352808124354973,1.8352808124354973,1.8352808124354973,1.0
0.615,0.0033836871094481426,0.007346960237748839,-0.008721642184595322,1.6918435547240713,0.1469392047549768,1.8387827594790482,1.8387827594790482,1.8387827594790482,1.0
0.616,0.0033910296967831267,0.007338202354145034,-0.008794110616872063,1.6955148483915634,0.14676404708290067,1.842278895474464,1.842278895474464,1.842278895474464,1.0
0.617,0.0033983634900147264,0.007329372045446545,-0.008866492254827342,1.6991817450073632,0.1465874409089309,1.8457691859162941,1.8457691859162941,1.8457691859162941,1.0
0.618,0.0034056884167613646,0.007320469398804954,-0.008938786384083613,1.7028442083806823,0.1464093879760991,1.8492535963567813,1.8492535963567813,1.8492535963567813,1.0
0.619,0.0034130044047289694,0.007311494502085791,-0.009010992291127007,1.7065022023644847,0.14622989004171583,1.8527320924062005,1.8527320924062005,1.8527320924062005,1.0
0.62,0.003420311381711695,0.0073024474438676615,-0.009083109263314373,1.7101556908558475,0.14604894887735323,1.8562046397332008,1.8562046397332008,1.8562046397332008,1.0
0.621,0.0034276092755926267,0.00729332831344138,-0.009155136588880305,1.7138046377963134,0.1458665662688276,1.859671204065141,1.859671204065141,1.859671204065141,1.0
0.622,0.003434898014344501,0.007284137200809079,-0.009227073556944188,1.7174490071722504,0.1456827440161816,1.863131751188432,1.863131751188432,1.863131751188432,1.0
0.623,0.0034421775260304066,0.007274874196683332,-0.009298919457517183,1.7210887630152032,0.14549748393366663,1.8665862469488699,1.8665862469488699,1.8665862469488699,1.0
0.624,0.0034494477388045024,0.007265539392486248,-0.009370673581509259,1.7247238694022513,0.14531078784972495,1.8700346572519764,1.8700346572519764,1.8700346572519764,1.0
0.625,0.003456708580912724,0.007256132880348578,-0.009442335220736179,1.728354290456362,0.14512265760697157,1.8734769480633335,1.8734769480633335,1.8734769480633335,1.0
0.626,0.0034639599806934912,0.007246654753108798,-0.009513903667926494,1.7319799903467457,0.14493309506217597,1.8769130854089215,1.8769130854089215,1.8769130854089215,1.0
0.627,0.003471201866578415,0.007237105104312198,-0.009585378216728526,1.7356009332892075,0.14474210208624397,1.8803430353754516,1.8803430353754516,1.8803430353754516,1.0
0.628,0.0034784341670930064,0.007227484028209956,-0.009656758161717334,1.7392170835465033,0.14454968056419912,1.8837667641107023,1.8837667641107023,1.8837667641107023,1.0
0.629,0.003485656810857378,0.007217791619758209,-0.009728042798401676,1.7428284054286889,0.14435583239516417,1.887184237823853,1.887184237823853,1.887184237823853,1.0
0.63,0.003492869726586951,0.007208027974617116,-0.009799231423230961,1.7464348632934756,0.14416055949234233,1.890595422785818,1.890595422785818,1.890595422785818,1.0
0.631,0.0035000728430931616,0.0071981931891499104,-0.009870323333602216,1.750036421546581,0.14396386378299822,1.8940002853295792,1.8940002853295792,1.8940002853295792,1.0
0.632,0.0035072660892841567,0.007188287360421957,-0.009941317827866978,1.7536330446420783,0.14376574720843913,1.8973987918505173,1.8973987918505173,1.8973987918505173,1.0
0.633,0.0035144493941655,0.007178310586199784,-0.01001221420533825,1.7572246970827499,0.1435662117239957,1.9007909088067456,1.9007909088067456,1.9007909088067456,1.0
0.634,0.0035216226868408722,0.007168262964950128,-0.01008301176629741,1.7608113434204362,0.14336525929900257,1.904176602719439,1.904176602719439,1.904176602719439,1.0
0.635,0.0035287858965127716,0.007158144595838953,-0.010153709812001116,1.7643929482563858,0.14316289191677906,1.907555840173165,1.907555840173165,1.907555840173165,1.0
0.636,0.00353593895248321,0.007147955578730476,-0.010224307644688194,1.7679694762416052,0.14295911157460953,1.9109285878162148,1.9109285878162148,1.9109285878162148,1.0
0.637,0.003543081784154413,0.007137696014186183,-0.010294804567586533,1.7715408920772064,0.14275392028372366,1.91429481236093,1.91429481236093,1.91429481236093,1.0
0.638,0.003550214321029516,0.007127366003463835,-0.010365199884919981,1.775107160514758,0.1425473200692767,1.9176544805840345,1.9176544805840345,1.9176544805840345,1.0
0.639,0.0035573364927132577,0.007116965648516468,-0.010435492901915156,1.7786682463566288,0.14233931297032937,1.9210075593269582,1.9210075593269582,1.9210075593269582,1.0
0.64,0.003564448228912682,0.007106495051991383,-0.010505682924808378,1.7822241144563409,0.14212990103982767,1.9243540154961685,1.9243540154961685,1.9243540154961685,1.0
0.641,0.0035715494594378205,0.007095954317229145,-0.010575769260852439,1.7857747297189102,0.1419190863445829,1.927693816063493,1.927693816063493,1.927693816063493,1.0
0.642,0.0035786401142023977,0.007085343548262547,-0.010645751218323514,1.789320057101199,0.14170687096525095,1.9310269280664498,1.9310269280664498,1.9310269280664498,1.0
0.643,0.003585720123224512,0.007074662849815598,-0.01071562810652792,1.7928600616122559,0.14149325699631196,1.9343533186085677,1.9343533186085677,1.9343533186085677,1.0
0.644,0.003592789416627332,0.00706391232730248,-0.010785399235808986,1.796394708313666,0.1412782465460496,1.9376729548597156,1.9376729548597156,1.9376729548597156,1.0
0.645,0.003599847924639788,0.007053092086826505,-0.010855063917553847,1.7999239623198942,0.14106184173653008,1.9409858040564243,1.9409858040564243,1.9409858040564243,1.0
0.646,0.0036068955775972536,0.007042202235179083,-0.0109246214642002,1.8034477887986269,0.14084404470358167,1.9442918335022086,1.9442918335022086,1.9442918335022086,1.0
0.647,0.0036139323059422405,0.00703124287983865,-0.010994071189243159,1.8069661529711203,0.140624857596773,1.9475910105678933,1.9475910105678933,1.9475910105678933,1.0
0.648,0.0036209580402250803,0.007020214128969623,-0.011063412407241955,1.8104790201125402,0.14040428257939244,1.9508833026919328,1.9508833026919328,1.9508833026919328,1.0
0.649,0.003627972711104613,0.007009116091421316,-0.011132644433826782,1.8139863555523064,0.14018232182842633,1.9541686773807327,1.9541686773807327,1.9541686773807327,1.0
0.65,0.003634976249348867,0.006997948876726882,-0.011201766585705469,1.8174881246744334,0.13995897753453765,1.957447102208971,1.957447102208971,1.957447102208971,1.0
0.651,0.0036419685858357495,0.006986712595102222,-0.0112707781806703,1.8209842929178748,0.13973425190204444,1.9607185448199191,1.9607185448199191,1.9607185448199191,1.0
0.652,0.0036489496515537197,0.006975407357444898,-0.011339678537604675,1.82447482577686,0.13950814714889795,1.9639829729257579,1.9639829729257579,1.9639829729257579,1.0
0.653,0.003655919377602479,0.006964033275333042,-0.011408466976489898,1.8279596888012395,0.13928066550666082,1.9672403543079002,1.9672403543079002,1.9672403543079002,1.0
0.654,0.003662877695193646,0.006952590461024252,-0.011477142818411858,1.8314388475968228,0.13905180922048505,1.970490656817308,1.970490656817308,1.970490656817308,1.0
0.655,0.0036698245356514333,0.006941079027454486,-0.0115457053855677,1.8349122678257166,0.13882158054908972,1.9737338483748064,1.9737338483748064,1.9737338483748064,1.0
0.656,0.0036767598304133313,0.006929499088236945,-0.011614154001272584,1.8383799152066658,0.1385899817647389,1.9769698969714047,1.9769698969714047,1.9769698969714047,1.0
0.657,0.0036836835110307803,0.006917850757660957,-0.011682487989966293,1.84184175551539,0.13835701515321913,1.9801987706686093,1.9801987706686093,1.9801987706686093,1.0
0.658,0.0036905955091698483,0.006906134150690839,-0.011750706677219959,1.845297754584924,0.13812268301381678,1.9834204375987408,1.9834204375987408,1.9834204375987408,1.0
0.659,0.0036974957566119028,0.006894349382964773,-0.011818809389742663,1.8487478783059514,0.13788698765929547,1.9866348659652469,1.9866348659652469,1.9866348659652469,1.0
0.66,0.0037043841852542887,0.006882496570793658,-0.011886795455388148,1.8521920926271445,0.13764993141587317,1.9898420240430177,1.9898420240430177,1.9898420240430177,1.0
0.661,0.0037112607271109948,0.0068705758311599675,-0.011954664203161372,1.8556303635554974,0.13741151662319934,1.9930418801786967,1.9930418801786967,1.9930418801786967,1.0
0.662,0.0037181253143133315,0.006858587281716584,-0.012022414963225213,1.8590626571566657,0.13717174563433168,1.9962344027909975,1.9962344027909975,1.9962344027909975,1.0
0.663,0.0037249778791105916,0.006846531040785657,-0.012090047066907002,1.8624889395552957,0.13693062081571314,1.9994195603710088,1.9994195603710088,1.9994195603710088,1.0
0.664,0.0037318183538707283,0.006834407227357412,-0.012157559846705192,1.8659091769353642,0.13668814454714825,2.0025973214825123,2.0025973214825123,2.0025973214825123,1.0
0.665,0.003738646671081019,0.006822215961088995,-0.012224952636295909,1.8693233355405094,0.1364443192217799,2.0057676547622894,2.0057676547622894,2.0057676547622894,1.0
0.666,0.003745462763348727,0.006809957362303283,-0.012292224770539508,1.8727313816743634,0.13619914724606566,2.008930528920429,2.008930528920429,2.008930528920429,1.0
0.667,0.003752266563401775,0.006797631551987694,-0.012359375585487206,1.8761332817008876,0.13595263103975389,2.0120859127406416,2.0120859127406416,2.0120859127406416,1.0
0.668,0.003759058004089402,0.006785238651793005,-0.012426404418387545,1.879529002044701,0.1357047730358601,2.0152337750805613,2.0152337750805613,2.0152337750805613,1.0
0.669,0.0037658370183828315,0.006772778784032131,-0.012493310607693028,1.8829185091914158,0.13545557568064262,2.0183740848720584,2.0183740848720584,2.0183740848720584,1.0
0.67,0.0037726035393759283,0.006760252071678942,-0.012560093493066558,1.886301769687964,0.13520504143357884,2.021506811121543,2.021506811121543,2.021506811121543,1.0
0.671,0.0037793575002858628,0.006747658638367028,-0.012626752415388033,1.8896787501429313,0.13495317276734056,2.024631922910272,2.024631922910272,2.024631922910272,1.0
0.672,0.003786098834453766,0.006734998608388496,-0.012693286716760788,1.893049417226883,0.1346999721677699,2.027749389394653,2.027749389394653,2.027749389394653,1.0
0.673,0.0037928274753453927,0.006722272106692727,-0.012759695740518133,1.8964137376726964,0.13444544213385454,2.030859179806551,2.030859179806551,2.030859179806551,1.0
0.674,0.003799543356551774,0.0067094792588851555,-0.012825978831229825,1.899771678275887,0.1341895851777031,2.03396126345359,2.03396126345359,2.03396126345359,1.0
0.675,0.0038062464117898723,0.006696620191226026,-0.012892135334708503,1.903123205894936,0.1339324038245205,2.0370556097194568,2.0370556097194568,2.0370556097194568,1.0
0.676,0.0038129365749032394,0.0066836950306291415,-0.012958164598016202,1.9064682874516197,0.13367390061258283,2.0401421880642023,2.0401421880642023,2.0401421880642023,1.0
0.677,0.003819613779862666,0.006670703904660625,-0.01302406596947073,1.909806889931333,0.1334140780932125,2.0432209680245457,2.0432209680245457,2.0432209680245457,1.0
0.678,0.0038262779607668358,0.006657646941537639,-0.013089838798652182,1.9131389803834178,0.1331529388307528,2.0462919192141706,2.0462919192141706,2.0462919192141706,1.0
0.679,0.0038329290518429714,0.006644524270127143,-0.013155482436409257,1.9164645259214856,0.13289048540254286,2.0493550113240286,2.0493550113240286,2.0493550113240286,1.0
0.68,0.0038395669874474927,0.006631336019944601,-0.013220996234865784,1.9197834937237463,0.13262672039889203,2.0524102141226384,2.0524102141226384,2.0524102141226384,1.0
0.681,0.0038461917020666506,0.006618082321152723,-0.01328637954742699,1.9230958510333254,0.13236164642305448,2.0554574974563797,2.0554574974563797,2.0554574974563797,1.0
0.682,0.0038528031303171895,0.006604763304560164,-0.013351631728785994,1.9264015651585948,0.13209526609120328,2.058496831249798,2.058496831249798,2.058496831249798,1.0
0.683,0.003859401206946982,0.006591379101620238,-0.013416752134930116,1.929700603473491,0.13182758203240474,2.0615281855058956,2.0615281855058956,2.0615281855058956,1.0
0.684,0.003865985866835673,0.0065779298444296275,-0.013481740123147217,1.9329929334178364,0.13155859688859256,2.064551530306429,2.064551530306429,2.064551530306429,1.0
0.685,0.0038725570449953295,0.006564415665727068,-0.013546595052032111,1.9362785224976649,0.13128831331454136,2.0675668358122063,2.0675668358122063,2.0675668358122063,1.0
0.686,0.0038791146765710756,0.006550836698892053,-0.013611316281492813,1.9395573382855378,0.13101673397784105,2.070574072263379,2.070574072263379,2.070574072263379,1.0
0.687,0.0038856586968417355,0.006537193077943496,-0.013675903172756939,1.9428293484208679,0.1307438615588699,2.0735732099797377,2.0735732099797377,2.0735732099797377,1.0
0.6880000000000001,0.00389218904122047,0.0065234849375384344,-0.013740355088377927,1.9460945206102351,0.1304696987507687,2.076564219361004,2.076564219361004,2.076564219361004,1.0
0.6890000000000001,0.0038987056452554182,0.006509712412970674,-0.013804671392241405,1.949352822627709,0.13019424825941348,2.0795470708871227,2.0795470708871227,2.0795470708871227,1.0
0.6900000000000001,0.003905208444630327,0.006495875640169476,-0.013868851449571406,1.9526042223151636,0.12991751280338953,2.082521735118553,2.082521735118553,2.082521735118553,1.0
0.6910000000000001,0.003911697375165193,0.0064819747556982025,-0.013932894626936677,1.9558486875825964,0.12963949511396405,2.0854881826965603,2.0854881826965603,2.0854881826965603,1.0
0.6920000000000001,0.003918172372816891,0.006468009896752966,-0.013996800292256932,1.9590861864084457,0.12936019793505932,2.088446384343505,2.088446384343505,2.088446384343505,1.0
0.6930000000000001,0.00392463337367981,0.006453981201161293,-0.014060567814809029,1.962316686839905,0.12907962402322584,2.091396310863131,2.091396310863131,2.091396310863131,1.0
0.6940000000000001,0.0039310803139864774,0.00643988880738074,-0.01412419656523328,1.9655401569932387,0.12879777614761478,2.0943379331408534,2.0943379331408534,2.0943379331408534,1.0
0.6950000000000001,0.003937513130108197,0.006425732854497547,-0.014187685915539596,1.9687565650540984,0.12851465708995094,2.0972712221440495,2.0972712221440495,2.0972712221440495,1.0
0.6960000000000001,0.00394393175855567,0.006411513482225253,-0.014251035239113734,1.971965879277835,0.12823026964450507,2.10019614892234,2.10019614892234,2.10019614892234,1.0
0.6970000000000001,0.003950336135979624,0.006397230830903324,-0.014314243910723426,1.975168067989812,0.12794461661806647,2.1031126846078787,2.1031126846078787,2.1031126846078787,1.0
0.6980000000000001,0.003956726199171441,0.006382885041495757,-0.014377311306524627,1.9783630995857207,0.12765770082991515,2.106020800415636,2.106020800415636,2.106020800415636,1.0
0.6990000000000001,0.003963101885063776,0.006368476255589709,-0.014440236804067573,1.981550942531888,0.12736952511179417,2.1089204676436824,2.1089204676436824,2.1089204676436824,1.0
