target_id,population_stratum,stiffness_n_per_m,damping_n_s_per_m,effective_mass_kg,actual_risk_class,actual_severity_ratio
broad_s10122_c05,broad,238.0796555448235,2.9441636043304396,1.5939361618142167,SAFE,0.933
broad_s10122_c06,broad,395.0041678243248,5.959860071876417,0.16272552460801104,SAFE,0.4244791754426761
broad_s10122_c07,broad,1818.6517868731912,37.2485747539006,2.69014528871486,SAFE,0.09412155708616333
broad_s10122_c08,broad,509.562694120902,51.351543122863006,1.1606396990037389,SAFE,0.32707784260815964
broad_s10122_c09,broad,701.6881351173773,12.698628902401753,3.2586182654370277,SAFE,0.2701669776461013
broad_s10122_c10,broad,274.94719853758386,0.72029888024212,0.7786212629763083,SAFE,0.6141385397045701
broad_s10122_c11,broad,1933.9945402852486,0.7521681718738895,5.128718664963436,SAFE,0.08758488439394939
broad_s10123_c00,broad,185.77906210193981,6.025316519900566,0.2810994398797804,SAFE,0.9155088201769832
broad_s10123_c01,broad,249.10041957623764,2.0144617370345803,4.048572390706876,UNSAFE,1.5
broad_s10123_c02,broad,82.7890037467823,28.352973901695183,1.467296563151049,UNSAFE,2.0131253327245773
broad_s10123_c03,broad,515.0735971498539,1.1990102051508802,3.027571825718382,UNSAFE,1.491
broad_s10123_c04,broad,102.15411485065357,3.0540076838434196,5.343636201917936,UNSAFE,3.386971736317162
broad_s10123_c05,broad,613.6752952383821,19.56514331639735,0.41753094987450134,SAFE,0.2728904497685187
broad_s10123_c06,broad,2227.6919085411687,7.103678778414163,0.24331234241362562,SAFE,0.07496935107882942
broad_s10123_c07,broad,424.77399044057086,0.972042720940162,0.5804252832471869,SAFE,0.4090806940345819
broad_s10123_c08,broad,858.4413712718004,49.46990381668817,0.12229279739996651,SAFE,0.1941503196889798
broad_s10123_c09,broad,1044.4831760179684,0.37790564029505613,1.0827893746388304,SAFE,0.16019781646089143
broad_s10123_c10,broad,137.7751369916937,0.6634293404697857,0.16510591797161223,CAUTION,1.2392238065555223
broad_s10123_c11,broad,1794.2584422846014,12.795208798139674,1.701848188854222,SAFE,0.09438956521771476
broad_s10124_c00,broad,451.2343927377947,25.878056613852475,1.6573511440467008,SAFE,0.38552464104137046
broad_s10124_c01,broad,1379.8719084980419,1.5669903461129533,0.6704085329310226,SAFE,0.12156113123409107
broad_s10124_c02,broad,2382.6500959317596,0.5709215369434382,2.8121252045340124,SAFE,0.07173586010548247
broad_s10124_c03,broad,791.2529127863239,4.563939251979234,0.13050616645337698,SAFE,0.21125626973327874
broad_s10124_c04,broad,343.76606292028276,20.68685440908386,0.15540862876507208,SAFE,0.48482582966694815
broad_s10124_c05,broad,1584.0561622052278,2.5634042627583935,0.9718419565083358,SAFE,0.10684038647212529
broad_s10124_c06,broad,79.61775925870123,1.0985884417488299,1.167829817391511,UNSAFE,3.233904481385401
broad_s10124_c07,broad,117.07911075020021,39.65547303720693,0.35251325287212615,CAUTION,1.423458278376995
broad_s10124_c08,broad,627.7665329559213,13.958729681196004,3.529792563437675,SAFE,0.3139479012335375
broad_s10124_c09,broad,235.97375031796045,8.152198678855171,0.20140808176491293,SAFE,0.710929432117161
broad_s10124_c10,broad,256.7166337140533,0.4138421119391656,0.533065182921514,SAFE,0.6858268207914779
broad_s10124_c11,broad,147.27231466525146,4.017312019165457,5.004185600944382,UNSAFE,1.8934779996296893
broad_s10125_c00,broad,311.7910627534158,17.965326248132317,0.6898240461621015,SAFE,0.5425527906522897
broad_s10125_c01,broad,1449.933955879181,32.972440780083396,5.07260343670767,SAFE,0.12301112790989613
broad_s10125_c02,broad,100.44716899528913,42.7927454080052,1.9151244863571004,CAUTION,1.6589007126232806
broad_s10125_c03,broad,108.80439410998689,2.1915398909146404,0.3018871789785071,CAUTION,1.603986227094718
broad_s10125_c04,broad,2004.165737770896,3.9148906226428766,0.8741685690259176,SAFE,0.08398590891111694
broad_s10125_c05,broad,149.9969764786107,6.659818771247347,3.0082058067153956,CAUTION,1.607837387882304
broad_s10125_c06,broad,1179.5584003192969,0.3322945273987729,4.110448028384654,SAFE,0.15142208311713243
broad_s10125_c07,broad,414.59956802588914,0.5121780002992963,0.27347028555453196,SAFE,0.41037647789510223
broad_s10125_c08,broad,549.5616577008734,12.74996630618039,0.19437570326448683,SAFE,0.3040128670982327
broad_s10125_c09,broad,900.3547716000544,1.1633265609474288,1.4872379264567492,SAFE,0.19674486992468335
broad_s10125_c10,broad,711.206542840689,6.52997438361597,0.5280515094996571,SAFE,0.23776231765475248
broad_s10125_c11,broad,223.45946596544889,1.0455466638628468,0.1085346097456704,SAFE,0.7523957311398893
broad_s10126_c00,broad,954.7845595747124,46.616647608951624,0.37883958427158904,SAFE,0.17455944903518797
broad_s10126_c01,broad,718.3332798904413,0.5599921075232426,2.803279046862212,UNSAFE,1.456
broad_s10126_c02,broad,238.65764894249074,10.53926996031468,4.788142666367619,CAUTION,1.043
broad_s10126_c03,broad,297.25932826961366,0.8982346923901279,0.18708557896769426,SAFE,0.5691510177627106
broad_s10126_c04,broad,1288.4905587545325,8.911734828064551,0.12430354487084852,SAFE,0.1295377874831128
broad_s10126_c05,broad,154.52444658847537,2.010922989244935,1.6957938375485329,UNSAFE,1.5728329713748046
broad_s10126_c06,broad,1572.1681037192652,33.75772730166419,0.8496665434986914,SAFE,0.10669828216396612
broad_s10126_c07,broad,526.7043737866434,1.4057181039776496,1.2968427137283822,SAFE,0.32647695354109774
broad_s10126_c08,broad,351.35232907509464,3.0790310697094116,0.576937089615729,SAFE,0.4942885810277049
broad_s10126_c09,broad,80.94887906186668,17.08939090047752,3.211184507132371,UNSAFE,2.3080041577896098
broad_s10126_c10,broad,129.81403182344013,0.3041543270736228,0.2303482872043371,CAUTION,1.3612917360595151
broad_s10126_c11,broad,2358.6802013963324,5.393729284735549,0.529423434649869,SAFE,0.07096791001558786
broad_s10127_c00,broad,241.17758528629176,8.734676839004882,1.7780693529266156,SAFE,0.8361063584484629
broad_s10127_c01,broad,1384.7988284351222,11.842031597068,0.764665468242846,SAFE,0.1215948309578099
broad_s10127_c02,broad,1002.2506767824483,1.3354204800442278,0.13291015950940618,SAFE,0.16675345189139948
broad_s10127_c03,broad,2086.0047831392176,3.944753224783324,3.039748398822945,SAFE,0.0839726621897742
broad_s10127_c04,broad,173.63258237688282,6.468105876574256,1.0594468395184031,CAUTION,1.111423856230104
broad_s10127_c05,broad,264.82470797721794,1.1026061539299503,0.2698144930972334,SAFE,0.6377477351311555
broad_s10127_c06,broad,84.8871546081814,2.1277524365405895,0.44645645500493486,UNSAFE,2.267333457900618
broad_s10127_c07,broad,1647.2599877644052,39.48875279058445,0.15193103437464245,SAFE,0.10117811875759808
broad_s10127_c08,broad,108.9799380515751,0.3123561604981811,4.858605705570335,UNSAFE,5.889989029934793
broad_s10127_c09,broad,546.3309896491736,0.5642801477573994,2.230581416018031,UNSAFE,1.5
broad_s10127_c10,broad,416.347618653713,32.74668934457836,1.2042594013640349,SAFE,0.4037522082652105
broad_s10127_c11,broad,744.1172965883991,19.100246928718544,0.3683762343643039,SAFE,0.2248907848224912
broad_s10128_c00,broad,218.84351367598862,1.4294679384520652,4.405012853025842,UNSAFE,2.0642425919143164
broad_s10128_c01,broad,141.50561659737474,12.759398073205617,1.6120628441670586,CAUTION,1.3388804559390912
broad_s10128_c02,broad,523.952827722737,7.5475476967952835,0.16049607467286328,SAFE,0.31940928952043124
broad_s10128_c03,broad,1929.8237663096484,0.3677884076182696,0.4576938258547571,SAFE,0.08700586596298819
broad_s10128_c04,broad,1523.9188808911317,1.8586671953360785,3.764746155345794,SAFE,0.11285095552741146
broad_s10128_c05,broad,132.93064893767738,4.814446818542338,0.30503714335495413,CAUTION,1.2958312701077854
broad_s10128_c06,broad,970.1346549676431,40.32986359524662,0.12585527747565103,SAFE,0.17179745699551904
broad_s10128_c07,broad,401.3273139604424,17.572628720978496,2.83247732859312,SAFE,0.48694098742904507
broad_s10128_c08,broad,82.07023852698653,0.49126495772133194,0.24049431427762907,UNSAFE,2.0882653445596144
broad_s10128_c09,broad,313.65595685746985,3.2272353043428397,0.7123060561385657,SAFE,0.5527701137524522
broad_s10128_c10,broad,1215.3261542788061,0.7270696424519444,1.2015192301455437,SAFE,0.13776556426854775
broad_s10128_c11,broad,606.7707054620769,31.586012594772257,0.9185682648762981,SAFE,0.2767666236507535
broad_s10129_c00,broad,448.1104149720547,4.2415766108617134,0.4673362486332658,SAFE,0.3788685660118628
broad_s10129_c01,broad,1143.9888588371018,20.75871446159544,1.5000245582841956,SAFE,0.14922298582496166
broad_s10129_c02,broad,107.43691621319633,44.825869282311245,3.5962409321132793,CAUTION,1.5512295341343847
broad_s10129_c03,broad,135.36917614120307,11.595677225707815,0.14060867685243347,CAUTION,1.231201012059178
broad_s10129_c04,broad,1767.757664953726,7.477046984763212,5.805403820764725,SAFE,0.09890616056722867
broad_s10129_c05,broad,204.19414659732567,0.45248628510982997,2.136938228552038,UNSAFE,1.8926261843739893
broad_s10129_c06,broad,315.44066387886846,6.262574597075825,0.7592341388621875,SAFE,0.5504161509514746
broad_s10129_c07,broad,89.85386037737051,38.51376358185614,0.3043769834952163,UNSAFE,1.8540024566286786
broad_s10129_c08,broad,649.3837751214123,2.49806364675972,0.8833078882932798,SAFE,0.26651424178418187
broad_s10129_c09,broad,382.6556156459796,1.1226153740966271,2.3432194401736592,UNSAFE,1.5
broad_s10129_c10,broad,1963.8538035295048,1.5058714126365655,0.18670842940889876,SAFE,0.08503938881012699
broad_s10129_c11,broad,1007.4578136561373,0.49990052876452973,0.1990829221441575,SAFE,0.1659751243583689
broad_s10130_c00,broad,1546.889709143224,1.2014055247421296,0.5754910339497336,SAFE,0.1089357972796159
broad_s10130_c01,broad,108.50094011731304,2.2430146428645696,5.084140357395225,UNSAFE,3.184739894470629
broad_s10130_c02,broad,607.7428127221388,3.2990852700607762,0.21635277970947733,SAFE,0.2761321817924441
broad_s10130_c03,broad,453.9276819206834,31.21540177179621,0.7858433245298982,SAFE,0.36780783552639595
broad_s10130_c04,broad,183.26221573930746,4.549510208222709,2.591173672070911,CAUTION,1.3289555912067217
broad_s10130_c05,broad,89.66369259679594,11.157371843811609,3.887127847446829,UNSAFE,2.4641367462241273
broad_s10130_c06,broad,398.94542948545734,19.26291125525071,0.296657885351012,SAFE,0.4178597132446042
broad_s10130_c07,broad,167.60830898372842,0.36571055181204987,0.1251853777094096,CAUTION,1.0157304662588331
broad_s10130_c08,broad,897.9156767053759,9.77019118479824,1.494812117877973,SAFE,0.19294386410613154
broad_s10130_c09,broad,2137.643552501773,42.57995237402631,0.14203284635337152,SAFE,0.07796747332903547
broad_s10130_c10,broad,1269.925801726305,1.0225402076837222,1.7796368915943348,SAFE,0.13788416421579627
broad_s10130_c11,broad,262.6957775722915,0.655394281094457,0.46759321487252636,SAFE,0.6723474215130716
broad_s10131_c00,broad,1735.3516940388927,0.3309360784397257,0.41943382143715785,SAFE,0.09682605532425563
broad_s10131_c01,broad,2112.23295027086,30.401028140881216,4.283719151207033,SAFE,0.0820737026328833
broad_s10131_c02,broad,240.14266873442162,3.643995826999024,1.7939563889441024,SAFE,0.9086158540598527
broad_s10131_c03,broad,1350.6980219569564,8.554413528362126,0.16308692527827554,SAFE,0.12363914407948173
broad_s10131_c04,broad,106.70025734348866,2.249372360221396,0.9322102496257242,UNSAFE,2.079312726582075
broad_s10131_c05,broad,732.7537950410547,57.65439919537052,0.37988458446511225,SAFE,0.22745247830115742
broad_s10131_c06,broad,154.91258695108428,1.1753853639296035,3.966700478771572,UNSAFE,3.189643311956598
broad_s10131_c07,broad,261.32500598755587,17.20164616631583,1.3872712765157411,SAFE,0.6818205201005842
broad_s10131_c08,broad,790.3748964326968,5.352728200059052,0.12908455732446356,SAFE,0.21145735834322865
broad_s10131_c09,broad,458.1704811867845,0.6544798796911342,0.21865839680000124,SAFE,0.36647352109228537
broad_s10131_c10,broad,87.64358049405408,15.521317433340908,2.25129194230899,UNSAFE,2.0902709524695338
broad_s10131_c11,broad,366.4872608537562,1.0880582843367492,0.6847147136137437,SAFE,0.4810146637613761
broad_s10132_c00,broad,2217.9100549572495,42.13589262976297,2.23800828321381,SAFE,0.07640789147825909
broad_s10132_c01,broad,216.57147981993015,2.7565229659594745,0.7920556509395915,SAFE,0.8311949724184742
broad_s10132_c02,broad,101.72833813332653,1.4576463958075028,0.36196373414642413,UNSAFE,1.7590802008190232
broad_s10132_c03,broad,80.94423228195528,0.675081666460259,0.5846822816800443,UNSAFE,2.750339961943621
broad_s10132_c04,broad,795.2201803790605,36.3624048240174,4.5852491542175855,SAFE,0.23539685023537452
broad_s10132_c05,broad,1502.8617086626366,10.963259804533495,0.27421379118408157,SAFE,0.11124321965544359
broad_s10132_c06,broad,374.6954762044698,6.560096195143341,0.13475149393907718,SAFE,0.446722495042884
broad_s10132_c07,broad,732.3888049535159,0.9958114858220328,1.246284417137072,SAFE,0.24204323584435755
broad_s10132_c08,broad,1354.5508507485747,20.476144483751064,0.3919356942297922,SAFE,0.12348755561951061
broad_s10132_c09,broad,260.9220029815892,0.3056599120113368,0.163264361918728,SAFE,0.6500566599487813
broad_s10132_c10,broad,154.14398092833835,7.621920810342786,3.8382870533117392,CAUTION,1.5953900584758127
broad_s10132_c11,broad,503.3080886800608,2.258489465788407,1.5382355901430946,SAFE,0.34139086317259004
broad_s10133_c00,broad,460.7140324665529,0.724060533703762,0.6122848829774733,SAFE,0.3766199787996185
broad_s10133_c01,broad,788.9673300897302,50.62802689118593,2.2936049566227594,SAFE,0.21572443403405092
broad_s10133_c02,broad,668.8497387692596,3.1369739329746054,1.0266577797694527,SAFE,0.26086494935588367
broad_s10133_c03,broad,200.04573382386997,5.247694529016385,0.10024120258156713,SAFE,0.8364454719146635
broad_s10133_c04,broad,128.38344454139138,1.8428644901746467,1.103453773795135,UNSAFE,1.7711676789840658
broad_s10133_c05,broad,254.82994807666486,6.907344836490651,1.6439759283440754,SAFE,0.7889954194234042
broad_s10133_c06,broad,1527.8838072223527,0.809319885520584,0.1553886820702094,SAFE,0.10934935351334212
broad_s10133_c07,broad,161.5045117182377,16.23465183876927,0.4310217603979177,CAUTION,1.0319634494827548
broad_s10133_c08,broad,95.32413273829798,12.166776520848098,0.3679780152205464,UNSAFE,1.7484204878551735
broad_s10133_c09,broad,392.24234026121536,0.3123524565384917,4.465632703330583,UNSAFE,1.5
broad_s10133_c10,broad,1369.461018725923,32.7766518012377,0.2598724448417029,SAFE,0.12171352971850949
broad_s10133_c11,broad,1889.578174965102,1.7170052799357023,3.2164648369033464,SAFE,0.09399581569628301
broad_s10134_c00,broad,441.17264273560266,48.406641490910985,0.13689489528646825,SAFE,0.3777810555822109
broad_s10134_c01,broad,179.20057662201347,13.57529094142653,0.47617685065736054,SAFE,0.9372582842482856
broad_s10134_c02,broad,1384.8518359892744,7.9319662602293475,0.6404831669465001,SAFE,0.12139759236462508
broad_s10134_c03,broad,220.01792811507798,0.9176117041237324,0.1535722020487556,SAFE,0.7704800037588005
broad_s10134_c04,broad,119.29967784287793,0.4746126299108359,2.5097363113094424,UNSAFE,4.69943573275965
broad_s10134_c05,broad,330.9703578130554,2.2055671350045354,1.0964058887438166,SAFE,0.5305489365855618
broad_s10134_c06,broad,979.6189409021391,20.136788317425456,1.739572549359645,SAFE,0.17578353048931006
broad_s10134_c07,broad,1437.12614798408,26.237132995012153,5.926333780765248,SAFE,0.12817427394347786
broad_s10134_c08,broad,647.4568028248085,5.449720129342087,3.892711992439403,SAFE,0.99
broad_s10134_c09,broad,81.7530249132542,3.0150538749329048,0.28730900129611103,UNSAFE,2.165552950210394
broad_s10134_c10,broad,292.97574826130307,0.438831272110135,0.2529658453895214,SAFE,0.5790988579277262
broad_s10134_c11,broad,2349.3458785922667,1.1843521745617747,0.8826131034242981,SAFE,0.07181057611989222
broad_s10135_c00,broad,216.94678744126273,11.877231320459321,0.10439394175363226,SAFE,0.768237541714189
broad_s10135_c01,broad,248.1969598022714,1.2866928171251144,4.397824452245122,UNSAFE,1.683066274557076
broad_s10135_c02,broad,1143.810035498166,40.52969491907093,3.799687569366145,SAFE,0.15414291068059366
broad_s10135_c03,broad,653.7067610496202,22.541152966195554,0.5845821367219866,SAFE,0.2568231532554583
broad_s10135_c04,broad,1034.9866535253338,2.5607712489431314,0.19286198629401718,SAFE,0.16162268246386702
broad_s10135_c05,broad,107.55652746798357,0.8200995406211289,2.224776890745757,UNSAFE,4.048184045730586
broad_s10135_c06,broad,1859.741664418893,4.875133748479206,1.8281455002070992,SAFE,0.0905330519574691
broad_s10135_c07,broad,83.56154152514635,9.05881773183873,0.9354543716160806,UNSAFE,2.1765174628250477
broad_s10135_c08,broad,2335.927255313668,0.38725708504260276,0.3527505618015364,SAFE,0.0714077050428548
broad_s10135_c09,broad,542.5338271418385,30.627055995417916,0.4818878603558735,SAFE,0.3072036986791752
broad_s10135_c10,broad,366.49328903556176,2.9653853862672848,0.2548613982638332,SAFE,0.46118304844545466
broad_s10135_c11,broad,137.51299626282477,0.5448938956140617,1.1064319158955538,UNSAFE,1.7057738848966872
broad_s10136_c00,broad,340.4641029116835,14.725212516400063,4.269469084958461,SAFE,0.6495277774791759
broad_s10136_c01,broad,167.62130464912542,0.4135245638220033,1.3968154780356359,UNSAFE,1.759656585914377
broad_s10136_c02,broad,215.50260391244558,40.811987436718475,0.29031726249085515,SAFE,0.7733858432054338
broad_s10136_c03,broad,1758.3961109748952,2.092884896857933,0.8414289594815967,SAFE,0.09546932224278501
broad_s10136_c04,broad,76.595490168181,0.8573059202527585,2.9256915725285264,UNSAFE,7.601155459561615
broad_s10136_c05,broad,731.5832059260701,22.54347729240867,0.46788074497701415,SAFE,0.22885341876245707
broad_s10136_c06,broad,948.3380469790247,0.5560680160339073,0.16011474102533532,SAFE,0.17653367454861182
broad_s10136_c07,broad,2457.0544554305347,5.053826297577154,3.193541498780598,SAFE,0.07033260712084086
broad_s10136_c08,broad,266.00518579289997,1.2906525068925394,0.21252149288402208,SAFE,0.6373554459243624
broad_s10136_c09,broad,109.47960152922589,32.76028422234244,1.7763532984613808,CAUTION,1.522352004492919
broad_s10136_c10,broad,1280.3755098931176,9.117891361298268,0.13612613585879985,SAFE,0.13038065643551383
broad_s10136_c11,broad,479.84259735759105,3.3051015019411425,0.5652602841868195,SAFE,0.35533951238894174
broad_s10137_c00,broad,142.10820925577355,0.7796342900863559,0.49420724658138443,CAUTION,1.25127603038989
broad_s10137_c01,broad,118.3675681224533,1.5251129981585578,0.11786259819503266,CAUTION,1.433318524686098
broad_s10137_c02,broad,199.70405139852912,44.0845196451868,0.1976388698924324,SAFE,0.8345679944648635
broad_s10137_c03,broad,2434.5939164015886,29.285709227117838,1.3467564966244525,SAFE,0.06911990327680739
broad_s10137_c04,broad,378.9733103031628,5.5756248470878855,1.0665223357530218,SAFE,0.45899411757421255
broad_s10137_c05,broad,834.671440191436,0.4966979086857386,3.9291956119145635,UNSAFE,1.5
broad_s10137_c06,broad,274.9427871991519,2.029957620940207,0.3301836716211622,SAFE,0.6209104784078874
broad_s10137_c07,broad,86.13972284611111,0.3073563946448326,1.8501436813582766,UNSAFE,6.751078404707632
broad_s10137_c08,broad,1371.7198731344874,15.432220686127119,0.5842748086501736,SAFE,0.12238471503815103
broad_s10137_c09,broad,1745.5352865231184,16.42880033383139,0.26639638932757725,SAFE,0.09569002725323242
broad_s10137_c10,broad,644.4802451610915,2.8184512824396806,4.398866305289728,UNSAFE,1.482
broad_s10137_c11,broad,444.89041467517114,9.23365326895371,2.4253686428962147,SAFE,0.4412895969534171
broad_s10138_c00,broad,2242.3501871117924,2.7283231025800703,0.10903771963120193,SAFE,0.07439617926864787
broad_s10138_c01,broad,626.7172776323383,0.31361520673015675,0.611630100417444,SAFE,0.26753260487829783
broad_s10138_c02,broad,438.18073004754586,51.72859417999725,2.184907659550234,SAFE,0.38165891358882414
broad_s10138_c03,broad,1053.5083128317397,2.30406868909975,0.5403082487222473,SAFE,0.15926640966520442
broad_s10138_c04,broad,83.51787894405568,11.92198915468011,5.56199714262415,UNSAFE,2.7342836435531406
broad_s10138_c05,broad,307.50412712026423,17.672169880910925,0.8700822456487847,SAFE,0.556222233083274
broad_s10138_c06,broad,178.5979399366357,1.51312717347849,0.36525985933275795,SAFE,0.9745889390755302
broad_s10138_c07,broad,1662.7405932720667,7.150255232966081,4.216075901403058,SAFE,0.10307822699030411
broad_s10138_c08,broad,830.3625076783363,29.92266301603699,1.540456555711389,SAFE,0.20572115601928967
broad_s10138_c09,broad,114.03524439005534,1.041750687893416,1.1721733096567994,UNSAFE,2.137827386572783
broad_s10138_c10,broad,205.31692325168035,0.49573804035334074,0.18433961142908983,SAFE,0.8237372353778013
broad_s10138_c11,broad,422.97332474390095,4.999669870388679,0.2404926680452066,SAFE,0.3979978750159236
broad_s10139_c00,broad,1279.0850763500941,4.737946260432212,1.4562411044967543,SAFE,0.13282211099002234
broad_s10139_c01,broad,167.0641762994595,1.5436145857949681,2.6089645188531505,UNSAFE,1.7331409213081341
broad_s10139_c02,broad,213.89477124300916,2.9553757684126616,1.850036267119896,CAUTION,1.234
broad_s10139_c03,broad,113.37465059148101,0.3730609610152845,0.17499811777976346,CAUTION,1.5453914803612563
broad_s10139_c04,broad,719.8343835355765,2.104872917793949,0.2752286657616041,SAFE,0.23353796822052392
broad_s10139_c05,broad,2231.998224442688,11.36445708122393,4.467116976920803,SAFE,0.07840411042575066
broad_s10139_c06,broad,1727.609716502175,8.5415559314838,1.087319618023576,SAFE,0.09779082066972808
broad_s10139_c07,broad,421.59280776128765,1.0754550286088829,0.6421320831331684,SAFE,0.4161522217676776
broad_s10139_c08,broad,483.1850791147907,34.38315593469101,4.0810758923414365,SAFE,0.38993167673468654
broad_s10139_c09,broad,268.9146232467673,0.6902495823015534,0.4429727098041503,SAFE,0.655437480684837
broad_s10139_c10,broad,986.9829182363701,19.098792186208478,0.32106948389617085,SAFE,0.16939089427657458
broad_s10139_c11,broad,79.06494334055432,41.62098684488601,0.1339080740093095,UNSAFE,2.1036259066922214
broad_s10140_c00,broad,1094.2660040926226,3.2576425339704715,1.8000774538501392,SAFE,0.16083951522557313
broad_s10140_c01,broad,508.70247795298945,1.439639489829422,0.20202644039878884,SAFE,0.33063755239504394
broad_s10140_c02,broad,168.29138477857853,0.5581636490083389,0.526617014927289,CAUTION,1.024261825986931
broad_s10140_c03,broad,106.21076951921869,56.69054419684231,0.887917019920548,CAUTION,1.5661014990661932
broad_s10140_c04,broad,2494.2017037990267,12.88728101693495,1.325949827572081,SAFE,0.06746671268673927
broad_s10140_c05,broad,351.6164287432208,24.58527873971156,5.743465577197602,SAFE,0.6073187747631634
broad_s10140_c06,broad,693.9722850073889,5.050681203576348,0.11461899310653711,SAFE,0.24082567535188235
broad_s10140_c07,broad,82.17629311040395,7.874361986380009,3.4443749561603285,UNSAFE,2.8530960899751894
broad_s10140_c08,broad,852.5233922481415,0.33044896029138304,0.3862432549920425,SAFE,0.19768684240735665
broad_s10140_c09,broad,218.0040928924727,36.31428496840078,0.6938669885062471,SAFE,0.7645116401753456
broad_s10140_c10,broad,247.90209043213426,1.9588264986066108,2.3307236230223647,UNSAFE,1.5
broad_s10140_c11,broad,1602.6831491048656,0.9165101021572656,0.14896566292309293,SAFE,0.10418789947293891
broad_s10141_c00,broad,1419.295219240101,3.8873324158208904,1.7879269938431912,SAFE,0.12112824195054364
broad_s10141_c01,broad,809.9526761497044,1.2107513689017058,1.3980984266402685,SAFE,0.21881234653822887
broad_s10141_c02,broad,604.3209490555222,48.180611802880776,0.34724360266133686,SAFE,0.2757916417214154
broad_s10141_c03,broad,226.4659960432335,18.792998299174233,0.4815783568337439,SAFE,0.7362004581847182
broad_s10141_c04,broad,273.60126949293004,37.78722885248418,2.5298986130478824,SAFE,0.6225547520850256
broad_s10141_c05,broad,1986.4569550789913,4.766691449077882,0.11994892821890589,SAFE,0.08399626891878878
broad_s10141_c06,broad,543.2854883219458,1.0674658391319947,0.1690177169453672,SAFE,0.3082778119558026
broad_s10141_c07,broad,174.1800615000359,0.5856711886122883,0.23474802974609235,SAFE,0.9936322646041273
broad_s10141_c08,broad,335.25709159380483,6.8850070201116305,3.703241943171433,CAUTION,1.236
broad_s10141_c09,broad,133.1774554464771,0.4444397690505699,0.6045206713773257,UNSAFE,1.5
broad_s10141_c10,broad,1255.817446410028,11.91819452516207,0.9846593926650038,SAFE,0.13472250804702254
broad_s10141_c11,broad,97.83807042772845,2.4610081680402227,4.687889812039305,UNSAFE,3.1624225405062316
broad_s10142_c00,broad,145.4725925968239,26.2516700263241,3.465451562265867,CAUTION,1.2389478260195077
broad_s10142_c01,broad,1636.2301611170294,20.607511993888572,0.20037432222568546,SAFE,0.10196618084980875
broad_s10142_c02,broad,111.70204290124865,0.531938449039481,1.5697100097941523,UNSAFE,3.2717232806840744
broad_s10142_c03,broad,408.01865849069264,1.8419202611222345,0.4332905488562888,SAFE,0.4147080428980228
broad_s10142_c04,broad,615.4990300047483,0.37952586943566924,1.1095265862744488,SAFE,0.28909138323721884
broad_s10142_c05,broad,463.13281092427144,14.974553251065787,0.8746466506022316,SAFE,0.36997404089104774
broad_s10142_c06,broad,240.6149847754262,43.59064439629166,0.6173342142171595,SAFE,0.6926695198817298
broad_s10142_c07,broad,1070.6023266238178,10.156929372913826,2.459060277194681,SAFE,0.1618695880098095
broad_s10142_c08,broad,1937.4249165178053,1.2377083867964433,0.327670007715506,SAFE,0.08640549865107866
broad_s10142_c09,broad,884.1510205596936,5.351192716775638,5.407951476255302,CAUTION,1.123
broad_s10142_c10,broad,98.29908007317923,1.072825277723486,0.17853855708367883,UNSAFE,1.7663173742717098
broad_s10142_c11,broad,243.9770924053779,4.224531794738537,0.12315579244968554,SAFE,0.6880514973102844
broad_s10143_c00,broad,102.70752914756133,0.31664957268874977,0.14691702659416286,UNSAFE,1.6963708013150036
broad_s10143_c01,broad,152.58037750613957,3.5780440363647226,2.4790327421086005,UNSAFE,1.6492203471210722
broad_s10143_c02,broad,1284.769283282637,2.4503691436269546,0.42690436312313,SAFE,0.1304771096916515
broad_s10143_c03,broad,346.9498082312351,1.4307151407180612,0.6030939985715275,SAFE,0.5063453674918228
broad_s10143_c04,broad,208.94912266496456,14.951154156533262,0.1162374988981836,SAFE,0.7976423377182813
broad_s10143_c05,broad,1784.9451905473443,59.70092872751139,1.7786357979622094,SAFE,0.09428219493552964
broad_s10143_c06,broad,846.2980401436586,21.285012249287195,1.426317946180113,SAFE,0.2025650476416416
broad_s10143_c07,broad,642.5851389541683,0.8760582031776312,0.35524542141684046,SAFE,0.2614150026380923
broad_s10143_c08,broad,81.40282357307494,10.079199237220292,0.24879324961414206,UNSAFE,2.0474310269723057
broad_s10143_c09,broad,299.88603701887894,5.203776803623052,3.5159092041872873,CAUTION,1.309
broad_s10143_c10,broad,496.40041095449243,34.53380987674422,1.0234439505908057,SAFE,0.33727755457161046
broad_s10143_c11,broad,2437.9973736227053,0.5577697096279708,5.5195292887030805,SAFE,0.07177083552812592
broad_s10144_c00,broad,492.514500182692,18.60601752332205,5.021288995205042,SAFE,0.4380407949222853
broad_s10144_c01,broad,166.93692432774077,0.6019281145241668,0.2166217765580764,CAUTION,1.0320735922359947
broad_s10144_c02,broad,981.3420406688235,4.215159654040447,1.3237756510166712,SAFE,0.1760731682876195
broad_s10144_c03,broad,222.99574734738786,0.37907184785559145,2.183388131334313,UNSAFE,1.6356627487449156
broad_s10144_c04,broad,2487.2346799556412,12.694617320309218,0.5423955239259265,SAFE,0.06728133893714283
broad_s10144_c05,broad,244.27704569727067,2.2953128309564903,0.3083702872859053,SAFE,0.7005333117289697
broad_s10144_c06,broad,125.004664533932,0.8646374176561245,0.10715188162600177,CAUTION,1.3548203790473559
