contact_mode,target,probe,sensing_regime,pipeline,severity,trial_count,stiffness_bias,stiffness_rmse,stiffness_relative_bias,stiffness_relative_rmse,stiffness_p95_abs_relative_error,stiffness_worst_abs_relative_error,stiffness_eiv_relative_bias,stiffness_eiv_relative_rmse,damping_bias,damping_rmse,damping_relative_bias,damping_relative_rmse,damping_p95_abs_relative_error,damping_worst_abs_relative_error,damping_eiv_relative_bias,damping_eiv_relative_rmse,effective_mass_bias,effective_mass_rmse,effective_mass_relative_bias,effective_mass_relative_rmse,effective_mass_p95_abs_relative_error,effective_mass_worst_abs_relative_error,effective_mass_eiv_relative_bias,effective_mass_eiv_relative_rmse,parameter_error_median,parameter_error_p95,parameter_error_worst,rank_minimum,rank_deficient_fraction,normalized_singular_value_1_median,normalized_singular_value_2_median,normalized_singular_value_3_median,condition_number_median,condition_number_p95,parameter_correlation_median,parameter_correlation_p95,rls_convergence_fraction,rls_convergence_time_median_s,rls_convergence_time_p95_s,ratio_estimate_valid_fraction,natural_frequency_relative_bias,natural_frequency_relative_rmse,natural_frequency_p95_abs_relative_error,damping_ratio_relative_bias,damping_ratio_relative_rmse,damping_ratio_p95_abs_relative_error,peak_force_n,absolute_impulse_n_s,absolute_input_energy_j,peak_target_displacement_m,rms_target_displacement_m,peak_target_velocity_m_per_s,peak_target_acceleration_m_per_s2,normalized_information_score,information_per_peak_displacement,information_per_input_energy,estimation_error_per_peak_displacement,estimation_error_per_input_energy,filter_delay_s,maximum_peak_force_n,maximum_peak_target_displacement_m
bilateral,high_damping,chirp,no_direct_velocity,finite_difference,severe,10,-95.69198200791584,156.69969615030735,-0.3189732733597195,0.5223323205010244,0.9307856255413579,0.9578103386357767,-0.2316508139257198,0.4302620133912999,-13.81981015116746,14.385123267128115,-0.2763962030233492,0.28770246534256233,0.4010299256753087,0.43284438921708884,0.06158025999610163,0.25254406089206705,-0.992098398048779,1.0139877022245964,-0.992098398048779,1.0139877022245964,1.262654560206197,1.3354707774748569,0.9700448028052092,0.9748757162312411,0.6635370666585241,0.8158284377684534,0.8603776212744847,3,0.0,1.1765862975128611,0.9995569299791545,0.7845356295376771,1.4997240039420037,1.5745174176398145,0.3294154783517603,0.3890226802258629,0.0,-1.0,-1.0,0.4,-0.09110997914410296,0.11859364802032919,0.14514071359995012,-0.595447785751331,0.6080019501931878,0.7595837720319248,1.0,1.889404415721599,0.022342940473715305,0.002400543373274413,0.0007552414850524061,0.021608322852333287,0.819329421609734,0.973694781986896,4.056143258343828,0.435795271948368,2.7641119675060892,0.29697839791459985,0.0,1.0,0.002400543373274413
bilateral,high_damping,chirp,no_direct_velocity,low_pass,severe,10,-62.19197944550142,102.6598965019212,-0.20730659815167138,0.342199655006404,0.5800191950238871,0.590103057856323,-0.38713024466044105,0.4367675453469646,-6.457543170430744,7.386584280135018,-0.12915086340861492,0.14773168560270036,0.24909889101175234,0.31425610896554945,0.5578825743872459,0.5866091704160374,-0.9440143719983738,0.9795849512287552,-0.9440143719983738,0.9795849512287552,1.2821839632207501,1.3714938416710751,0.7626174777450159,0.8097842329255822,0.6142368595062524,0.7699802713654603,0.841957468108797,3,0.0,1.1928160794641745,0.9999939557065679,0.7589722953088245,1.5717696096061138,1.7374503841642879,0.3930635679901849,0.45069479108969873,0.0,-1.0,-1.0,0.4,-0.10848752571699277,0.13012395774128238,0.16736262380501948,-0.4163574811204743,0.42339278532059815,0.521689582250241,1.0,1.889404415721599,0.022342940473715305,0.002400543373274413,0.0007552414850524061,0.021608322852333287,0.819329421609734,0.967550770614111,4.030549005637598,0.433045404991504,2.5587409348426604,0.2749131701034845,0.015915494309189534,1.0,0.002400543373274413
bilateral,high_damping,chirp,no_direct_velocity,savitzky_golay,severe,10,-57.63509533277422,102.19838629049414,-0.19211698444258068,0.3406612876349805,0.5400546998389768,0.5659091892270389,-0.23901215606546197,0.3311101476777761,-11.174401660933253,11.925778461610665,-0.22348803321866506,0.2385155692322133,0.3619024848556353,0.4212373618689216,0.16418436491626504,0.2362641711696859,-0.8975037511926403,0.9502737436569481,-0.8975037511926403,0.9502737436569481,1.3087278624600331,1.3854481942138648,0.7812623335707329,0.7997594764709174,0.5963948112578779,0.802438541205248,0.8734170438059097,3,0.0,1.212598087102031,0.9997904770506667,0.7271585076609288,1.6678817477400911,1.995072309196503,0.4375299855547826,0.5293800231221675,0.0,-1.0,-1.0,0.5,-0.08590290861532868,0.1022132232831353,0.12779435013616358,-0.5551904933256038,0.58384908918235,0.8241581764456973,1.0,1.889404415721599,0.022342940473715305,0.002400543373274413,0.0007552414850524061,0.021608322852333287,0.819329421609734,0.9590266853931547,3.9950400233136123,0.429230291564073,2.4844158947412707,0.26692762842003226,0.06,1.0,0.002400543373274413
bilateral,high_damping,chirp,no_direct_acceleration,finite_difference,severe,10,-59.27282619999935,91.51036190778609,-0.19757608733333115,0.30503453969262034,0.5449032046267661,0.6264427049446565,-0.11025362789933149,0.22369511633467973,-14.092475426579995,15.10573046264782,-0.28184950853159996,0.3021146092529564,0.4396938339194743,0.44234034143623363,0.05612695448785089,0.2801995555320559,-0.8523782061857513,0.9306926856466184,-0.8523782061857513,0.9306926856466184,1.4582787048193109,1.5450126286063117,1.1097649946682369,1.1351453983396873,0.508105968767609,0.8721944976220635,0.9325571843399879,3,0.0,1.2002875853177621,1.000005815449057,0.7478546213838632,1.6050455407264084,1.692810357118769,0.44067948165005555,0.48221977307026065,0.0,-1.0,-1.0,0.7,0.010207934734948765,0.05276776055365697,0.0737967361111854,-0.7813079608373863,0.783502160675988,0.8654959192925291,1.0,1.889404415721599,0.022342940473715305,0.002400543373274413,0.0007552414850524061,0.021608322852333287,0.819329421609734,0.9646394379245107,4.0184211985668625,0.4317423837114602,2.1166289866886983,0.2274123092103098,0.0,1.0,0.002400543373274413
bilateral,high_damping,chirp,no_direct_acceleration,low_pass,severe,10,-30.2499781568127,48.06391696302898,-0.100833260522709,0.16021305654342993,0.287702289407425,0.31122000445642634,-0.28065690703147866,0.30541912962827233,-7.340011531761371,8.800769723003183,-0.1468002306352274,0.1760153944600637,0.30247679128682237,0.32020304029332647,0.5402332071606334,0.5836018352496739,-0.760518590399861,0.9151664485489079,-0.760518590399861,0.9151664485489079,1.5915112479808091,1.7268758469157106,0.9461132593435287,1.0788163730307747,0.44218650708090446,0.9318662785047108,1.014524452275391,3,0.0,1.2067121495176893,1.0000000395126998,0.7374426373359214,1.6363472009452322,1.6922614997551273,0.4558956540344543,0.4822608724534671,0.0,-1.0,-1.0,0.8,-0.10215416008571762,0.11294329879564974,0.17439801969149787,-0.6657449033824974,0.6846255531803056,0.8866729524848614,1.0,1.889404415721599,0.022342940473715305,0.002400543373274413,0.0007552414850524061,0.021608322852333287,0.819329421609734,0.9618611522261684,4.006847628477386,0.43049891009543784,1.8420267344628267,0.19790882386367264,0.015915494309189534,1.0,0.002400543373274413
bilateral,high_damping,chirp,no_direct_acceleration,savitzky_golay,severe,10,-21.714650504912537,61.5514537082061,-0.07238216834970847,0.20517151236068698,0.3816206149668289,0.4874981794331469,-0.11927733997258974,0.217077995881089,-12.631427057811837,13.603431561237647,-0.2526285411562367,0.2720686312247529,0.4192609331888774,0.44461946824853277,0.13504385697869337,0.26331048398596957,-0.6720558684217828,0.9002816883598408,-0.6720558684217828,0.9002816883598408,1.6287470047700268,1.6947004149002431,1.0067102163415904,1.1127552053577079,0.4341240163004742,0.9646929732015131,1.0108312978449643,3,0.0,1.2168168442093925,1.000438315437447,0.7196715468736884,1.6908058507674506,1.802771026850191,0.478011803005552,0.5286832995555842,0.0,-1.0,-1.0,0.8,-0.1388940891816884,0.15593682485295643,0.23248215348077658,-0.7537699637330741,0.7653032835064799,0.9232332792640559,1.0,1.889404415721599,0.022342940473715305,0.002400543373274413,0.0007552414850524061,0.021608322852333287,0.819329421609734,0.9569501536073173,3.9863897660053884,0.42830090100857277,1.8084406269582045,0.194300305642933,0.06,1.0,0.002400543373274413
bilateral,high_damping,chirp,imu_like,finite_difference,severe,10,-8.32414488629668,119.89176518886934,-0.027747149620988943,0.39963921729623114,0.6549217224274055,0.6870811948357243,0.05795934723403616,0.36261058945502483,-32.771058177948106,33.021043849573964,-0.6554211635589621,0.6604208769914792,0.789119822457354,0.8337489797298819,-0.31845266860959065,0.4142044791266699,-1.1387356669363746,1.17110619147093,-1.1387356669363746,1.17110619147093,1.470385099042789,1.504908212289049,0.8241601810084072,0.845647518711572,0.8328563989314822,0.941686493004591,0.9581976923724654,3,0.0,1.1544678548103695,0.9450439528860811,0.8677981615314365,1.338513623417743,1.640019918811221,0.206586059218055,0.3792384437183884,0.0,-1.0,-1.0,0.3,-0.18748507313855722,0.19518553479046738,0.24620817655831673,-0.9989952395108389,1.0011016372858337,1.0499209241513525,1.0,1.889404415721599,0.022342940473715305,0.002400543373274413,0.0007552414850524061,0.021608322852333287,0.819329421609734,0.9845469211982856,4.101350269940485,0.44065234938817777,3.4694494929930855,0.37276042511560714,0.0,1.0,0.002400543373274413
bilateral,high_damping,chirp,imu_like,low_pass,severe,10,-9.915312294787089,100.0490848721685,-0.033051040982623625,0.3334969495738951,0.5682994803992643,0.5797028637841612,-0.2145646973586702,0.3478900147566933,-35.88846969625157,36.10036962669293,-0.7177693939250315,0.7220073925338587,0.8450440344224972,0.8882467209826078,-0.03121198447010824,0.23072366224036736,-1.1891028762324116,1.243183010594426,-1.1891028762324116,1.243183010594426,1.6202887666448387,1.6539509595999498,0.5183072516195907,0.6293185563541746,0.8776532143798004,1.0290919646186047,1.0456207466330656,3,0.0,1.1993873928296526,0.925983690159452,0.8362361399028033,1.4631377197830027,1.7810755471865647,0.2598048273193613,0.3986536393764099,0.0,-1.0,-1.0,0.3,-0.2140642777721814,0.22033365760423376,0.27381296410309464,-1.0313949840617935,1.0325196541791897,1.0670348100226448,1.0,1.889404415721599,0.022342940473715305,0.002400543373274413,0.0007552414850524061,0.021608322852333287,0.819329421609734,0.9722074908707199,4.049947614754404,0.4351296070516971,3.656060640898378,0.3928100759218732,0.015915494309189534,1.0,0.002400543373274413
bilateral,high_damping,chirp,imu_like,savitzky_golay,severe,10,-29.593333183552392,109.74107311452329,-0.09864444394517462,0.3658035770484109,0.5523345319438564,0.5603543483328298,-0.1471981920410609,0.34504715641756345,-34.37708069430617,34.60574406074671,-0.6875416138861233,0.6921148812149341,0.8256041969199949,0.8768697734879367,-0.30066691282257924,0.37665419280072965,-1.2240197874796706,1.2966526009880184,-1.2240197874796706,1.2966526009880184,1.7409448199879063,1.7798331472107805,0.45522027693156086,0.5590794499429794,0.8860996522065017,1.1052797721277943,1.135166304430515,3,0.0,1.195896936739232,0.9314691673108972,0.8325848497187502,1.4333515763574858,1.7194007740892605,0.26961836335733724,0.3577544507951223,0.0,-1.0,-1.0,0.3,-0.20524362820720046,0.21268384524462336,0.2660033763821137,-1.0239255847301543,1.0254756708004134,1.0671259101510855,1.0,1.889404415721599,0.022342940473715305,0.002400543373274413,0.0007552414850524061,0.021608322852333287,0.819329421609734,0.9730193915426733,4.053329768482566,0.43549298835010253,3.691246165645553,0.3965904368088558,0.06,1.0,0.002400543373274413
bilateral,high_damping,chirp,sensorless_force_exploratory,savitzky_golay,severe,10,18.199372153387575,74.67831279946947,0.060664573844625244,0.24892770933156486,0.4515465035952002,0.5489276703541734,-0.33928046303569664,0.381462803680986,-38.930859724038484,39.099121232922215,-0.7786171944807696,0.7819824246584444,0.844777289665904,0.8492902765557795,0.10558685772439998,0.1732843006323361,-1.5430228826253312,1.5578082841856706,-1.5430228826253312,1.5578082841856706,1.7318223821546124,1.7324500887007792,-0.07543981350248882,0.2868924181045325,1.0582006543132148,1.1163491464524444,1.1202001635490708,3,0.0,1.195896936739232,0.9314691673108972,0.8325848497187502,1.4333515763574858,1.7194007740892605,0.26961836335733724,0.3577544507951223,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.889404415721599,0.022342940473715305,0.002400543373274413,0.0007552414850524061,0.021608322852333287,0.819329421609734,0.9730193915426733,4.053329768482566,0.43549298835010253,4.408171358594523,0.4736174522588483,0.06,1.0,0.002400543373274413
unilateral,high_damping,chirp,optimistic_reference,direct,mild,10,-0.44008129647098715,1.3566295629847585,-0.0014669376549032904,0.004522098543282529,0.008117570080892728,0.010252534142106811,0.0011065172635399564,0.0041306292573122265,1.1836434083073442,1.3285808229326412,0.02367286816614688,0.026571616458652823,0.04087435537217256,0.04654484674836027,-0.026452782910241994,0.027969857726389116,-0.06274212243294244,0.0691550613422111,-0.06274212243294244,0.0691550613422111,0.11412174447487577,0.12591121534540406,0.09833086800683119,0.09982306394445686,0.03433757690073796,0.0699157856350221,0.07756802786480338,3,0.0,1.081031830717122,0.9972693152457196,0.9150601334342501,1.1808156163257362,1.1872568379668127,0.1614289055129226,0.16759646583140933,1.0,0.46,0.4808,1.0,0.019816296868413134,0.023614097535353845,0.04352555882773417,0.04280641990815518,0.04966168392852511,0.08410471951698867,0.9999985396147314,1.0296175832288088,0.007433448925585922,0.002400543373274413,0.0011632430946185376,0.013429569618614575,0.5612064224285409,0.995423686935927,4.14665986883686,1.3391141809149718,0.14304085184639043,0.046193331311590854,0.0,0.9999985396147314,0.002400543373274413
unilateral,high_damping,chirp,no_direct_velocity,finite_difference,mild,10,-0.584498400339885,0.9660610699837421,-0.00194832800113295,0.0032202035666124736,0.004286907489795179,0.004365676115802255,0.000625126917310297,0.0019040972254834167,0.675537984351309,0.8586052876613343,0.01351075968702618,0.017172105753226682,0.03010827932865427,0.034321877509611486,-0.036614891389362705,0.03751208688485195,-0.06661044975944748,0.08102434409214876,-0.06661044975944748,0.08102434409214876,0.13692438815511312,0.15482419079644671,0.09446254068032615,0.0975435631470975,0.038947077680850886,0.0796218014363278,0.09027634624739077,3,0.0,1.0797020603847534,0.9980698639064434,0.9145005177579815,1.181318148323323,1.1904284003901335,0.16172988837822988,0.16697411860270778,1.0,0.38,0.711,1.0,0.008176239640291629,0.021235023862521893,0.04042469831460751,0.017780243113826883,0.03084364120312464,0.0506132551414982,0.9999985396147314,1.0296175832288088,0.007433448925585922,0.002400543373274413,0.0011632430946185376,0.013429569618614575,0.5612064224285409,0.9954014228633749,4.146567122866093,1.3390842297136185,0.16224275767917457,0.052394357008084216,0.0,0.9999985396147314,0.002400543373274413
unilateral,high_damping,chirp,no_direct_velocity,low_pass,mild,10,-0.3227141458045139,0.8419105490680565,-0.00107571381934838,0.002806368496893522,0.004369793203410351,0.004896595978620439,0.005035297034031145,0.005444313325274888,1.011813162129166,1.0908145765076394,0.020236263242583315,0.021816291530152788,0.03257767951333556,0.03641147401776891,0.07833318165179907,0.07891156629178928,-0.059874251550807146,0.07506370333885866,-0.059874251550807146,0.07506370333885866,0.1299875772378328,0.14717333078255734,0.8757108996209482,0.8761048378648741,0.03531896145246699,0.07595547962079535,0.08614656068465706,3,0.0,1.0808571638100444,0.9982722895743692,0.9131776046105115,1.1844376424820218,1.1947043414098024,0.1636171847708783,0.1706527944556132,1.0,0.22000000000000003,0.5095999999999999,1.0,0.026992163053128144,0.0352483922934923,0.06425732388724881,0.04819593600558273,0.05541804647172807,0.08647894151327445,0.9999985396147314,1.0296175832288088,0.007433448925585922,0.002400543373274413,0.0011632430946185376,0.013429569618614575,0.5612064224285409,0.9952558677632747,4.145960780561595,1.3388884187225734,0.14712902855944182,0.047513559057221974,0.015915494309189534,0.9999985396147314,0.002400543373274413
unilateral,high_damping,chirp,no_direct_velocity,savitzky_golay,mild,10,0.18409437478584892,0.8083186765580709,0.0006136479159528299,0.002694395588526903,0.00555854709521127,0.0066157142520025525,0.020167319544536818,0.020333626456180122,-0.9848230858719568,1.0567643472922206,-0.019696461717439138,0.02113528694584441,0.03035168702086634,0.032285681402270686,0.05187903458733865,0.05229615967682614,-0.026547615661407065,0.053179192188581484,-0.026547615661407065,0.053179192188581484,0.09867103671618689,0.11483304067460409,0.3954081691318237,0.39671845705334585,0.025237873864347428,0.05829506129784186,0.06687536902085786,3,0.0,1.0907165544713011,0.996156811674646,0.9034841143518291,1.2074566769582367,1.2198118828980427,0.1817629689877281,0.18859155766886562,1.0,0.202,0.45059999999999983,1.0,-0.007468488540978478,0.02285503802205939,0.036817653956854074,-0.03147627456408016,0.040008814668834325,0.06728415492642305,0.9999985396147314,1.0296175832288088,0.007433448925585922,0.002400543373274413,0.0011632430946185376,0.013429569618614575,0.5612064224285409,0.9941235143821973,4.141243709444763,1.337365097055319,0.10513400484791997,0.03395176871058964,0.06,0.9999985396147314,0.002400543373274413
unilateral,high_damping,chirp,no_direct_acceleration,finite_difference,mild,10,-13.409267081413883,13.466200742261417,-0.04469755693804628,0.04488733580753806,0.05057464424003014,0.05254057929096765,-0.04212410201960304,0.04239187441735702,0.35633210343375266,0.8228536778564001,0.007126642068675054,0.016457073557128,0.028905932677306068,0.032474313650413505,-0.04299900900771383,0.04388017356154073,-0.45084355567905166,0.45256083691788357,-0.45084355567905166,0.45256083691788357,0.5118967560910395,0.5182504581983522,-0.289770565239278,0.2910834308933812,0.25971404948287713,0.29692241426307303,0.30067217227453835,3,0.0,1.0621289649956256,0.9996977952024501,0.9342358949308145,1.1368687696856847,1.147406702535371,0.12462888539703033,0.13390771288533285,0.0,-1.0,-1.0,1.0,0.0006755868137463541,0.020980740638049382,0.037876149660952305,0.0005532693921018232,0.03205623844130451,0.05477164312816154,0.9999985396147314,1.0296175832288088,0.007433448925585922,0.002400543373274413,0.0011632430946185376,0.013429569618614575,0.5612064224285409,0.9972682914171431,4.154343981116407,1.3415956730186802,1.0818969253974338,0.3493856648277245,0.0,0.9999985396147314,0.002400543373274413
unilateral,high_damping,chirp,no_direct_acceleration,low_pass,mild,10,-0.9071643717760025,0.9495438247463911,-0.0030238812392533415,0.00316514608248797,0.003991428633686231,0.003995954224661394,0.0030871296141261836,0.0031363510925527097,0.7036092647437477,0.8726789888258332,0.014072185294874955,0.017453579776516664,0.0293259071565746,0.03331077542667089,0.0721691037040907,0.07319265801815182,-0.08288277382998785,0.0953750691774815,-0.08288277382998785,0.0953750691774815,0.15687940957723465,0.17567617794858847,0.8527023773417675,0.8531627833502304,0.04636276415780597,0.09216830561788837,0.10325956716915133,3,0.0,1.0799096292914157,0.999992965579162,0.9131485245084088,1.1826221077034342,1.184532205429495,0.1632736759508871,0.1648588318855358,1.0,0.8180000000000001,1.3795999999999995,1.0,0.021183609546909794,0.0314775559671557,0.05858706103147151,0.03494281791818039,0.04897210716113266,0.08888456530893084,0.9999985396147314,1.0296175832288088,0.007433448925585922,0.002400543373274413,0.0011632430946185376,0.013429569618614575,0.5612064224285409,0.9953435764464493,4.146326150686338,1.3390064106319182,0.19313445728150197,0.062370461708864906,0.015915494309189534,0.9999985396147314,0.002400543373274413
unilateral,high_damping,chirp,no_direct_acceleration,savitzky_golay,mild,10,-0.4131191420798473,0.6074841134575955,-0.0013770638069328244,0.0020249470448586515,0.0037969792171001957,0.004078135615658122,0.018176607821651168,0.01821699991716698,-1.813446392862445,1.905251441843285,-0.0362689278572489,0.03810502883686571,0.054004524338028256,0.054595421470015,0.035306568447528885,0.03624266965641436,0.26351203222562347,0.26898525750768465,0.26351203222562347,0.26898525750768465,0.3430382909707241,0.3545323588277043,0.6854678170188542,0.6865604944910634,0.1525812952998952,0.2004971074587513,0.20710274246184077,3,0.0,1.0928026468440621,1.0010791910035386,0.8964652143806064,1.2190130611490027,1.2218945720246728,0.19267301185675773,0.1950715896315846,0.1,0.46,0.46,1.0,-0.18726439606502748,0.1882947895193446,0.21458904034665371,-0.23194998131742714,0.23372324774412137,0.2731078130765328,0.9999985396147314,1.0296175832288088,0.007433448925585922,0.002400543373274413,0.0011632430946185376,0.013429569618614575,0.5612064224285409,0.9935259844971542,4.138754565146454,1.3365612576921584,0.6356114911257353,0.20526312459713092,0.06,0.9999985396147314,0.002400543373274413
unilateral,high_damping,chirp,imu_like,finite_difference,mild,10,-0.5256604650617817,9.837704609849965,-0.0017522015502059389,0.03279234869949988,0.05695284821478344,0.06800790521816358,0.0007594860512729728,0.03267908139791181,1.4618541850820357,1.6151872317117548,0.029237083701640708,0.0323037446342351,0.045580077630637136,0.04647528771716438,-0.02123458317549843,0.02463873822678603,-0.1001957148935638,0.10590912843716054,-0.1001957148935638,0.10590912843716054,0.14426150660602097,0.14511910520343463,0.0608232006582675,0.0653532266376918,0.06436366537785668,0.09188967788303735,0.09424963785214524,3,0.0,1.0768159400055564,1.0007591019260673,0.9155719282413253,1.1768253473529557,1.1832174693393251,0.15699361045209026,0.16160910190844222,1.0,0.498,0.8052,1.0,0.041377528932013484,0.044772932146808664,0.07066395950413387,0.07192987100263305,0.08250394214660894,0.1331882729123785,0.9999985396147314,1.0296175832288088,0.007433448925585922,0.002400543373274413,0.0011632430946185376,0.013429569618614575,0.5612064224285409,0.9956086893364361,4.147430537688624,1.3393630591979346,0.2681212349438316,0.08658654417644147,0.0,0.9999985396147314,0.002400543373274413
unilateral,high_damping,chirp,imu_like,low_pass,mild,10,-0.08716154043427196,9.77036716996634,-0.00029053846811423896,0.032567890566554465,0.05548608648888641,0.06357151258808756,0.005752069085619079,0.03290275151703013,0.9263003557366254,1.1141976931999267,0.018526007114732505,0.022283953863998535,0.03369552320236541,0.037260820180570704,0.07627633205350377,0.07736540272131658,-0.0931926152481914,0.0989778773129943,-0.0931926152481914,0.0989778773129943,0.13844610434335253,0.1393708421298001,0.8423951479811784,0.8427338672474396,0.05968119345857949,0.08633109250201565,0.09004865991080745,3,0.0,1.0794980848957885,1.0005858770411393,0.9127220468902637,1.1823920950681455,1.1896543393440795,0.1601732607477791,0.16728082064571137,1.0,0.396,0.6667999999999998,1.0,0.04011931625978059,0.04294235738322023,0.066521660871776,0.05898858793596899,0.07040865050025896,0.11631160224033749,0.9999985396147314,1.0296175832288088,0.007433448925585922,0.002400543373274413,0.0011632430946185376,0.013429569618614575,0.5612064224285409,0.9953532857115244,4.14636659680026,1.3390194722203845,0.24861535152007086,0.08028735255468952,0.015915494309189534,0.9999985396147314,0.002400543373274413
unilateral,high_damping,chirp,imu_like,savitzky_golay,mild,10,2.156236194305882,10.117728603052115,0.007187453981019607,0.033725762010173715,0.05736614123304342,0.05954670412244032,0.02668189652016829,0.042168118108200606,1.138347320514623,1.3030260056817224,0.02276694641029246,0.02606052011363445,0.03979670892802737,0.04222057655063253,0.09399454465869225,0.09485762523556399,-0.07390726231119941,0.08061930851026004,-0.07390726231119941,0.08061930851026004,0.12082341133231934,0.12400506064224004,0.3480200251048977,0.34887735125875163,0.050073324051134294,0.07624576291150802,0.08119170284631676,3,0.0,1.0870889350076038,1.000077699805574,0.9044177787275134,1.201947201947916,1.2089784946779056,0.17822339351601502,0.18560719016624433,1.0,0.466,0.6928000000000001,1.0,0.030456638336448405,0.03364894057712174,0.05507446158087692,0.04498011433025962,0.058124317735129834,0.10077791313315777,0.9999985396147314,1.0296175832288088,0.007433448925585922,0.002400543373274413,0.0011632430946185376,0.013429569618614575,0.5612064224285409,0.99440785089918,4.142428176762238,1.3377476066007925,0.20859162391568364,0.0673621686950481,0.06,0.9999985396147314,0.002400543373274413
unilateral,high_damping,chirp,sensorless_force_exploratory,savitzky_golay,mild,10,-232.5491922703562,232.98164607621013,-0.7751639742345207,0.7766054869207005,0.8447289729304887,0.8698627751667074,-0.009152354550933012,0.04784230052445416,33.12548002379274,33.13654535016629,0.6625096004758547,0.6627309070033257,0.6863130542865116,0.6877245154167108,0.18416494838961406,0.18496130202762892,-1.40868132717613,1.4095585281326624,-1.40868132717613,1.4095585281326624,1.4793359103298975,1.4842396434149947,-0.07534758364574543,0.08386534368309256,1.004053444988879,1.0527874565788813,1.0612721262492073,3,0.0,1.0870889350076038,1.000077699805574,0.9044177787275134,1.201947201947916,1.2089784946779056,0.17822339351601502,0.18560719016624433,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9999985396147314,1.0296175832288088,0.007433448925585922,0.002400543373274413,0.0011632430946185376,0.013429569618614575,0.5612064224285409,0.99440785089918,4.142428176762238,1.3377476066007925,4.182609054962919,1.3507235403648612,0.06,0.9999985396147314,0.002400543373274413
unilateral,high_damping,chirp,optimistic_reference,direct,nominal,10,-6.348474162279695,9.834926145825966,-0.021161580540932316,0.03278308715275322,0.053587998298425754,0.0600409025739638,-0.0033239704011687834,0.025383632403578178,-0.16274346843811216,1.619813112753238,-0.0032548693687622443,0.03239626225506476,0.056572490093212455,0.06746509303647458,-0.12421599897649423,0.12816034761370532,-0.27724152795108664,0.3015499459550158,-0.27724152795108664,0.3015499459550158,0.4747912094345056,0.5409619578489284,0.4614266349199802,0.4716575986272483,0.14406728950482967,0.2758245619284186,0.3145683268068256,3,0.0,1.09992776096896,0.9870755469520505,0.9066518734382194,1.2098084557706574,1.2885065882209086,0.15862337871924662,0.19932419740876187,0.4,2.45,2.612,1.0,-0.0629823232771574,0.06521719882976582,0.08557711883708423,-0.07141011017405921,0.08070472773064422,0.1249261787738958,0.9999985396147314,1.0296175832288088,0.007433448925585922,0.002400543373274413,0.0011632430946185376,0.013429569618614575,0.5612064224285409,0.993816042495139,4.139962866571931,1.3369514641775844,0.600144496903289,0.19380948325204772,0.0,0.9999985396147314,0.002400543373274413
unilateral,high_damping,chirp,no_direct_velocity,finite_difference,nominal,10,-3.8861304463134045,6.374716576035913,-0.012953768154378018,0.021249055253453043,0.034929721483194696,0.03749703045914638,0.004883841985385514,0.020928717648655344,-8.413139313677565,8.512877050822231,-0.1682627862735513,0.17025754101644464,0.21211779944290415,0.2133471432428985,-0.2892239158812833,0.2902219593055461,-0.30444019433816294,0.3376513339171546,-0.30444019433816294,0.3376513339171546,0.5035103585836664,0.5703306498801268,0.4342279685329039,0.4368206327881993,0.21945062164550386,0.3019613506705375,0.3409542534940216,3,0.0,1.0925198507117682,0.9890656878689054,0.9062859352426843,1.2032914738023308,1.2334185557151822,0.15941790455161756,0.1862344421316615,0.1,2.27,2.27,1.0,-0.187922585179859,0.19026607379600247,0.22645849229858772,-0.3558219391568409,0.3575347951897059,0.4128641376780425,0.9999985396147314,1.0296175832288088,0.007433448925585922,0.002400543373274413,0.0011632430946185376,0.013429569618614575,0.5612064224285409,0.9942828290885612,4.141907370464754,1.3375794184395902,0.9141706169056494,0.2952204607072164,0.0,0.9999985396147314,0.002400543373274413
unilateral,high_damping,chirp,no_direct_velocity,low_pass,nominal,10,-0.49160648862695666,3.7660154743527117,-0.001638688295423189,0.012553384914509039,0.018806926792236524,0.020965623966286748,0.0024800155366100393,0.013112197798035503,0.24450449265365962,1.110829375887216,0.0048900898530731905,0.02221658751774432,0.03726050045372179,0.038068117703965926,0.15922068984581284,0.1644299682750561,-0.20777805334446597,0.2660680929839084,-0.20777805334446597,0.2660680929839084,0.4468076025117247,0.5234220243123744,1.0540941505280714,1.0579641247396845,0.1353163630295714,0.258082866367992,0.3022259364346399,3,0.0,1.0993331796309824,0.9877526606809302,0.900859982881232,1.2226226819775965,1.2571343157770307,0.17317551584470492,0.21156917093937594,0.4,1.1099999999999999,2.381,1.0,-0.056928413570828076,0.07465479656494758,0.12959506481724764,-0.07083547039459373,0.0780972280825961,0.1241845024054003,0.9999985396147314,1.0296175832288088,0.007433448925585922,0.002400543373274413,0.0011632430946185376,0.013429569618614575,0.5612064224285409,0.9932519414088068,4.137612977406784,1.3361925955931908,0.5636905566300844,0.18203711949080953,0.015915494309189534,0.9999985396147314,0.002400543373274413
