target_id,k,c,m,time_s,matlab_x,matlab_v,matlab_a,force
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.168,-3.95667528646615e-05,-0.00647944741349133,0.732796216547284,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.17,-5.09496220013883e-05,-0.00485334227245258,0.883972656541475,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.172,-5.8816724124954e-05,-0.00298339376886822,0.975706809447055,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.174,-6.28023592664441e-05,-0.000992793836499539,1.00435418728701,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.176,-6.27918193796072e-05,0.000991984491620124,0.970272506988157,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.178,-5.89200102921703e-05,0.00284907526006511,0.877665230989322,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.18,-5.15547689941034e-05,0.00446855942261378,0.734193855501059,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.182,-4.12664164137115e-05,0.00575882336000902,0.550390559512479,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.184,-2.87858805900425e-05,0.00665157801124993,0.33891404312967,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.186,-1.49543496125675e-05,0.00710527494645693,0.113699588611936,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.188,-6.6783518374909e-07,0.00710676315405067,-0.110940831894233,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.19,1.31797729340464e-05,0.00667114375767339,-0.32121138134443,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.192,2.57516088015465e-05,0.00583989214091254,-0.504663445255799,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.194,3.63173807741589e-05,0.00467742117605106,-0.650915944897595,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.196,4.42947030551871e-05,0.00326634928774984,-0.752224299428812,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.198,4.92799426156951e-05,0.00170180787326542,-0.803868131348066,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.2,5.10670366790252e-05,8.51704404729605e-05,-0.804339961422657,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.202,4.96535276640281e-05,-0.0014823914573552,-0.755329974643226,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.204,4.52338738942044e-05,-0.00290612336853758,-0.661514645387338,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.206,3.81808749464812e-05,-0.00410329963833111,-0.530168810747819,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.208,2.90167532658292e-05,-0.0050079068138457,-0.370630980591236,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.21,1.83760180061943e-05,-0.00557414192194559,-0.193659697889356,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.212,6.96267101668949e-06,-0.00577855029631612,-0.0107241927414814,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.214,-4.4954231608952e-06,-0.00562071718626576,0.166724838460894,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.216,-1.52921018122076e-05,-0.00512251920205993,0.327958814774295,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.218,-2.4785603123479e-05,-0.00432603001652344,0.463606805280808,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.22,-3.24358701338189e-05,-0.00329025433213504,0.566186218019963,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.222,-3.78343466746744e-05,-0.00208693033703199,0.630499528977918,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.224,-4.07246851243301e-05,-0.000795690089506847,0.653877153356311,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.226,-4.10133978063482e-05,0.000501102966945436,0.636256691908739,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.228,-3.87701348421401e-05,0.00172351102395945,0.58009917601876,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.23,-3.42179198852709e-05,0.0027988564968945,0.490152938626649,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.232,-2.77142816087871e-05,0.00366594769275092,0.373084751909923,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.234,-1.9724747208132e-05,0.00427845614140927,0.237005375695063,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.236,-1.07905846479725e-05,0.00460726638945088,0.0909222422507187,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.238,-1.49297068924336e-06,0.00464168826869108,-0.0558446153284074,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.24,7.58409159784543e-06,0.00438949530324126,-0.19424623653921,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.242,1.58897832924216e-05,0.00387582633078879,-0.31605212683645,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.244,2.29392294686088e-05,0.00314105607916217,-0.414328925781002,0
matlab_broad_s20101_c00,1830.79321889849,1.98984423815733,0.116446608229899,3.246,2.83411029454417e-05,0.00223780029475864,-0.483823221369063,0
