target_id,peak_displacement,peak_velocity,oscillation,settling_time,risk_class,severity
matlab_broad_s20116_c06,0.0175269900097956,0.040926128374936,0.000350497849331887,1.828,CAUTION,1.4605825008163
matlab_broad_s20116_c07,0.0124178108289377,0.0423218184440741,0.00254064667191303,3,UNSAFE,1.69376444794202
matlab_broad_s20116_c08,0.00247492160161899,0.00724765330440534,3.46944695195361e-18,0,SAFE,0.206243466801583
matlab_broad_s20116_c09,0.0241432779040892,0.0844954330609545,2.85283861668705e-06,0.512,UNSAFE,2.01193982534077
matlab_broad_s20116_c10,0.01537480855377,0.0590061091519664,0.00241994450813136,3,UNSAFE,1.61329633875424
matlab_broad_s20116_c11,0.00162421790613484,0.00612097337890672,3.12512661049628e-05,0,SAFE,0.135351492177903
matlab_broad_s20117_c00,0.007618884794413,0.0245847455478816,1.6935093236675e-09,0,SAFE,0.634907066201084
matlab_broad_s20117_c01,0.0265825128357374,0.0380804793113724,6.79229834315053e-06,0.762,UNSAFE,2.21520940297812
matlab_broad_s20117_c02,0.00221593908721638,0.00721807275858656,4.33535554032982e-08,0,SAFE,0.184661590601365
matlab_broad_s20117_c03,0.00291224485647069,0.00939733790190956,1.82583621508207e-09,0,SAFE,0.242687071372558
matlab_broad_s20117_c04,0.00163073964057504,0.00556238226421011,4.41077960513296e-06,0,SAFE,0.13589497004792
matlab_broad_s20117_c05,0.000974545194228814,0.00306503766066314,1.84314369322536e-18,0,SAFE,0.0812120995190678
matlab_broad_s20117_c06,0.00592591257482357,0.0217985656103933,8.59731237570261e-07,0.342,SAFE,0.493826047901964
matlab_broad_s20117_c07,0.00865742459196599,0.0204226821340573,1.52377799883367e-10,0.254,SAFE,0.721452049330499
matlab_broad_s20117_c08,0.00426820853333509,0.0135116845400044,1.04083408558608e-17,0,SAFE,0.355684044444591
matlab_broad_s20117_c09,0.00111007097667748,0.00363715759767321,3.45060060056392e-09,0,SAFE,0.0925059147231237
matlab_broad_s20117_c10,0.0213381366988205,0.0682241841270373,0.00363735585397408,3,UNSAFE,2.42490390264939
matlab_broad_s20117_c11,0.0187143163990338,0.0780060618705345,3.03740951663685e-05,0.13,CAUTION,1.55952636658615
matlab_broad_s20118_c00,0.00662486660198426,0.0231323574408113,0.00131952053359082,3,UNSAFE,1.5
matlab_broad_s20118_c01,0.00150022883852256,0.0053810273150604,2.81510429546494e-06,0,SAFE,0.12501906987688
matlab_broad_s20118_c02,0.000933630178338133,0.00325637615424342,4.14033609702741e-06,0,SAFE,0.0778025148615111
matlab_broad_s20118_c03,0.00311149800559611,0.0127494749056906,8.27797449693547e-06,0.244,SAFE,0.259291500466343
matlab_broad_s20118_c04,0.00777951820157765,0.0206016777836037,2.91235022960721e-12,0.142,SAFE,0.648293183464804
matlab_broad_s20118_c05,0.00530977737612212,0.0178331012166356,1.37922585299877e-08,0,SAFE,0.442481448010177
matlab_broad_s20118_c06,0.00154352574664438,0.00598087071755179,1.48215979417482e-05,0,SAFE,0.128627145553698
matlab_broad_s20118_c07,0.00910704663152164,0.0282376920058411,1.34848249396597e-15,0.02,SAFE,0.758920552626803
matlab_broad_s20118_c08,0.0119342710065734,0.0352621436729505,1.73472347597681e-17,0.036,SAFE,0.994522583881114
matlab_broad_s20118_c09,0.0312805250474079,0.106768152088686,0.00588078076057597,3,UNSAFE,3.92052050705065
matlab_broad_s20118_c10,0.00227554438072412,0.00672009376397628,1.30104260698261e-18,0,SAFE,0.189628698393677
matlab_broad_s20118_c11,0.0238219302701433,0.0866766535796776,4.80041403595512e-08,0.164,UNSAFE,1.98516085584528
matlab_broad_s20119_c00,0.00235922810567637,0.00766176703658554,1.39702316753858e-08,0,SAFE,0.196602342139697
matlab_broad_s20119_c01,0.00118938519572403,0.0037424964332857,1.0842021724855e-18,0,SAFE,0.0991154329770024
matlab_broad_s20119_c02,0.00316995822455597,0.00907960723419879,9.63559262077551e-17,0.03,SAFE,0.264163185379664
matlab_broad_s20119_c03,0.0109647746779137,0.0317526347501799,1.60265232444783e-09,0.238,SAFE,0.913731223159475
matlab_broad_s20119_c04,0.00859783549463829,0.0303650354060782,0.00184623425646221,3,UNSAFE,1.5
matlab_broad_s20119_c05,0.0264552484625573,0.0655310570574095,0.00511126206103581,3,UNSAFE,3.40750804069054
matlab_broad_s20119_c06,0.00432959759864708,0.0145919845995574,5.3318940642593e-06,0,SAFE,0.360799799887257
matlab_broad_s20119_c07,0.0170249263244112,0.0610369250342122,0.000295699172438859,1.948,CAUTION,1.4187438603676
matlab_broad_s20119_c08,0.00082162603429108,0.00260587099108431,2.11878310685136e-12,0,SAFE,0.0684688361909234
matlab_broad_s20119_c09,0.00167456607702901,0.00590120764709841,1.8974606945535e-05,0,SAFE,0.139547173085751
matlab_broad_s20119_c10,0.00790900527662692,0.0204087903391906,2.23368142803542e-11,0.172,SAFE,0.659083773052244
matlab_broad_s20119_c11,0.0274184710944,0.0615118162996756,2.88294335895559e-05,0.816,UNSAFE,2.2848725912
matlab_broad_s20120_c00,0.00493793380507247,0.0165818098602345,2.41634698358642e-10,0.11,SAFE,0.411494483756039
matlab_broad_s20120_c01,0.0203202598581276,0.0265290547074535,5.58549649867204e-05,1.234,UNSAFE,1.6933549881773
matlab_broad_s20120_c02,0.00269079402448728,0.008544752041761,7.43296436239202e-16,0,SAFE,0.22423283537394
matlab_broad_s20120_c03,0.00452821058975951,0.01438516500501,8.45594002778178e-11,0,SAFE,0.377350882479959
matlab_broad_s20120_c04,0.00101997015878915,0.00321335434365311,1.73472347597681e-18,0,SAFE,0.0849975132324294
matlab_broad_s20120_c05,0.0165462061406123,0.0495359320043997,0.000333785035686213,2.006,CAUTION,1.37885051171769
matlab_broad_s20120_c06,0.001125062803264,0.00365384410917407,8.44123035527463e-12,0,SAFE,0.0937552336053335
matlab_broad_s20120_c07,0.00732391438321549,0.0257903672437886,4.04048759528844e-05,0,SAFE,0.610326198601291
matlab_broad_s20120_c08,0.00240808287735525,0.00810186282822528,6.89877524697718e-07,0,SAFE,0.200673573112937
matlab_broad_s20120_c09,0.0151071263266927,0.0419230075037023,0.00301193098526134,3,UNSAFE,2.00795399017422
matlab_broad_s20120_c10,0.019356022002662,0.0722208177233701,2.84285328604466e-06,0.254,CAUTION,1.61300183355516
matlab_broad_s20120_c11,0.00166580705122382,0.00573272492596494,2.71053530701833e-06,0,SAFE,0.138817254268652
matlab_broad_s20121_c00,0.00841873451040276,0.0323285733909465,5.69337777765958e-05,0.17,SAFE,0.70156120920023
matlab_broad_s20121_c01,0.00100218081046974,0.00315676588060681,2.01765150650404e-18,0,SAFE,0.0835150675391447
matlab_broad_s20121_c02,0.00289858110561106,0.00926752295341073,3.90515761614402e-13,0,SAFE,0.241548425467589
matlab_broad_s20121_c03,0.0152141966714778,0.0492878670251394,0.00298786626165829,3,UNSAFE,1.99191084110553
matlab_broad_s20121_c04,0.00146651912635905,0.00564107610499009,1.42253102402526e-07,0,SAFE,0.122209927196588
matlab_broad_s20121_c05,0.00429711672802711,0.0148647520922447,1.66304511101181e-05,0,SAFE,0.358093060668925
matlab_broad_s20121_c06,0.00600990281161608,0.0164249661609283,1.38663967043994e-14,0.116,SAFE,0.50082523430134
matlab_broad_s20121_c07,0.00247909648916785,0.00902585786906993,4.85574041869343e-08,0,SAFE,0.206591374097321
matlab_broad_s20121_c08,0.00162299748305002,0.0050952429278045,3.25260651745651e-18,0,SAFE,0.135249790254168
matlab_broad_s20121_c09,0.0269733539138393,0.101248505164041,9.00275934555644e-05,1.196,UNSAFE,2.24777949281994
matlab_broad_s20121_c10,0.0289294535989558,0.0823785436121683,0.00478885789847837,3,UNSAFE,3.19257193231891
matlab_broad_s20121_c11,0.013317584231594,0.0442753387202279,1.67681151415003e-07,0.252,CAUTION,1.10979868596617
matlab_broad_s20122_c00,0.0101701795928311,0.0393566973693462,2.15415336124976e-06,0.272,SAFE,0.847514966069259
matlab_broad_s20122_c01,0.00332445618433308,0.015239292506319,0.000150342770728432,2.782,CAUTION,1.391
matlab_broad_s20122_c02,0.0015231159118911,0.00500378523261884,2.58999667811876e-09,0,SAFE,0.126926325990925
matlab_broad_s20122_c03,0.00467329310161128,0.0157594287126915,4.51061865027471e-06,0.774,SAFE,0.38944109180094
matlab_broad_s20122_c04,0.00847356096782359,0.0292195054164769,3.21940479284407e-10,0,SAFE,0.706130080651966
matlab_broad_s20122_c05,0.0235951385656142,0.0746118071597116,6.25155167786806e-10,0.078,UNSAFE,1.96626154713452
matlab_broad_s20122_c06,0.00106473181879621,0.00342530416226516,4.70903180980105e-10,0,SAFE,0.0887276515663507
matlab_broad_s20122_c07,0.00112263282185379,0.00354010641851493,3.05333808043582e-15,0,SAFE,0.0935527351544828
matlab_broad_s20122_c08,0.00263896749057403,0.0119467482895008,0.000105667289265752,0.734,SAFE,0.367
matlab_broad_s20122_c09,0.00590152639258015,0.0200712429769785,5.12431826923317e-07,0,SAFE,0.491793866048346
matlab_broad_s20122_c10,0.0119787829037336,0.0229072882619389,7.32984170715844e-07,0.576,SAFE,0.998231908644469
matlab_broad_s20122_c11,0.0165546473068371,0.0622322357481022,3.96985873334289e-07,0.114,CAUTION,1.37955394223643
matlab_broad_s20123_c00,0.00318952867944977,0.0100867342238351,6.93889390390723e-18,0,SAFE,0.265794056620814
matlab_broad_s20123_c01,0.00147656808394034,0.00464412301672758,1.51788304147971e-18,0,SAFE,0.123047340328362
matlab_broad_s20123_c02,0.0123279200782998,0.0399250148082678,1.5437707321179e-10,0,CAUTION,1.02732667319165
matlab_broad_s20123_c03,0.00222472688320922,0.00701392439500908,3.03576608295941e-18,0,SAFE,0.185393906934101
matlab_broad_s20123_c04,0.00752874062516581,0.0289065685668059,3.44717591964699e-06,0.474,SAFE,0.627395052097151
matlab_broad_s20123_c05,0.00949634270872149,0.0357455725843836,3.55872106954275e-07,0.088,SAFE,0.791361892393457
matlab_broad_s20123_c06,0.00971053458844523,0.0320136453303657,0.00204715156620452,3,UNSAFE,1.5
matlab_broad_s20123_c07,0.0253305498369183,0.0894242116809374,1.11776257110471e-08,0.178,UNSAFE,2.11087915307653
matlab_broad_s20123_c08,0.00431470301019885,0.0138969855227916,9.68988301780415e-11,0,SAFE,0.359558584183237
matlab_broad_s20123_c09,0.0009821320778713,0.00375514189050175,3.75614561016709e-05,0,SAFE,0.0818443398226083
matlab_broad_s20123_c10,0.0178769207540454,0.0288932836115294,9.03158230789348e-06,0.858,CAUTION,1.48974339617045
matlab_broad_s20123_c11,0.00131252357150549,0.00483160368428416,4.40121163403606e-05,0,SAFE,0.109376964292124
matlab_broad_s20124_c00,0.0230792948752772,0.0606658545136601,1.52715232094475e-11,0.156,UNSAFE,1.92327457293976
matlab_broad_s20124_c01,0.00147049192370089,0.00500611558469333,2.21981965324448e-06,0,SAFE,0.122540993641741
matlab_broad_s20124_c02,0.000871590372176017,0.0027461707162364,2.60849740604329e-20,0,SAFE,0.0726325310146681
matlab_broad_s20124_c03,0.00499378713199969,0.0144631186001492,6.07153216591882e-18,0.0580000000000001,SAFE,0.416148927666641
matlab_broad_s20124_c04,0.00315639882901729,0.0104284754656226,3.29756311519406e-10,0,SAFE,0.26303323575144
matlab_broad_s20124_c05,0.0033949961279041,0.0136360155141294,0.000519952037431425,3,UNSAFE,1.5
matlab_broad_s20124_c06,0.0203849153446075,0.0834810528431401,0.00115954080225916,3,UNSAFE,1.69874294538396
matlab_broad_s20124_c07,0.00127312345155,0.00427128191875711,1.12320051157176e-06,0,SAFE,0.1060936209625
matlab_broad_s20124_c08,0.0108438875599053,0.0354148853010476,6.55635057381763e-10,0,SAFE,0.903657296658773
matlab_broad_s20124_c09,0.00442395427966629,0.0153857197663966,3.49801568436666e-08,0.152,SAFE,0.368662856638857
matlab_broad_s20124_c10,0.0132226369675321,0.0523732279391939,1.68359147505192e-06,0,CAUTION,1.10188641396101
matlab_broad_s20124_c11,0.00944697286265949,0.035104145150899,1.41471350413611e-05,0.62,SAFE,0.787247738554958
matlab_broad_s20125_c00,0.000848512636340603,0.002670011331472,7.58941520739853e-19,0,SAFE,0.0707093863617169
matlab_broad_s20125_c01,0.00201448792202994,0.00633928566158732,1.73472347597681e-18,0,SAFE,0.167873993502495
matlab_broad_s20125_c02,0.00159617469726142,0.0073068668370223,3.65442542086686e-05,0,SAFE,0.133014558105118
matlab_broad_s20125_c03,0.0213429515620145,0.0338849482502448,1.31691470350045e-05,0.892,UNSAFE,1.77857929683454
matlab_broad_s20125_c04,0.0201030820678922,0.0651512720116035,0.00455757808760503,3,UNSAFE,3.03838539173669
matlab_broad_s20125_c05,0.0011067690756467,0.00347883987174669,1.51788304147971e-18,0,SAFE,0.0922307563038914
matlab_broad_s20125_c06,0.00459731699431023,0.017038689660206,1.06381382169263e-07,0.102,SAFE,0.383109749525853
matlab_broad_s20125_c07,0.0087793747698716,0.0302202827169764,7.94891945353823e-07,0,SAFE,0.731614564155967
matlab_broad_s20125_c08,0.0033110638271346,0.0121201478997504,3.9863989996716e-06,0,SAFE,0.27592198559455
matlab_broad_s20125_c09,0.00496913946093943,0.0126337544688766,3.54826426040719e-11,0.19,SAFE,0.414094955078286
matlab_broad_s20125_c10,0.0157484668733557,0.070771514198275,7.13253614564372e-05,0,CAUTION,1.31237223944631
matlab_broad_s20125_c11,0.0101369753375832,0.0360239016732992,0.00168177229127599,3,UNSAFE,1.5
matlab_broad_s20126_c00,0.00176247645867573,0.00588110893196445,8.25079783252264e-07,0,SAFE,0.146873038222977
matlab_broad_s20126_c01,0.00505858588770645,0.0158378591368329,4.49423770950976e-13,0,SAFE,0.421548823975538
matlab_broad_s20126_c02,0.00141232305761013,0.00567511817991312,4.29862299047444e-06,0,SAFE,0.117693588134178
matlab_broad_s20126_c03,0.0147173319955387,0.0516846817939012,2.86436277525553e-05,0.4,CAUTION,1.22644433296156
matlab_broad_s20126_c04,0.00835307391656492,0.0379539196931061,0.000132953576197848,0.502,SAFE,0.696089493047077
matlab_broad_s20126_c05,0.036931252957737,0.104656459670121,0.00718759070644265,3,UNSAFE,4.79172713762843
matlab_broad_s20126_c06,0.003153720666732,0.00994715380456451,2.16840434497101e-18,0,SAFE,0.262810055561
matlab_broad_s20126_c07,0.00415959083159386,0.0131575209725731,1.12757025938492e-17,0,SAFE,0.346632569299488
matlab_broad_s20126_c08,0.000822465093480068,0.00258619309348976,1.19262238973405e-18,0,SAFE,0.0685387577900056
matlab_broad_s20126_c09,0.00311769873434273,0.0127040906063182,0.000344732496825898,3,UNSAFE,1.5
matlab_broad_s20126_c10,0.0155899368313466,0.0310229578217717,4.43521684091926e-07,0.522,CAUTION,1.29916140261221
matlab_broad_s20126_c11,0.0116055024395234,0.034325318160146,5.20326025639341e-07,0.356,SAFE,0.967125203293616
matlab_broad_s20127_c00,0.00335136567748107,0.00931066293289164,1.1812626365201e-14,0.0640000000000001,SAFE,0.279280473123423
matlab_broad_s20127_c01,0.000959572571177618,0.00316566017154289,2.94639739209991e-07,0,SAFE,0.0799643809314682
matlab_broad_s20127_c02,0.0272873703847087,0.0985747016797519,0.000964964851447045,2.974,UNSAFE,2.27394753205905
matlab_broad_s20127_c03,0.00148021150561605,0.00666124346658255,1.95098954342418e-05,0,SAFE,0.123350958801338
matlab_broad_s20127_c04,0.00856005568312064,0.0380945735766083,5.88179103583302e-05,0,SAFE,0.713337973593386
matlab_broad_s20127_c05,0.00632665224505468,0.017728145557221,4.34486394641313e-15,0.08,SAFE,0.527221020421223
matlab_broad_s20127_c06,0.00638729531689049,0.020594386056108,1.29136395732862e-12,0,SAFE,0.532274609740874
matlab_broad_s20127_c07,0.00214409571447913,0.0080829053596969,6.01827715846662e-08,0,SAFE,0.178674642873261
matlab_broad_s20127_c08,0.032741518700618,0.070435548243635,0.000430856339923759,1.996,UNSAFE,2.72845989171817
matlab_broad_s20127_c09,0.00355901201511019,0.0120592302120759,2.54772721550565e-08,0,SAFE,0.296584334592516
matlab_broad_s20127_c10,0.0163244564772016,0.0557617192414021,0.000222047277147557,1.798,CAUTION,1.36037137310014
matlab_broad_s20127_c11,0.00157641062289612,0.00511167304346063,1.19869816983201e-09,0,SAFE,0.13136755190801
matlab_broad_s20128_c00,0.0103931588504266,0.0357011072147587,5.62817304954275e-10,0,SAFE,0.866096570868886
matlab_broad_s20128_c01,0.00618334559139464,0.0239447847929258,3.66673511639802e-06,0,SAFE,0.515278799282887
matlab_broad_s20128_c02,0.00256410201623744,0.00836823965064768,7.14443781401575e-09,0,SAFE,0.213675168019787
matlab_broad_s20128_c03,0.000904220416200906,0.00331949813912208,9.26665777779852e-08,0,SAFE,0.0753517013500755
matlab_broad_s20128_c04,0.0186786522487862,0.0643013739364903,2.75078288529432e-08,0.104,CAUTION,1.55655435406552
matlab_broad_s20128_c05,0.00724889259373395,0.0253749290500586,1.87444870133928e-06,0,SAFE,0.604074382811162
matlab_broad_s20128_c06,0.00158391902238538,0.00506573951857817,2.52279224568776e-12,0,SAFE,0.131993251865448
matlab_broad_s20128_c07,0.0246366618490417,0.0394222858080477,1.17912050268089e-05,0.86,UNSAFE,2.05305515408681
matlab_broad_s20128_c08,0.00435234808809043,0.0190908639530546,0.000304004775646722,2.95,UNSAFE,1.475
matlab_broad_s20128_c09,0.0013796661450912,0.00434455994045183,1.95156391047391e-18,0,SAFE,0.1149721787576
matlab_broad_s20128_c10,0.00326939224097392,0.0103290241902047,9.10729824887824e-18,0,SAFE,0.272449353414493
matlab_broad_s20128_c11,0.0184020330603132,0.0576681773177479,0.00365170699517862,3,UNSAFE,2.43447133011908
matlab_broad_s20129_c00,0.00122492869579559,0.00386879987455625,2.16840434497101e-19,0,SAFE,0.102077391316299
matlab_broad_s20129_c01,0.00982087115695205,0.0319547170484993,0.000498180399961619,2.842,UNSAFE,1.421
matlab_broad_s20129_c02,0.0029000053775928,0.0084541058836053,8.67361737988404e-18,0.016,SAFE,0.2416671147994
matlab_broad_s20129_c03,0.00580616289506619,0.0193309056647882,3.81601811940586e-08,0,SAFE,0.483846907922183
matlab_broad_s20129_c04,0.0132360789245211,0.0436661062640563,3.46083007901434e-06,0,CAUTION,1.10300657704343
matlab_broad_s20129_c05,0.00179762512395259,0.00565844834051902,6.58123287690072e-19,0,SAFE,0.149802093662716
matlab_broad_s20129_c06,0.0161928809817781,0.0561047991700832,0.00326405066181893,3,UNSAFE,2.17603377454595
matlab_broad_s20129_c07,0.00372463076835577,0.0121154153485419,5.2335761106178e-14,0,SAFE,0.310385897362981
matlab_broad_s20129_c08,0.002150751822904,0.00787202092732891,2.13073500020152e-08,0,SAFE,0.179229318575333
matlab_broad_s20129_c09,0.0296371008162683,0.100856058793097,0.000810109138197479,2.548,UNSAFE,2.4697584013557
matlab_broad_s20129_c10,0.000966930728100901,0.0032109589234142,7.71761084643755e-08,0,SAFE,0.0805775606750751
matlab_broad_s20129_c11,0.0209690848057902,0.0879629586668978,5.81193010719443e-05,0.708,UNSAFE,1.74742373381585
matlab_broad_s20130_c00,0.0168992422603179,0.0474082662895633,0.00259826341951674,3,UNSAFE,1.73217561301116
matlab_broad_s20130_c01,0.0245745508803862,0.0536030548196235,1.96354125829522e-05,0.752,UNSAFE,2.04787924003219
matlab_broad_s20130_c02,0.00181760710434074,0.00565562620158059,1.73472347597681e-18,0,SAFE,0.151467258695061
matlab_broad_s20130_c03,0.00608349804546793,0.0210001887680067,7.5889544800128e-06,0,SAFE,0.506958170455661
matlab_broad_s20130_c04,0.00125697194537669,0.00427733868363877,4.71374587882883e-08,0,SAFE,0.104747662114724
matlab_broad_s20130_c05,0.0196190095150485,0.0807102044823012,0.000691642604108252,2.9,UNSAFE,1.63491745958738
matlab_broad_s20130_c06,0.00256828696926132,0.00815670431430873,1.4088296918817e-14,0,SAFE,0.21402391410511
matlab_broad_s20130_c07,0.000941552311181131,0.00322774483847906,5.4048649527728e-07,0,SAFE,0.0784626925984276
matlab_broad_s20130_c08,0.00943037799946417,0.0350439558453963,0.000120140176381747,1.714,SAFE,0.857
matlab_broad_s20130_c09,0.00429182280630548,0.018150614422881,2.4939285871261e-05,0,SAFE,0.357651900525456
matlab_broad_s20130_c10,0.0151848017242212,0.0502986556714865,3.91469958219426e-08,0.228,CAUTION,1.2654001436851
matlab_broad_s20130_c11,0.00259965915424624,0.00757368769269187,2.66093189450248e-18,0.004,SAFE,0.216638262853853
matlab_broad_s20131_c00,0.00230477095505427,0.00728380602067717,1.975534129438e-18,0,SAFE,0.192064246254522
matlab_broad_s20131_c01,0.014305736004806,0.0633815615520555,6.05762267992796e-05,0,CAUTION,1.19214466706716
matlab_broad_s20131_c02,0.00700661887704576,0.0288473258958336,0.000106777909779712,0.194,SAFE,0.58388490642048
matlab_broad_s20131_c03,0.00533776285435484,0.0229230052362686,8.41572647181794e-05,1.42,SAFE,0.71
matlab_broad_s20131_c04,0.0192600807677948,0.0373075111239967,6.91791736748888e-07,0.558,CAUTION,1.60500673064956
matlab_broad_s20131_c05,0.000889648362635694,0.00272899106523819,9.67893189068921e-10,0,SAFE,0.0741373635529745
matlab_broad_s20131_c06,0.00179064366285336,0.0079514448911156,6.65783658369108e-05,0,SAFE,0.14922030523778
matlab_broad_s20131_c07,0.00862473430811421,0.0203037165219706,2.64698456604284e-09,0.282,SAFE,0.718727859009517
matlab_broad_s20131_c08,0.0230547303070767,0.0739115951517943,1.36407813709829e-09,0.084,UNSAFE,1.92122752558972
matlab_broad_s20131_c09,0.003946667693718,0.0125295801003177,1.34850781853474e-18,0,SAFE,0.3288889744765
matlab_broad_s20131_c10,0.00400939403843126,0.0156359352681493,9.442691169033e-06,0.54,SAFE,0.334116169869271
matlab_broad_s20131_c11,0.00109030820038149,0.00385642012242871,1.35256337640733e-06,0,SAFE,0.0908590166984575
matlab_broad_s20132_c00,0.00883038393878023,0.0213227019829908,7.86997751024104e-10,0.256,SAFE,0.735865328231686
matlab_broad_s20132_c01,0.0197938702633781,0.0551736785102581,0.000770694384990033,2.776,CAUTION,1.64948918861484
matlab_broad_s20132_c02,0.000935080283550324,0.00325260638790702,1.20440715781613e-06,0,SAFE,0.077923356962527
matlab_broad_s20132_c03,0.00150731203856867,0.0051088595202905,4.46740476936521e-07,0,SAFE,0.125609336547389
matlab_broad_s20132_c04,0.00320818806198716,0.0132549389667005,0.000471139591333515,3,UNSAFE,1.5
matlab_broad_s20132_c05,0.0012984368046601,0.00401359461698713,1.95156391047391e-18,0,SAFE,0.108203067055008
matlab_broad_s20132_c06,0.0151844143059247,0.0492177336809596,3.79594059053505e-07,0,CAUTION,1.26536785882706
matlab_broad_s20132_c07,0.00943353756181551,0.0392334962889188,0.000121819107097596,1.324,SAFE,0.786128130151293
matlab_broad_s20132_c08,0.0406317486998482,0.112719057085582,0.00627897078297552,3,UNSAFE,4.18598052198368
matlab_broad_s20132_c09,0.00382432903111448,0.0129448307769157,1.14274247427508e-10,0,SAFE,0.318694085926207
matlab_broad_s20132_c10,0.00463170515070232,0.0142957222493532,8.67361737988404e-19,0,SAFE,0.385975429225194
matlab_broad_s20132_c11,0.00270870404831484,0.0086026453071756,1.40775722620334e-14,0,SAFE,0.22572533735957
matlab_broad_s20133_c00,0.00198584550643446,0.00699898386663633,2.16056443824005e-05,0,SAFE,0.165487125536205
matlab_broad_s20133_c01,0.0136198970663683,0.0465741044887168,5.43177110982487e-08,0.206,CAUTION,1.13499142219736
matlab_broad_s20133_c02,0.00552127640042044,0.0174767743735912,3.11875865129609e-08,0,SAFE,0.460106366701703
matlab_broad_s20133_c03,0.00343470682935913,0.0150159365909666,0.000194977942105584,2.912,UNSAFE,1.456
matlab_broad_s20133_c04,0.000986932194548262,0.00316066801033274,7.52442912230295e-10,0,SAFE,0.0822443495456885
matlab_broad_s20133_c05,0.00818601978298648,0.024275507758505,3.7333968656843e-10,0.0640000000000001,SAFE,0.682168315248873
matlab_broad_s20133_c06,0.00437743914297905,0.0127092264288838,2.00127912430184e-09,0.282,SAFE,0.364786595248254
matlab_broad_s20133_c07,0.00114732341660229,0.00388578357878678,1.35465896371783e-06,0,SAFE,0.0956102847168572
matlab_broad_s20133_c08,0.00158840652059245,0.00500260350476601,4.98732999343332e-18,0,SAFE,0.132367210049371
matlab_broad_s20133_c09,0.0234940706067477,0.0624148494321534,0.000563547315662098,2.368,UNSAFE,1.95783921722898
matlab_broad_s20133_c10,0.0106081889444433,0.0360576934055923,3.01125007667725e-07,0.374,SAFE,0.884015745370278
matlab_broad_s20133_c11,0.0223343076582479,0.0428467753815779,1.29729173752684e-06,0.574,UNSAFE,1.86119230485399
matlab_broad_s20134_c00,0.00339938405161717,0.013746592697157,0.000371933891810103,3,UNSAFE,1.5
matlab_broad_s20134_c01,0.0077427602124571,0.0318744186299561,0.000686252305322219,3,UNSAFE,1.5
matlab_broad_s20134_c02,0.00092205815816249,0.00342510074917075,4.22692239836306e-06,0,SAFE,0.0768381798468742
matlab_broad_s20134_c03,0.0012323193324546,0.00396674238682958,1.69961104983776e-13,0,SAFE,0.10269327770455
matlab_broad_s20134_c04,0.0124279110736269,0.0404948994028417,4.49586519394017e-13,0,CAUTION,1.03565925613557
matlab_broad_s20134_c05,0.00219369645877129,0.00983859837922864,2.38491425946222e-05,0,SAFE,0.182808038230941
matlab_broad_s20134_c06,0.0221489596280779,0.0425861476187632,1.23852566147086e-06,0.57,UNSAFE,1.84574663567316
matlab_broad_s20134_c07,0.0103372110968028,0.0334454594782368,4.70849098648834e-12,0,SAFE,0.861434258066896
matlab_broad_s20134_c08,0.027024654925905,0.096220778039781,0.00490437124945893,3,UNSAFE,3.26958083297262
matlab_broad_s20134_c09,0.00168789387423481,0.00514897529751957,3.03576608295941e-18,0,SAFE,0.140657822852901
matlab_broad_s20134_c10,0.00807416856604286,0.0209346927874583,1.43278987582408e-11,0.168,SAFE,0.672847380503572
matlab_broad_s20134_c11,0.00426449617129069,0.0162641449730876,2.79965197903451e-06,0,SAFE,0.355374680940891
matlab_broad_s20135_c00,0.00573660978787197,0.0181094970048322,1.30104260698261e-17,0,SAFE,0.478050815655997
matlab_broad_s20135_c01,0.0105500993194587,0.0332717331081436,3.46944695195361e-18,0,SAFE,0.879174943288225
matlab_broad_s20135_c02,0.0209475015642718,0.0379756723957689,1.97782826921137e-06,0.654,UNSAFE,1.74562513035599
matlab_broad_s20135_c03,0.00129003526540402,0.00412312146345035,2.93800177897451e-17,0,SAFE,0.107502938783668
matlab_broad_s20135_c04,0.012944026216784,0.0402122747690376,1.67119254739773e-08,0,CAUTION,1.07866885139867
matlab_broad_s20135_c05,0.00351436087524071,0.0155497940472213,1.12726082358572e-05,0,SAFE,0.292863406270059
matlab_broad_s20135_c06,0.00810740831177279,0.0272836380084995,3.17627946190669e-11,0,SAFE,0.675617359314399
matlab_broad_s20135_c07,0.000831605073811975,0.00265389409958115,3.44770159060836e-12,0,SAFE,0.0693004228176646
matlab_broad_s20135_c08,0.00348427810516167,0.012428167903191,2.80869167934619e-05,0,SAFE,0.290356508763472
matlab_broad_s20135_c09,0.015940597898787,0.0426499123355647,1.78845003566872e-15,0.142,CAUTION,1.32838315823225
matlab_broad_s20135_c10,0.00278160033254918,0.0122906618916493,0.000216238290693807,2.904,UNSAFE,1.452
matlab_broad_s20135_c11,0.00188876880326705,0.00834590363193076,0.000178305936754075,2.91,UNSAFE,1.455
matlab_broad_s20136_c00,0.00613356968110205,0.0261860276943876,1.96646342377799e-05,0,SAFE,0.511130806758504
matlab_broad_s20136_c01,0.00114606574193432,0.00376420536778371,2.70047029004646e-07,0,SAFE,0.0955054784945264
matlab_broad_s20136_c02,0.0192829858120856,0.0529212595030062,1.87449685864859e-13,0.108,CAUTION,1.60691548434047
matlab_broad_s20136_c03,0.00275162809548259,0.00861272492189577,6.18452229902669e-12,0,SAFE,0.229302341290216
