aborted,actual_risk_class,case_index,completed,damping_n_s_per_m,effective_mass_kg,first_contact_impulse_n_s,first_contact_peak_force_n,future_contact_loss_proxy,future_hold_settling_time_s,future_late_hold_oscillation_rms_m,future_peak_displacement_m,future_peak_velocity_m_per_s,future_raw_path,future_realized_sustained_force_rms_error_n,future_terminal_phase,future_terminal_reason,minimum_actuator_reserve,motor_saturation_fraction,near_loss_count,passive_force_squared_energy_n2_s,passive_max_commanded_probe_force_n,passive_recontact,passive_residual_force_rms_n,peak_angular_rate_rad_s,peak_attitude_deg,peak_contact_force_n,peak_target_acceleration_m_per_s2,peak_target_displacement_m,peak_target_velocity_m_per_s,peak_vehicle_position_disturbance_m,probe_contact_fraction,probe_correlation,probe_cross_correlation_lag_s,probe_delivery_bandwidth_hz,probe_normalized_rms_tracking_error,probe_peak_tracking_error_n,probe_raw_path,probe_recontact_count,probe_rms_tracking_error_n,probe_separation_count,probe_weighted_phase_lag_rad,recontact_peak_force_n,reduced_order_boundary_severity,seed,stiffness_n_per_m,stratum,terminal_phase,terminal_reason,total_recontact_count,trial_id,unload_impulse_n_s,zero_separation_during_probe
False,UNSAFE,23,True,2.2173467183022515,0.16106210964032786,0.0007520983588512237,0.022832299316913385,False,3.0,0.0005653534311309559,0.0065170863516706415,0.03366978241626313,raw/held_out/exp0009_boundary_s14201_c23__sustained_contact.npz,1.3796608641349921,DECISION,observation_complete,0.7324421960211531,0.0,0.0,0.0,0.0,False,0.0,0.395526778987728,2.604282972647251,0.680739719860673,1.5698569393989645,0.00520344583442273,0.07318164924882153,0.01091558784240292,1.0,-0.2504352281870261,0.19099999999997896,0.0,1.0095587303310516,0.519572692543784,raw/held_out/exp0009_boundary_s14201_c23__probe.npz,0.0,0.2646640246168353,0.0,2.7204985328567144,0.014205953208290212,1.210688292018733,14201,140.54774516928936,boundary,DECISION,observation_complete,1.0,exp0009_boundary_s14201_c23,0.1447212826171651,True
False,UNSAFE,24,True,0.7428921936568618,0.40060655519159327,0.0005012347198545539,0.03393388707196927,False,3.0,0.0008405177605092605,0.00386234833133633,0.031155337831718255,raw/held_out/exp0009_boundary_s14201_c24__sustained_contact.npz,1.399131623731926,DECISION,observation_complete,0.7367597765969268,0.0,0.0,0.0,0.0,False,0.0,0.3076534374128009,1.9240534807468397,0.6263237576398635,1.1758066366428495,0.0033620271150965873,0.05354373136008564,0.007794996996431218,1.0,0.149834013442322,-0.13900000000000012,0.0,1.0239681384801957,0.531521208390352,raw/held_out/exp0009_boundary_s14201_c24__probe.npz,0.0,0.268323535780492,0.0,-0.6061281551800355,0.058178771231090755,0.8071294284047762,14201,218.17480273297883,boundary,DECISION,observation_complete,4.0,exp0009_boundary_s14201_c24,0.13509595868024277,True
False,UNSAFE,25,True,0.634407274302463,0.3774057197435515,0.00047589537597468264,0.033060230914957404,False,3.0,0.0020166194237633776,0.007206487828357295,0.033502476645662596,raw/held_out/exp0009_boundary_s14201_c25__sustained_contact.npz,1.4081915987692757,DECISION,observation_complete,0.7354120603620785,0.0,0.0,0.0,0.0,False,0.0,0.33573972056831547,2.186313159217093,0.6172796103986047,1.1965375067444495,0.004974794917801695,0.06732134258605876,0.00876384000300999,1.0,-0.25931431318266707,-0.20300000000000018,0.0,1.038601573409599,0.528098906614271,raw/held_out/exp0009_boundary_s14201_c25__probe.npz,0.0,0.272158122867058,0.0,-7.420613085729994,0.06516401382028238,1.247105274788455,14201,136.4630678872061,boundary,DECISION,observation_complete,5.0,exp0009_boundary_s14201_c25,0.13571188252804256,True
False,SAFE,26,True,6.166788104306233,0.7212481362937536,0.0007608183868537933,0.04211461358944214,False,1.7919999999999998,6.646126184913569e-05,0.0036943146675857156,0.024711784096501956,raw/held_out/exp0009_boundary_s14201_c26__sustained_contact.npz,1.3859942940199936,DECISION,observation_complete,0.7364660970487583,0.0,0.0,0.0,0.0,False,0.0,0.2932137045281185,1.9249498156436453,0.6762774414828941,0.434329373942327,0.003051760266849074,0.03452411812723501,0.00721358848907875,1.0,0.04420386563344976,0.06700000000000006,0.0,1.0306481627617452,0.5247701821568791,raw/held_out/exp0009_boundary_s14201_c26__probe.npz,0.0,0.270073988423467,0.0,1.3355809179250837,0.0882143770876593,0.7954272905724071,14201,222.08299914649092,boundary,DECISION,observation_complete,6.0,exp0009_boundary_s14201_c26,0.12308339990393835,True
True,UNSAFE,27,False,9.444368372817845,4.15494866587189,0.0014315799863422345,0.05919124667885246,True,inf,inf,inf,inf,raw/held_out/exp0009_boundary_s14201_c27__sustained_contact.npz,inf,ABORT,acquisition_timeout,0.7360942238793654,0.0,0.0,inf,inf,True,inf,0.07882105380415202,0.3941780825249277,0.5765800586198181,0.14212764605181663,0.00016836916572899672,0.0021608848693216694,0.002158058717219611,0.0,0.0,inf,0.0,inf,inf,raw/held_out/exp0009_boundary_s14201_c27__probe.npz,inf,inf,inf,inf,0.5765800586198181,0.7749999999999999,14201,501.4318965883752,boundary,ABORT,acquisition_timeout,13.0,exp0009_boundary_s14201_c27,inf,False
True,UNSAFE,28,False,5.781298820660719,2.376127343675819,0.001262480848770871,0.05552011268817749,True,inf,inf,inf,inf,raw/held_out/exp0009_boundary_s14201_c28__sustained_contact.npz,inf,ABORT,acquisition_timeout,0.7357022665670206,0.0,0.0,inf,inf,True,inf,0.07583731891088993,0.38287240045860294,0.586384326907168,0.24072474847739775,0.0003468960811074133,0.0032839345808347614,0.0022253060788567877,0.0,0.0,inf,0.0,inf,inf,raw/held_out/exp0009_boundary_s14201_c28__probe.npz,inf,inf,inf,inf,0.586384326907168,1.295460450776307,14201,179.93943721380765,boundary,ABORT,acquisition_timeout,13.0,exp0009_boundary_s14201_c28,inf,False
False,UNSAFE,29,False,0.9588731649706245,0.15170461954008638,0.0006704226513045076,0.022072036134416453,True,inf,inf,inf,inf,raw/held_out/exp0009_boundary_s14201_c29__sustained_contact.npz,inf,APPROACH,APPROACH,0.7598064687835138,0.0,0.0,inf,inf,True,inf,0.00857593519604367,0.10424796486745083,0.029501700477237543,0.1404374593259877,0.00024014469422134414,0.0013933825472631945,0.002356014652125443,0.0,0.0,inf,0.0,inf,inf,raw/held_out/exp0009_boundary_s14201_c29__probe.npz,inf,inf,inf,inf,0.016204421151600586,1.3131844546816036,14201,129.78753392886165,boundary,APPROACH,APPROACH,1.0,exp0009_boundary_s14201_c29,inf,False
True,UNSAFE,0,False,12.593239796014066,2.8705063851241706,0.0013400239703928246,0.057244738211035213,True,inf,inf,inf,inf,raw/held_out/exp0009_boundary_s14202_c00__sustained_contact.npz,inf,ABORT,acquisition_timeout,0.7363303629913385,0.0,0.0,inf,inf,True,inf,0.07373965995538415,0.3754483433562147,0.5649514466512686,0.18918011551856914,0.00028319516286420127,0.002854147412047717,0.00220348255241502,0.0,0.0,inf,0.0,inf,inf,raw/held_out/exp0009_boundary_s14202_c00__probe.npz,inf,inf,inf,inf,0.5649514466512686,0.9869499780731618,14202,215.49091692747552,boundary,ABORT,acquisition_timeout,13.0,exp0009_boundary_s14202_c00,inf,False
True,UNSAFE,1,False,11.18865708119013,3.5137014409779566,0.0013822977293026,0.058154530098006786,True,inf,inf,inf,inf,raw/held_out/exp0009_boundary_s14202_c01__sustained_contact.npz,inf,ABORT,acquisition_timeout,0.7369813568694863,0.0,0.0,inf,inf,True,inf,0.07617550875862851,0.3860788584923361,0.5645560785438347,0.1545570334218272,0.0002651604125978965,0.0022591085777525963,0.0022010886090423096,0.0,0.0,inf,0.0,inf,inf,raw/held_out/exp0009_boundary_s14202_c01__probe.npz,inf,inf,inf,inf,0.5645560785438347,1.0273755967402265,14202,219.99522996356936,boundary,ABORT,acquisition_timeout,13.0,exp0009_boundary_s14202_c01,inf,False
True,UNSAFE,2,False,25.566449278299892,3.9622944960657454,0.0014279193078833956,0.059020730752223804,True,inf,inf,inf,inf,raw/held_out/exp0009_boundary_s14202_c02__sustained_contact.npz,inf,ABORT,acquisition_timeout,0.7371539585587331,0.0,0.0,inf,inf,True,inf,0.07399213985156562,0.37619960794291957,0.5443187826376291,0.1277596656526786,0.0002672709922277475,0.0020751423115246644,0.0022017611823662332,0.0,0.0,inf,0.0,inf,inf,raw/held_out/exp0009_boundary_s14202_c02__probe.npz,inf,inf,inf,inf,0.5443187826376291,0.9679294185960522,14202,197.70327866682982,boundary,ABORT,acquisition_timeout,13.0,exp0009_boundary_s14202_c02,inf,False
False,SAFE,3,True,8.112190517643887,0.9067649930189627,0.0008658470573941952,0.045172951748213834,False,1.3239999999999998,2.9521320834786294e-05,0.003772259825746854,0.022461210051443477,raw/held_out/exp0009_boundary_s14202_c03__sustained_contact.npz,1.384072876937106,DECISION,observation_complete,0.7356495649563504,0.0,0.0,0.0,0.0,False,0.0,0.3008312967526303,1.9290074048932326,0.6953187459131807,0.3786416243799312,0.0033935956895482073,0.031123815871538885,0.007562175408416629,1.0,0.003847495410015379,0.06400000000000006,0.0,1.0290655748586057,0.525191859584567,raw/held_out/exp0009_boundary_s14202_c03__probe.npz,0.0,0.26965928256896254,0.0,1.2117868176756479,0.11070451987061226,0.9580971581822942,14202,190.53874052822727,boundary,DECISION,observation_complete,8.0,exp0009_boundary_s14202_c03,0.11857458009771908,True
False,SAFE,4,True,5.816063017036825,0.20970365064759902,0.0009250038444469763,0.026394101638220778,False,1.5329999999999995,3.906496523961282e-05,0.004832840645510298,0.029852672704602835,raw/held_out/exp0009_boundary_s14202_c04__sustained_contact.npz,1.374434618882055,DECISION,observation_complete,0.7327676125903307,0.0,0.0,0.0,0.0,False,0.0,0.36293536301043094,2.34034814160731,0.7102419272294203,0.7850568728549194,0.00444644486088388,0.05214323958865304,0.01012170125135313,1.0,-0.12861897172829226,0.10399999999998855,0.0,0.9986117778321696,0.5150684085290194,raw/held_out/exp0009_boundary_s14202_c04__probe.npz,0.0,0.2616790826105897,0.0,1.9243015809881292,0.013254970108282554,1.0568039442385686,14202,159.92040103482518,boundary,DECISION,observation_complete,1.0,exp0009_boundary_s14202_c04,0.1363913698193461,True
False,SAFE,5,True,19.909397628725433,0.2924858467924407,0.0007452214146190966,0.03247311214989919,False,0.051000000000000156,3.0337455509352555e-09,0.0037691778685808425,0.02141780757204863,raw/held_out/exp0009_boundary_s14202_c05__sustained_contact.npz,1.3844413651925755,DECISION,observation_complete,0.7352819115493645,0.0,0.0,0.0,0.0,False,0.0,0.29905413834807487,1.9213762064130668,0.7433546845784784,0.37516858659985625,0.0039341260635162,0.02300505213257608,0.00812207567950125,1.0,-0.18062844765045433,0.08400000000000007,0.0,1.0386733899724871,0.5318654463158501,raw/held_out/exp0009_boundary_s14202_c05__probe.npz,0.0,0.27217694188432784,0.0,1.3193360098593652,0.015134148789993581,1.0817493446245696,14202,154.0714283718164,boundary,DECISION,observation_complete,2.0,exp0009_boundary_s14202_c05,0.12124034049127069,True
False,CAUTION,6,True,3.559102831260314,0.15637918947290722,0.0009140665618851126,0.022730228678071993,False,2.6549999999999994,0.00019224270908819693,0.0048922499156204245,0.032162895267509845,raw/held_out/exp0009_boundary_s14202_c06__sustained_contact.npz,1.3780895723316988,DECISION,observation_complete,0.7333392473502349,0.0,0.0,0.0,0.0,False,0.0,0.3600342153229439,2.3532095578922205,0.7128459261839876,1.3164460675844232,0.0040704852086227905,0.05926614673461253,0.010638595899793808,1.0,-0.026668773378681048,0.1279999999999859,0.0,0.9968636700374631,0.5230860984705632,raw/held_out/exp0009_boundary_s14202_c06__probe.npz,0.0,0.2612210034509224,0.0,2.172709899925779,0.012771891918924718,0.9194505366518144,14202,183.7033380839967,boundary,DECISION,observation_complete,1.0,exp0009_boundary_s14202_c06,0.1426297850771298,True
False,UNSAFE,7,True,2.2132478583014774,0.46507088356063836,0.0005604499223278076,0.03592752764667603,False,3.0,0.0005806448998355991,0.004978917451243907,0.028614570149208037,raw/held_out/exp0009_boundary_s14202_c07__sustained_contact.npz,1.3949781192340873,DECISION,observation_complete,0.7365201363426418,0.0,0.0,0.0,0.0,False,0.0,0.30483944286180714,1.9235534530484322,0.6457911728309446,0.8465574477129477,0.0036487416524780755,0.04955117710510982,0.007674970522394888,1.0,0.10403997679376162,0.07700000000000007,0.0,1.0309609892988756,0.5440871525624921,raw/held_out/exp0009_boundary_s14202_c07__probe.npz,0.0,0.270155962382787,0.0,3.868645226476935,0.06459311280375508,0.904850876005352,14202,191.34884112605977,boundary,DECISION,observation_complete,5.0,exp0009_boundary_s14202_c07,0.13233208937572383,True
False,SAFE,8,True,6.8509640553808735,0.23657467629685439,0.001004883173366997,0.02798447339819756,False,1.1489999999999991,2.2998600942814522e-05,0.004170372541653331,0.028900959065629162,raw/held_out/exp0009_boundary_s14202_c08__sustained_contact.npz,1.3737488568702594,DECISION,observation_complete,0.7331833653505334,0.0,0.0,0.0,0.0,False,0.0,0.3505215555788701,2.2195200095742718,0.7237342042500164,0.698875222263188,0.0038649611565732232,0.046163907185827885,0.009939065770199708,1.0,-0.12044949408125026,0.09999999999998899,0.0,0.9979375741689948,0.5133709535734725,raw/held_out/exp0009_boundary_s14202_c08__probe.npz,0.0,0.26150241235695487,0.0,1.7897522336730622,0.01409958249271922,0.9032932503409686,14202,186.90445544807343,boundary,DECISION,observation_complete,1.0,exp0009_boundary_s14202_c08,0.13508692909636225,True
False,SAFE,9,True,9.688720403279472,0.9756573371207072,0.0009026004439079,0.04617522091445681,False,1.1030000000000006,1.2189194073877955e-05,0.0039666800428501655,0.021360293221929522,raw/held_out/exp0009_boundary_s14202_c09__sustained_contact.npz,1.3836453707828513,DECISION,observation_complete,0.7350190880548592,0.0,0.0,0.0,0.0,False,0.0,0.30812539624069857,1.93068462224153,0.7085077382518691,0.3640016675389598,0.0037935809285177817,0.02937669265435344,0.007949526824373603,1.0,0.005811803209044024,0.06300000000000006,0.0,1.0280041810557463,0.5259261045499182,raw/held_out/exp0009_boundary_s14202_c09__probe.npz,0.0,0.2693811519051888,0.0,1.1131543768971894,0.11880334202428483,1.1112708425343893,14202,164.70235082532744,boundary,DECISION,observation_complete,9.0,exp0009_boundary_s14202_c09,0.11649344136209616,True
False,UNSAFE,10,False,0.38408950542373355,0.17816967928413657,0.0007016418125190256,0.02368576426888631,True,inf,inf,inf,inf,raw/held_out/exp0009_boundary_s14202_c10__sustained_contact.npz,inf,APPROACH,APPROACH,0.7597254401631663,0.0,0.0,inf,inf,True,inf,0.00945667301549994,0.10896461711824132,0.029253225637552113,0.13011148627800362,0.00021162708284289572,0.0014277794690338626,0.0023261296708281184,0.0,0.0,inf,0.0,inf,inf,raw/held_out/exp0009_boundary_s14202_c10__probe.npz,inf,inf,inf,inf,0.0207637661153873,1.1261207308170438,14202,151.3913951981049,boundary,APPROACH,APPROACH,1.0,exp0009_boundary_s14202_c10,inf,False
False,UNSAFE,11,True,1.7204004130740223,0.651592933022049,0.0006951842095764852,0.0404757085806833,False,3.0,0.0007879178489720277,0.004906497650396682,0.02726949392451903,raw/held_out/exp0009_boundary_s14202_c11__sustained_contact.npz,1.3954509546015705,DECISION,observation_complete,0.7362455470687856,0.0,0.0,0.0,0.0,False,0.0,0.30258145686767524,1.927917404038367,0.6648834292209819,0.7395573593433808,0.0035555831904080684,0.04725471312896807,0.007601305703428046,1.0,0.035562532988880347,0.07100000000000006,0.0,1.0331190839893085,0.5431250014975677,raw/held_out/exp0009_boundary_s14202_c11__probe.npz,0.0,0.27084056277479424,0.0,3.976420173522368,0.10428294992654916,0.8761458559390047,14202,200.05368365179467,boundary,DECISION,observation_complete,8.0,exp0009_boundary_s14202_c11,0.1295122978083251,True
True,UNSAFE,12,False,52.522240375949515,5.675469510709123,0.0015280932754188085,0.06112775880666467,True,inf,inf,inf,inf,raw/held_out/exp0009_boundary_s14202_c12__sustained_contact.npz,inf,ABORT,acquisition_timeout,0.737724677677758,0.0,0.0,inf,inf,True,inf,0.073868387474121,0.3756878901247185,0.5289459869732356,0.08375551479616664,0.00024133412405876007,0.0014629367762958151,0.0021792742056908733,0.0,0.0,inf,0.0,inf,inf,raw/held_out/exp0009_boundary_s14202_c12__probe.npz,inf,inf,inf,inf,0.5289459869732356,0.8616158973832971,14202,196.33567085707492,boundary,ABORT,acquisition_timeout,13.0,exp0009_boundary_s14202_c12,inf,False
False,SAFE,13,True,6.284965123777906,0.39122088163017565,0.0005263713286519795,0.03423356291727956,False,1.3979999999999997,4.353426373905259e-05,0.004886214604951623,0.02769687210231694,raw/held_out/exp0009_boundary_s14202_c13__sustained_contact.npz,1.3868630883251825,DECISION,observation_complete,0.7354955862380966,0.0,0.0,0.0,0.0,False,0.0,0.3191395824787991,1.921854673323169,0.6610740830342845,0.5271857264944235,0.004424778646591352,0.04398275163023769,0.00833341759812634,1.0,-0.16318020373950323,0.07900000000000007,0.0,1.0360615754798874,0.5230417494352069,raw/held_out/exp0009_boundary_s14202_c13__probe.npz,0.0,0.27149253455452815,0.0,1.619052476240267,0.04006601965995394,1.1795868409440156,14202,146.4297514597786,boundary,DECISION,observation_complete,3.0,exp0009_boundary_s14202_c13,0.12661554782636048,True
True,UNSAFE,14,False,1.7057021222956514,1.6029046370903801,0.0010965458598511868,0.0515954475392161,True,inf,inf,inf,inf,raw/held_out/exp0009_boundary_s14202_c14__sustained_contact.npz,inf,ABORT,acquisition_timeout,0.731643098012819,0.0,0.0,inf,inf,True,inf,0.07294768974270333,0.38071655475184035,0.6849264457835942,0.4809643080985872,0.0004173277541372063,0.006922625610094477,0.0021675547161206024,0.0,0.0,inf,0.0,inf,inf,raw/held_out/exp0009_boundary_s14202_c14__probe.npz,inf,inf,inf,inf,0.6849264457835942,1.202,14202,333.78040447634686,boundary,ABORT,acquisition_timeout,15.0,exp0009_boundary_s14202_c14,inf,False
False,UNSAFE,15,True,1.458709186241222,0.16386779003636162,0.0007255490559519829,0.022904157082610233,False,3.0,0.0010030086975968669,0.006785141398815988,0.03448064174886745,raw/held_out/exp0009_boundary_s14202_c15__sustained_contact.npz,1.3828552609875213,DECISION,observation_complete,0.7319516144351108,0.0,0.0,0.0,0.0,False,0.0,0.4039255959978442,2.664504161946292,0.676052136910578,1.8268487889253864,0.005258906819439286,0.07757945027053298,0.011172385489613083,1.0,-0.005705839918615155,-0.14399999999998414,0.0,0.993751737075878,0.5162942606481637,raw/held_out/exp0009_boundary_s14202_c15__probe.npz,0.0,0.26040554364901525,0.0,-2.639792242502305,0.01600258728229543,1.212616906541485,14202,140.54660604142336,boundary,DECISION,observation_complete,1.0,exp0009_boundary_s14202_c15,0.14750515742437054,True
True,UNSAFE,16,False,8.357828485640612,1.3449469102302811,0.0010356813234594742,0.04988414183050269,True,inf,inf,inf,inf,raw/held_out/exp0009_boundary_s14202_c16__sustained_contact.npz,inf,ABORT,acquisition_timeout,0.734180068497919,0.0,0.0,inf,inf,True,inf,0.05315140807239468,0.2957173805016912,0.572138938681736,0.40846329283046756,0.0004305408899740983,0.005797170638359768,0.002323738375098461,0.0,0.0,inf,0.0,inf,inf,raw/held_out/exp0009_boundary_s14202_c16__probe.npz,inf,inf,inf,inf,0.572138938681736,1.215379146723155,14202,162.50583323557268,boundary,ABORT,acquisition_timeout,18.0,exp0009_boundary_s14202_c16,inf,False
False,SAFE,17,True,42.7124157852539,0.14205845846497278,0.0008079706854995164,0.0315494403241411,False,0.3540000000000001,1.7539236015954912e-09,0.002799597258733148,0.012025502894505881,raw/held_out/exp0009_boundary_s14202_c17__sustained_contact.npz,1.3960432944821308,DECISION,observation_complete,0.7355350208454775,0.0,0.0,0.0,0.0,False,0.0,0.2709787490036633,1.921835388895525,0.8161094535386382,0.2394855813654917,0.0028605380772961423,0.01194716481107349,0.00734019815426175,1.0,-0.12468371576801551,0.08100000000000007,0.0,1.040363176856553,0.5457798196549684,raw/held_out/exp0009_boundary_s14202_c17__probe.npz,0.0,0.27261973846598814,0.0,1.0561934568552929,0.038201284392416684,0.815344193265902,14202,204.4126168708248,boundary,DECISION,observation_complete,2.0,exp0009_boundary_s14202_c17,0.11760018960265876,True
False,UNSAFE,18,True,1.19844375116687,0.2125142059459808,0.0008928092457179443,0.025837940675685834,False,3.0,0.0006481115398551374,0.004104266343898001,0.031155770897841727,raw/held_out/exp0009_boundary_s14202_c18__sustained_contact.npz,1.3870920735190695,DECISION,observation_complete,0.7343121634119308,0.0,0.0,0.0,0.0,False,0.0,0.35235148317629317,2.262668146625011,0.6849898821947683,1.750440043264074,0.0037312644371538645,0.06384940228599935,0.010117447471349437,1.0,0.2748068569813878,0.04999999999999449,0.0,0.9870595010955183,0.5355882074051443,raw/held_out/exp0009_boundary_s14202_c18__probe.npz,0.0,0.25876566884876595,0.0,2.389531508858909,0.020894495648792047,0.8109877002525362,14202,208.7203723734783,boundary,DECISION,observation_complete,1.0,exp0009_boundary_s14202_c18,0.14250682920083907,True
True,UNSAFE,19,False,6.13079494915713,1.6737829419731463,0.001122592903253034,0.05214837989168485,True,inf,inf,inf,inf,raw/held_out/exp0009_boundary_s14202_c19__sustained_contact.npz,inf,ABORT,acquisition_timeout,0.7342143773436035,0.0,0.0,inf,inf,True,inf,0.07015400341178753,0.363634564558091,0.6046061065045868,0.35533042713752827,0.00040694620814298125,0.004921670540980355,0.0022370288792891153,0.0,0.0,inf,0.0,inf,inf,raw/held_out/exp0009_boundary_s14202_c19__probe.npz,inf,inf,inf,inf,0.6046061065045868,1.239552325822922,14202,173.44444173571287,boundary,ABORT,acquisition_timeout,15.0,exp0009_boundary_s14202_c19,inf,False
False,SAFE,20,True,14.729015607451425,0.12281594902194781,0.0012122514302897061,0.022500789465693026,False,0.24300000000000033,6.7361330136783e-08,0.003082061452841498,0.02527767361900545,raw/held_out/exp0009_boundary_s14202_c20__sustained_contact.npz,1.3714146371071156,DECISION,observation_complete,0.7331501167662184,0.0,0.0,0.0,0.0,False,0.0,0.3330959211197395,2.067500813848352,0.7937498686920303,0.5082249434299443,0.003370615574179937,0.031295760736382856,0.009547736093504497,1.0,-0.25259750121585284,0.0989999999999891,0.0,1.0024329007128272,0.513599952807722,raw/held_out/exp0009_boundary_s14202_c20__probe.npz,0.0,0.2626803805645587,0.0,1.512208432424668,0.0,0.8053989589007426,14202,206.93677937471267,boundary,DECISION,observation_complete,0.0,exp0009_boundary_s14202_c20,0.1314999915542722,True
False,CAUTION,21,True,3.4073270662315753,0.1715252600967038,0.0007819961539226412,0.023741319199207963,False,2.7800000000000002,0.00024261754472810614,0.0062310602043877655,0.03256417186021392,raw/held_out/exp0009_boundary_s14202_c21__sustained_contact.npz,1.3770904690725108,DECISION,observation_complete,0.7320933645601944,0.0,0.0,0.0,0.0,False,0.0,0.3933560997689781,2.57240628974991,0.6814665102978754,1.1819457362551995,0.005315509418377101,0.06718042384064528,0.010621833179205223,1.0,-0.33252739543043214,0.1469999999999838,0.0,1.0036065904400189,0.5129597483103847,raw/held_out/exp0009_boundary_s14202_c21__probe.npz,0.0,0.2629879375730969,0.0,-3.8870315481115525,0.013180228519795271,1.2756621075305061,14202,133.24589807022056,boundary,DECISION,observation_complete,1.0,exp0009_boundary_s14202_c21,0.14070330985229682,True
False,SAFE,22,True,49.44022865444038,0.3526385598382018,0.0008560161605178883,0.03883854004919011,False,0.7119999999999997,1.1738045054800917e-06,0.003964192976023655,0.009657372285347932,raw/held_out/exp0009_boundary_s14202_c22__sustained_contact.npz,1.3934800203588242,DECISION,observation_complete,0.7338491652393313,0.0,0.0,0.0,0.0,False,0.0,0.3185118994452491,1.9222946734791833,0.8354271772298872,0.22379455337086582,0.004236845809156702,0.010193489312738616,0.008708062067846198,1.0,-0.0694725395289607,0.07600000000000007,0.0,1.0371302096562,0.5456985364625837,raw/held_out/exp0009_boundary_s14202_c22__probe.npz,0.0,0.27177256250644244,0.0,0.9708441820031098,0.0455565307822737,1.2856045723452567,14202,129.61740064300693,boundary,DECISION,observation_complete,2.0,exp0009_boundary_s14202_c22,0.11593903201608619,True
False,SAFE,23,True,47.944179980622565,1.0597244361696212,0.0010705272269779336,0.049133863850934906,False,0.6699999999999999,7.092753802264845e-07,0.003998789097809233,0.009383793535580508,raw/held_out/exp0009_boundary_s14202_c23__sustained_contact.npz,1.3923760119831337,DECISION,observation_complete,0.733639594095736,0.0,0.0,0.0,0.0,False,0.0,0.3385174219911551,1.9253204945111992,0.820695390519002,0.1970453523547397,0.00424951755841334,0.009910733794292836,0.008749101042415929,1.0,-0.0076324719622425175,0.06900000000000006,0.0,1.0324383658412952,0.542355643021162,raw/held_out/exp0009_boundary_s14202_c23__probe.npz,0.0,0.270543098351812,0.0,0.8817840559914546,0.09161960281944705,1.297323381168276,14202,128.45636112145914,boundary,DECISION,observation_complete,4.0,exp0009_boundary_s14202_c23,0.1136362320471275,True
False,UNSAFE,24,True,0.6401401257461524,0.16107181885449362,0.000926936807857816,0.022649318958565635,False,3.0,0.000751868517708467,0.003411216260054462,0.0396406614299425,raw/held_out/exp0009_boundary_s14202_c24__sustained_contact.npz,1.4328359600530345,DECISION,observation_complete,0.7348752381050128,0.0,0.0,0.0,0.0,False,0.0,0.3486733395651319,2.2162027311869177,0.7162617976706321,2.285534301867326,0.003596162895482913,0.06643788363089223,0.009866572956378548,1.0,-0.11942732404500842,0.1679999999999815,0.0,1.042110530725275,0.568235984796226,raw/held_out/exp0009_boundary_s14202_c24__probe.npz,0.0,0.2730776200647369,0.0,-6.301505168576889,0.0452987905062878,0.758258344078871,14202,224.1340392705298,boundary,DECISION,observation_complete,6.0,exp0009_boundary_s14202_c24,0.144287018479119,True
True,UNSAFE,25,False,2.808477615950914,1.902073690639886,0.0011721755604758802,0.05341103595825891,True,inf,inf,inf,inf,raw/held_out/exp0009_boundary_s14202_c25__sustained_contact.npz,inf,ABORT,acquisition_timeout,0.7340232789453681,0.0,0.0,inf,inf,True,inf,0.07176330821996908,0.3758719472980284,0.6332797202713717,0.37552438740036653,0.00035382139490208265,0.005649901661211459,0.002159333040500859,0.0,0.0,inf,0.0,inf,inf,raw/held_out/exp0009_boundary_s14202_c25__probe.npz,inf,inf,inf,inf,0.6332797202713717,0.756,14202,412.15093675042465,boundary,ABORT,acquisition_timeout,15.0,exp0009_boundary_s14202_c25,inf,False
False,UNSAFE,26,True,0.4333205140068292,0.343005807816916,0.0006359594058164555,0.044036996983738114,False,3.0,0.0008817254410343389,0.003333056881277905,0.035454906013171215,raw/held_out/exp0009_boundary_s14202_c26__sustained_contact.npz,1.4261942375872756,DECISION,observation_complete,0.7370454522471677,0.0,0.0,0.0,0.0,False,0.0,0.3129968668762057,1.9250598927099012,0.5993169157904736,1.318634354706179,0.0029927745392417677,0.05227151319213117,0.008004903563652976,1.0,-0.31795633606364504,0.24300000000000022,0.0,1.0653135814917711,0.5724545436126336,raw/held_out/exp0009_boundary_s14202_c26__probe.npz,0.0,0.27915781376275683,0.0,-1.6194098375547776,0.0493441978595645,0.7449251356259833,14202,235.2039368555183,boundary,DECISION,observation_complete,4.0,exp0009_boundary_s14202_c26,0.13366544106183115,True
False,UNSAFE,27,True,0.6823177211832822,0.46050122388043285,0.0005460806161028729,0.0356318279676062,False,3.0,0.0017760139498480961,0.007053184169252398,0.03059607021660598,raw/held_out/exp0009_boundary_s14202_c27__sustained_contact.npz,1.4089841456059775,DECISION,observation_complete,0.7351061497423914,0.0,0.0,0.0,0.0,False,0.0,0.34068287972847455,2.15823266445387,0.612707122959512,1.0388840878154564,0.005038320328180729,0.06554961976534592,0.008826275502160655,1.0,0.17261841279175894,0.049000000000000044,0.0,1.0235977103263962,0.5330513015444451,raw/held_out/exp0009_boundary_s14202_c27__probe.npz,0.0,0.2683444573003948,0.0,-7.029522848117881,0.0848041678971298,1.3454869075983007,14202,132.21841606857086,boundary,DECISION,observation_complete,6.0,exp0009_boundary_s14202_c27,0.12962414903641073,True
