target,pipeline,sweep_channel,timing_offset_s,timing_offset_ms,trial_count,failure_fraction,stiffness_relative_bias,stiffness_median_abs_relative_error,stiffness_p95_abs_relative_error,damping_relative_bias,damping_median_abs_relative_error,damping_p95_abs_relative_error,effective_mass_relative_bias,effective_mass_median_abs_relative_error,effective_mass_p95_abs_relative_error
high_damping,direct,displacement,-0.01,-10.0,20,0.0,-0.004871033590593953,0.009100543990956661,0.024748541533794178,-0.06982565589130127,0.06953086908027017,0.09072881805716247,-0.5409224159750525,0.5410468226346801,0.5711745873933957
high_damping,direct,displacement,-0.005,-5.0,20,0.0,-0.010836788298844035,0.015846339615542982,0.02946608824756195,-0.0775508776858618,0.07871722932168765,0.09902259963799313,-0.35365124946263504,0.353174569270962,0.39356396824327183
high_damping,direct,displacement,-0.0025,-2.5,20,0.0,-0.01321944115224818,0.01755423830434277,0.03228074600054185,-0.07772803006958887,0.07936448848914446,0.09961381755987896,-0.256676454357326,0.2553803121059133,0.30151874389071587
high_damping,direct,displacement,-0.001,-1.0,20,0.0,-0.0146353116058491,0.017835570986283453,0.034417682053374116,-0.07629123880540752,0.07805016155527766,0.09854798192849265,-0.19816299156787984,0.19601570736180918,0.24606455901838836
high_damping,direct,displacement,0.0,0.0,20,0.0,-0.015613434701071469,0.0183313542575209,0.03588000817376702,-0.0744906559322453,0.07635624171289834,0.09698465453623577,-0.15916521400280031,0.1564340627924281,0.20908884219783916
high_damping,direct,displacement,0.001,1.0,20,0.0,-0.016620312828813204,0.019560399151544536,0.037376459045672876,-0.0720522359361451,0.07456528980884997,0.09493413269786993,-0.12025021354900253,0.11691142377231145,0.17229686144341053
high_damping,direct,displacement,0.0025,2.5,20,0.0,-0.018262134010900623,0.021530813426830185,0.03975587878988007,-0.06712490927332287,0.07064680743341555,0.0905679533309922,-0.062314613933965646,0.058115053386849524,0.11752502482397134
high_damping,direct,displacement,0.005,5.0,20,0.0,-0.021455654825861932,0.025255107338299845,0.044175415101479945,-0.05644332090774212,0.06053920804980009,0.0817909047999186,0.03296330518836506,0.03923305404858368,0.06524105027765614
high_damping,direct,displacement,0.01,10.0,20,0.0,-0.030469674366819445,0.03527552210081922,0.05544749220860368,-0.028177898669781994,0.03240427795795568,0.058858591792196664,0.21295435093980614,0.2218682118382631,0.24689507962888052
high_damping,direct,displacement,0.02,20.0,20,0.0,-0.06538022262090404,0.07143590371745281,0.09260736113094001,-0.0027261910278214576,0.027077180693521045,0.04122428088983456,0.46462138752932913,0.47429115933493193,0.5101071009099151
high_damping,direct,acceleration,-0.02,-20.0,20,0.0,-0.0706078642563326,0.07153789515750769,0.09032671365118822,0.09145126748058088,0.08980420722131377,0.11832701344778276,-0.5558451804978087,0.555514412905314,0.5897837252923217
high_damping,direct,acceleration,-0.01,-10.0,20,0.0,-0.034947313608845294,0.037860626953647815,0.056263945271099666,0.08343054737177386,0.0869212529275446,0.11344922520836559,-0.26773598527376913,0.2644567046753252,0.30795038689435933
high_damping,direct,acceleration,-0.005,-5.0,20,0.0,-0.02280620984497956,0.025474235250838147,0.04326124914949001,0.015681805473097665,0.015839130253364003,0.04604621629972892,-0.19488564222943872,0.1923643733656739,0.2444336394034135
high_damping,direct,acceleration,-0.0025,-2.5,20,0.0,-0.018571160765253513,0.021183844051038722,0.039012309863920215,-0.02752902099495208,0.02904500174496661,0.052300972725203496,-0.172771569652026,0.16930653356537206,0.2232149515874415
high_damping,direct,acceleration,-0.001,-1.0,20,0.0,-0.016469403865393955,0.019141628108856612,0.0368443422838566,-0.05534488381205081,0.057698370040411506,0.0787346439151857,-0.16419833883184404,0.16164532114938623,0.21451099875357826
high_damping,direct,acceleration,0.0,0.0,20,0.0,-0.015613434701071469,0.0183313542575209,0.03588000817376702,-0.0744906559322453,0.07635624171289834,0.09698465453623577,-0.15916521400280031,0.1564340627924281,0.20908884219783916
high_damping,direct,acceleration,0.001,1.0,20,0.0,-0.015011935063901477,0.01804992330763573,0.03518140376851826,-0.0932268965257437,0.0955914518255257,0.11477849426959107,-0.1564045314013928,0.15387869723005565,0.20634149961029066
high_damping,direct,acceleration,0.0025,2.5,20,0.0,-0.014122570502776951,0.017775274437425805,0.03409363542673155,-0.1217131056267013,0.12513426532168426,0.14345407240587182,-0.1540286566849307,0.15263650503606385,0.20333996289807957
high_damping,direct,acceleration,0.005,5.0,20,0.0,-0.013985314848709162,0.017271764471663006,0.033914162962340386,-0.16785390445879814,0.17214558462636786,0.19005649005420994,-0.1569146066547482,0.15548315406323,0.20393456596650025
high_damping,direct,acceleration,0.01,10.0,20,0.0,-0.018266546956496627,0.020692722737341664,0.038534049351849974,-0.24588180159923664,0.2505155995699569,0.26765270562848104,-0.18830686229416785,0.1873000447922344,0.219668519211098
high_damping,direct,acceleration,0.02,20.0,20,0.0,-0.04650446627805621,0.0490301250097221,0.06484408737094571,-0.29145223988626273,0.292437976463795,0.30780127007806285,-0.3906660283081241,0.39177921259086546,0.42419983033258857
high_damping,direct,force,-0.02,-20.0,20,0.0,-0.059017535999866054,0.0636635769346636,0.07892343216894983,-0.548277701179867,0.5548211707688606,0.567368155280352,0.10643652004255824,0.10781057070137123,0.13636309767132213
high_damping,direct,force,-0.01,-10.0,20,0.0,-0.02736112600971836,0.0316969403934408,0.04959769910570874,-0.289992607878984,0.29616559176343904,0.30951317154061697,0.11376642676292299,0.11356733967298993,0.14751258942809678
high_damping,direct,force,-0.005,-5.0,20,0.0,-0.01870698956581685,0.022566738821122194,0.04046031561876576,-0.17250780174690858,0.1772428592912682,0.19321198640790999,0.015178040479911203,0.023086709819018836,0.049100482038769405
high_damping,direct,force,-0.0025,-2.5,20,0.0,-0.016387419144014936,0.019719104430451183,0.037510271060960824,-0.12087429570038846,0.12503802387395532,0.1422996969442268,-0.06202798239003826,0.06037507910570028,0.11397597985961241
high_damping,direct,force,-0.001,-1.0,20,0.0,-0.015938682340925072,0.018920265067583274,0.036566521079122435,-0.09234547013028889,0.09520971456328362,0.11446037566729032,-0.11718663449810691,0.11414791617410103,0.1678750538307707
high_damping,direct,force,0.0,0.0,20,0.0,-0.015613434701071469,0.0183313542575209,0.03588000817376702,-0.0744906559322453,0.07635624171289834,0.09698465453623577,-0.15916521400280031,0.1564340627924281,0.20908884219783916
high_damping,direct,force,0.001,1.0,20,0.0,-0.015478177690336412,0.018021013302106988,0.03532025375088235,-0.05846517632833823,0.06002574129456065,0.08132570232200563,-0.20286917147655786,0.20066008862454154,0.2514849955582914
high_damping,direct,force,0.0025,2.5,20,0.0,-0.016149860092643808,0.018727829844162044,0.035346902659580404,-0.0363481703272824,0.03742951197512007,0.05964022901018918,-0.27446013785612955,0.27238981343565527,0.32121002727845077
high_damping,direct,force,0.005,5.0,20,0.0,-0.017793937433623577,0.020049129124833767,0.036246379929483485,-0.00563354448336483,0.012268166498189856,0.029606872884530563,-0.4045440146015299,0.40290374460967016,0.4466532498047883
high_damping,direct,force,0.01,10.0,20,0.0,-0.022154350158939705,0.02405584030009123,0.036842035897571034,0.027267775066937165,0.031995985135713875,0.047482636542023386,-0.6881085582885718,0.6859427301455767,0.7187339097212891
high_damping,direct,force,0.02,20.0,20,0.0,-0.02618918221253926,0.02794812360653964,0.035795850209095516,-0.0215286260187368,0.020918089145453463,0.03979098898374729,-1.2422470398749177,1.2449844477004781,1.2653467642607261
high_damping,direct,filter_group_delay,0.0,0.0,20,0.0,-0.015613434701071469,0.0183313542575209,0.03588000817376702,-0.0744906559322453,0.07635624171289834,0.09698465453623577,-0.15916521400280031,0.1564340627924281,0.20908884219783916
high_damping,direct,filter_group_delay,0.0025,2.5,20,0.0,-0.01634685679860957,0.01974047387988681,0.03745840385190953,-0.1195025237921316,0.12397340131900067,0.14338552239509425,-0.06110291027276702,0.05694493853276228,0.11506095829023835
high_damping,direct,filter_group_delay,0.005,5.0,20,0.0,-0.017961772371729787,0.02175852616767164,0.040028004193605894,-0.17112831801433753,0.17643163686521646,0.1977579209207587,0.019251938322506136,0.028368660374461285,0.044267064244457546
high_damping,direct,filter_group_delay,0.01,10.0,20,0.0,-0.02423420871406171,0.027068628209754215,0.04822881390555325,-0.286178615569109,0.29163600739336626,0.3185760830994873,0.12540560266858308,0.12997846655933643,0.15683361079666228
high_damping,direct,filter_group_delay,0.02,20.0,20,0.0,-0.04799152672367375,0.05138279666003456,0.07110413857243238,-0.5353098471522013,0.5371659283821504,0.5662999011926808,0.13933781571837045,0.13209652770835767,0.18722639154434087
high_damping,direct,filter_group_delay,0.04,40.0,20,0.0,-0.11542309825496455,0.1177287867721129,0.12608058475019998,-0.9294985357493168,0.932537559048725,0.951491270251693,-0.2774749150979824,0.2833076874756342,0.32469047108445015
low_effective_mass,direct,displacement,-0.02,-20.0,20,0.0,0.019471112354680808,0.019893190363879494,0.023518882508100265,-1.1469944915508745,1.1472234417327802,1.1534246117086033,-0.4027178063003184,0.4021575029307342,0.41513379401251593
low_effective_mass,direct,displacement,-0.01,-10.0,20,0.0,0.004042720200213884,0.0036588560685831342,0.007819967650654529,-0.5273329884015358,0.5264692331496177,0.5322247429935993,-0.3640669473855392,0.36313884607163477,0.37257823839635035
low_effective_mass,direct,displacement,-0.005,-5.0,20,0.0,-0.00012181305541179197,0.001672831363770797,0.003977815953969393,-0.2756110251355978,0.2747592579541672,0.28080270772054,-0.21772525130477544,0.2168530494090684,0.22547510930663456
low_effective_mass,direct,displacement,-0.0025,-2.5,20,0.0,-0.0008370183007582833,0.002193668668146434,0.003873282231339763,-0.14370670421304332,0.14281737449724244,0.14916377955605079,-0.11963399453955463,0.11859516204577952,0.12739981336133926
low_effective_mass,direct,displacement,-0.001,-1.0,20,0.0,-0.00102465189196811,0.002300401787927342,0.003948129986386411,-0.0602093650229202,0.059344442051805404,0.06589011007746834,-0.052114541337883,0.05124997315673868,0.059976306526504486
low_effective_mass,direct,displacement,0.0,0.0,20,0.0,-0.0010995118599554982,0.0024132810707473596,0.0040070561630427435,-0.0016832207011156617,0.0018774122455007536,0.007546647823604865,-0.0038028439665516722,0.004989823027884144,0.011749967865394563
low_effective_mass,direct,displacement,0.001,1.0,20,0.0,-0.0011632880593041364,0.0024659744287195435,0.004054813717954896,0.05936589034922059,0.05985431760672055,0.06429226095484443,0.04745662199370311,0.04745175717787736,0.056366672459306544
low_effective_mass,direct,displacement,0.0025,2.5,20,0.0,-0.0013796037330351678,0.0025568681912692647,0.004241426852466456,0.15651281954320873,0.15714247072743498,0.16164451044909595,0.12958904917419373,0.12889487301732755,0.13877442290929437
low_effective_mass,direct,displacement,0.005,5.0,20,0.0,-0.002424648106352369,0.003187352221921079,0.005213122356954651,0.33390569140245274,0.33446949368215895,0.3395687974968241,0.2840116599488271,0.28327317523047485,0.29377353633603537
low_effective_mass,direct,displacement,0.01,10.0,20,0.0,-0.012701576076167214,0.013587863918154615,0.0160127798205392,0.7600065966723578,0.7603445154287576,0.7686928938017584,0.6565057515917346,0.6555283038264966,0.6676878469575874
low_effective_mass,direct,displacement,0.02,20.0,20,0.0,-0.17585277244465877,0.17625403874903853,0.1802751437637721,1.6026952589258783,1.6043421284326325,1.6224769086672004,1.3378559644274046,1.3393544333866687,1.3588335878383855
low_effective_mass,direct,acceleration,-0.02,-20.0,20,0.0,-0.18899113073938248,0.1891061721880149,0.19239401888874502,0.43663405351766515,0.43726091152003355,0.44931009094909485,-0.45754692995664625,0.45879871229090347,0.4700963999647985
low_effective_mass,direct,acceleration,-0.01,-10.0,20,0.0,-0.038304602191626076,0.03897219531296429,0.041520712980139145,0.45905134961272565,0.45842087759878736,0.4665889696960291,-0.03398399157932323,0.03374078660303065,0.04379417095330901
low_effective_mass,direct,acceleration,-0.005,-5.0,20,0.0,-0.009691276002385847,0.010776098476113513,0.012776664921586644,0.24457861679036216,0.24464214893708897,0.2506118884084334,-0.010546464814036371,0.011947535395168407,0.018155346813991058
low_effective_mass,direct,acceleration,-0.0025,-2.5,20,0.0,-0.0028875447514067976,0.003761213141165172,0.005671634107542919,0.12280274595955125,0.12314566804498056,0.1280287699777992,-0.006378329607340361,0.00719903971793473,0.013316754641465924
low_effective_mass,direct,acceleration,-0.001,-1.0,20,0.0,-0.001384806014883452,0.0026262646737518483,0.00411947079066411,0.048286847217481256,0.04883114635232148,0.05323986717075392,-0.0063193948936271505,0.006341101199923982,0.013696651591215638
low_effective_mass,direct,acceleration,0.0,0.0,20,0.0,-0.0010995118599554982,0.0024132810707473596,0.0040070561630427435,-0.0016832207011156617,0.0018774122455007536,0.007546647823604865,-0.0038028439665516722,0.004989823027884144,0.011749967865394563
low_effective_mass,direct,acceleration,0.001,1.0,20,0.0,-0.0014753349255731698,0.002528469232768676,0.0045980680529771785,-0.05207848160732238,0.05123535711279806,0.05795916622531025,-0.0034458382475440197,0.005083134444765491,0.011935319581776906
low_effective_mass,direct,acceleration,0.0025,2.5,20,0.0,-0.0034988745923726786,0.00426539861010743,0.0068942286027236154,-0.12630953403677256,0.12553629104595238,0.13227145279940844,-0.0024450125107594034,0.004177387787565046,0.011598539469277526
low_effective_mass,direct,acceleration,0.005,5.0,20,0.0,-0.010665481297846459,0.011181006786456654,0.014379935061962935,-0.24603103383329222,0.2453096206176948,0.25212624948331325,-0.0021124328877991094,0.0044202359838743654,0.012311781124533074
low_effective_mass,direct,acceleration,0.01,10.0,20,0.0,-0.039701900274363024,0.03966267513823425,0.04426239336949483,-0.4555560451108359,0.4554734130877567,0.4623454419653599,-0.015887409709870293,0.013551456520168037,0.028529762831531358
low_effective_mass,direct,acceleration,0.02,20.0,20,0.0,-0.18787632560032988,0.18756944074056797,0.1918646578513058,-0.4260563349815115,0.42613122689438054,0.4427392184447052,-0.4212385481428006,0.42043053782508416,0.43729946957556126
low_effective_mass,direct,force,-0.02,-20.0,20,0.0,-0.13901071597932946,0.13946477598874357,0.14217385213531547,-0.22009099648961844,0.2185619162052153,0.22652816408044052,0.49446621516811806,0.4955712592541203,0.5030157410973165
low_effective_mass,direct,force,-0.01,-10.0,20,0.0,-0.040899294984181676,0.04133211412111516,0.04405585811972565,-0.022641227032101606,0.02173119016536438,0.028871889326969064,0.3741070042372207,0.37389706507278214,0.3831186322912678
low_effective_mass,direct,force,-0.005,-5.0,20,0.0,-0.011895383877972582,0.012581203779742318,0.014954579856641469,0.015468931946509796,0.016023289061892942,0.02026855448962534,0.2180392898330869,0.21844010000883068,0.22697161521057957
low_effective_mass,direct,force,-0.0025,-2.5,20,0.0,-0.0041740914926415,0.004901257998460361,0.0071772191678360475,0.014364064843348725,0.014931421222502638,0.019170532648954356,0.11572605543650911,0.11629522388614338,0.12458372928146971
low_effective_mass,direct,force,-0.001,-1.0,20,0.0,-0.001633992767128774,0.0026946616685725646,0.004581284558731189,0.006643490720155461,0.007610397141476622,0.01143460969299909,0.0472858365576085,0.047856821175785436,0.05605415946703024
low_effective_mass,direct,force,0.0,0.0,20,0.0,-0.0010995118599554982,0.0024132810707473596,0.0040070561630427435,-0.0016832207011156617,0.0018774122455007536,0.007546647823604865,-0.0038028439665516722,0.004989823027884144,0.011749967865394563
low_effective_mass,direct,force,0.001,1.0,20,0.0,-0.0014086781343621243,0.0025989068258020134,0.004285766344631034,-0.012196828973415525,0.011457104480909397,0.018032168465907678,-0.0550904116043172,0.054745053548409806,0.06304608046930144
low_effective_mass,direct,force,0.0025,2.5,20,0.0,-0.0031537131100187613,0.0040028408942998795,0.0060351196760632326,-0.033887662320410655,0.033078450981933204,0.03966424210556536,-0.13599833876202722,0.13581493439465492,0.14396207617038442
low_effective_mass,direct,force,0.005,5.0,20,0.0,-0.008616807629950282,0.00955557995117393,0.011680654268663025,-0.08314020550526699,0.08214729085499464,0.08883405678625007,-0.2768556673793992,0.27681525346297337,0.28468282596413014
low_effective_mass,direct,force,0.01,10.0,20,0.0,-0.02598172137681521,0.026718810413103995,0.02940427772214129,-0.23163193530230003,0.23057163668657343,0.23707467477719324,-0.5542430648097845,0.5542544758694237,0.5624911975747688
low_effective_mass,direct,force,0.02,20.0,20,0.0,-0.05957078565568839,0.059847512275463734,0.06343345999883936,-0.6948356700712034,0.6942596775566303,0.6993793908487129,-0.9520330068384313,0.951622322622734,0.9603131447199419
low_effective_mass,direct,filter_group_delay,0.0,0.0,20,0.0,-0.0010995118599554982,0.0024132810707473596,0.0040070561630427435,-0.0016832207011156617,0.0018774122455007536,0.007546647823604865,-0.0038028439665516722,0.004989823027884144,0.011749967865394563
low_effective_mass,direct,filter_group_delay,0.0025,2.5,20,0.0,-0.003693652626024402,0.004479719423532913,0.007006975895294346,0.015075089197936417,0.016026183002845064,0.019939662930939274,0.1148632776716609,0.11519744857436537,0.12410533958686182
low_effective_mass,direct,filter_group_delay,0.005,5.0,20,0.0,-0.011150607054577127,0.011556947050938314,0.01456009614936671,0.017848546454115235,0.018983514306350546,0.02276177033050659,0.21942498690620477,0.2200463833992225,0.22886377261323382
low_effective_mass,direct,filter_group_delay,0.01,10.0,20,0.0,-0.03773856905564431,0.03786089691893124,0.04187840094348426,-0.014060817294654021,0.013093148710075919,0.021009734258291047,0.3810861269575229,0.3821688673241583,0.38889648330480536
low_effective_mass,direct,filter_group_delay,0.02,20.0,20,0.0,-0.12668182053571359,0.1268154398549715,0.13257646926893363,-0.19281152769824814,0.1928054624443477,0.19932239547391983,0.5256257820274223,0.5260925758706588,0.5341614489241614
low_effective_mass,direct,filter_group_delay,0.04,40.0,20,0.0,-0.3265785250615166,0.3276958497849829,0.33022606143047545,-0.7332084614501417,0.7329485547971505,0.7403833490509979,0.35498351428629976,0.3538387569998022,0.363779654472509
high_effective_mass,direct,displacement,-0.02,-20.0,20,0.0,-0.3715421034358827,0.36960223806408765,0.3969804048123641,-0.19980167090878792,0.15890555567393727,0.49502539397256395,-0.5222214268990842,0.5157397358369744,0.5415044697157162
high_effective_mass,direct,displacement,-0.01,-10.0,20,0.0,-0.3723445290053188,0.3703526173388644,0.39785195405638335,-0.05834706343238535,0.05988006784800044,0.3611801870368059,-0.5152575039868542,0.5083410374840667,0.5351704062332057
high_effective_mass,direct,displacement,-0.005,-5.0,20,0.0,-0.3732173941261347,0.3716008701968291,0.39871218377049217,0.002455747990915485,0.09956557901343369,0.30208444776855375,-0.511998655056477,0.5050190914035056,0.5321618029627618
high_effective_mass,direct,displacement,-0.0025,-2.5,20,0.0,-0.3738163752843503,0.37242448807312495,0.3992934483882312,0.031533627372655984,0.12468567515992746,0.2706782342414467,-0.5104934732802476,0.5035133743765989,0.53076362080151
high_effective_mass,direct,displacement,-0.001,-1.0,20,0.0,-0.37424611774611793,0.37298685855972286,0.3997098632785898,0.048783932219349964,0.13755292880916692,0.256982179775372,-0.5096386940015399,0.502659678404134,0.5299656527464177
high_effective_mass,direct,displacement,0.0,0.0,20,0.0,-0.37455646946019866,0.3733847503272394,0.40000934596566773,0.06025803459126783,0.13894416321119663,0.24695231354484642,-0.5090917650860294,0.5021161310728078,0.5294546101166758
high_effective_mass,direct,displacement,0.001,1.0,20,0.0,-0.3748901263155863,0.37380469244353887,0.4003316623361846,0.07173165434683862,0.14444282670060654,0.2427219499082566,-0.508564153640093,0.5016041195641334,0.5289595381708134
high_effective_mass,direct,displacement,0.0025,2.5,20,0.0,-0.37543000811122035,0.3744722925694319,0.4008515767597615,0.08902882586551211,0.1601248178290769,0.25961023409630524,-0.5078112542195263,0.5008818364263358,0.5282528283752294
high_effective_mass,direct,displacement,0.005,5.0,20,0.0,-0.3764675710470183,0.3757172547012422,0.4018509278523289,0.1181600069412243,0.16921120159044678,0.2883177217098942,-0.5066585861933599,0.4998195321104276,0.5271661940878811
high_effective_mass,direct,displacement,0.01,10.0,20,0.0,-0.37902301681871864,0.3787669134224969,0.4043039571297908,0.17902111890959274,0.20857318712700829,0.3496299096168707,-0.5047656420363781,0.49821403454662994,0.5253774317448068
high_effective_mass,direct,displacement,0.02,20.0,20,0.0,-0.38616133650445483,0.387186414517004,0.41108767852790434,0.31776349374570334,0.34892802631017594,0.5109183703921255,-0.5025815545551124,0.49621993699110567,0.5233521664749887
high_effective_mass,direct,acceleration,-0.02,-20.0,20,0.0,-0.4596444514033065,0.45882186543269166,0.4851258564119916,0.7679048712243752,0.7858979261587784,0.9403996664228149,-0.6145346882413503,0.6112573478048104,0.6430362635995837
high_effective_mass,direct,acceleration,-0.01,-10.0,20,0.0,-0.40094165965037004,0.39759009158186975,0.4283519459343513,0.49216908563992423,0.5244199328552237,0.6785520900487422,-0.5401224407876295,0.5339243923672156,0.5636697452309691
high_effective_mass,direct,acceleration,-0.005,-5.0,20,0.0,-0.38240827102563935,0.3799587924170862,0.4084002627211856,0.2880961252414316,0.3150436685175737,0.4714694056657437,-0.5176303553744673,0.5103647419408763,0.5394957097553005
high_effective_mass,direct,acceleration,-0.0025,-2.5,20,0.0,-0.37712243361580067,0.37373821714013944,0.4028549020101858,0.17593168730490322,0.20436652944159625,0.3533049771704246,-0.511528913749263,0.5047041345542499,0.5330277443380621
high_effective_mass,direct,acceleration,-0.001,-1.0,20,0.0,-0.375203360363311,0.37306932277043975,0.4007505879398199,0.1068260735033502,0.17056216537928748,0.2805659789923442,-0.5096247937073914,0.5030820921398893,0.5305898567108049
high_effective_mass,direct,acceleration,0.0,0.0,20,0.0,-0.37455646946019866,0.3733847503272394,0.40000934596566773,0.06025803459126783,0.13894416321119663,0.24695231354484642,-0.5090917650860294,0.5021161310728078,0.5294546101166758
high_effective_mass,direct,acceleration,0.001,1.0,20,0.0,-0.37435903665507725,0.37409281951097145,0.3996778420650448,0.014201844491782138,0.10371821788419214,0.2815291881517522,-0.5091066398200339,0.5029685427498172,0.528850703810165
high_effective_mass,direct,acceleration,0.0025,2.5,20,0.0,-0.3749444902947163,0.3749924394634147,0.40015190532071954,-0.05459143173173257,0.061118175579772324,0.3532486975379761,-0.5102409398784211,0.5049978877248411,0.5292956754551291
high_effective_mass,direct,acceleration,0.005,5.0,20,0.0,-0.37823341859152987,0.3783114018473528,0.4036221424732096,-0.1668809491984899,0.13692503609395912,0.46481054645833697,-0.5152261512826948,0.5127332898549024,0.5348164653864388
high_effective_mass,direct,acceleration,0.01,10.0,20,0.0,-0.3933505337170282,0.3946742393751006,0.41975682534094005,-0.36913716363179183,0.34411202615097003,0.6539712277710642,-0.5356574370434756,0.534622487310701,0.5573606094928166
high_effective_mass,direct,acceleration,0.02,20.0,20,0.0,-0.4497882810682373,0.4529219202956011,0.4779260893990961,-0.6317861503163963,0.629814267282555,0.8725054777250888,-0.6085946644835248,0.6084997068900284,0.6351764169213482
high_effective_mass,direct,force,-0.02,-20.0,20,0.0,-0.4493810309825359,0.44766421753950947,0.47595996969671595,-0.5780036924604011,0.5488663577539196,0.7903503013392155,-0.6033409117293387,0.6039437221617319,0.627972452458328
high_effective_mass,direct,force,-0.01,-10.0,20,0.0,-0.39399348480265184,0.395325380435833,0.41897204829495505,-0.28416075935770196,0.2562565412328415,0.5498487954492001,-0.5323843678686869,0.5326750420244476,0.5523759034604285
high_effective_mass,direct,force,-0.005,-5.0,20,0.0,-0.3788586333162238,0.37879001985037986,0.40371726659666,-0.11595600703926909,0.09662773521864336,0.4045823954279216,-0.5133801576677451,0.5104696558648281,0.5314303180453278
high_effective_mass,direct,force,-0.0025,-2.5,20,0.0,-0.3751347727620139,0.37496909155966496,0.4003483002914122,-0.028886851053312422,0.0607203008914496,0.3238989275187447,-0.5092435783550953,0.5037183255682378,0.5279053662550369
high_effective_mass,direct,force,-0.001,-1.0,20,0.0,-0.37445084941033946,0.3742477122276148,0.39984017966579993,0.024253674051954673,0.11258783744899059,0.27028577655255226,-0.5085941636596863,0.5023867640741297,0.5282377091756317
high_effective_mass,direct,force,0.0,0.0,20,0.0,-0.37455646946019866,0.3733847503272394,0.40000934596566773,0.06025803459126783,0.13894416321119663,0.24695231354484642,-0.5090917650860294,0.5021161310728078,0.5294546101166758
high_effective_mass,direct,force,0.001,1.0,20,0.0,-0.37519431316452106,0.3731173313514845,0.4007304441060446,0.09525911424911519,0.1683407957990185,0.26825868209149334,-0.5103723748913984,0.503874867039386,0.5313132996649633
high_effective_mass,direct,force,0.0025,2.5,20,0.0,-0.3771804919682943,0.37369466815564256,0.4027209500036549,0.14796620311760852,0.17875433759065418,0.3230425222160639,-0.5137293956133131,0.5070214865235217,0.5356675419035896
high_effective_mass,direct,force,0.005,5.0,20,0.0,-0.3827346683380598,0.38055793797507476,0.4078970172726506,0.2361202479283376,0.2674929711948583,0.4119461787033568,-0.5221306739997591,0.5159873091432984,0.5457315833387034
high_effective_mass,direct,force,0.01,10.0,20,0.0,-0.40044839467641136,0.39794646907885933,0.42376463723847974,0.40354278114089076,0.4373671454974999,0.5734147480080155,-0.5488920533026999,0.5430957644505345,0.5776387688462064
high_effective_mass,direct,force,0.02,20.0,20,0.0,-0.45176169926251575,0.4490999040715419,0.48084442714101155,0.6843863269547,0.7125226659158683,0.820164016030667,-0.6276870368724176,0.6232435048387288,0.6603899777069602
high_effective_mass,direct,filter_group_delay,0.0,0.0,20,0.0,-0.37455646946019866,0.3733847503272394,0.40000934596566773,0.06025803459126783,0.13894416321119663,0.24695231354484642,-0.5090917650860294,0.5021161310728078,0.5294546101166758
high_effective_mass,direct,filter_group_delay,0.0025,2.5,20,0.0,-0.3755838403084884,0.375494792796894,0.40074645388080093,-0.02640821230677154,0.05991023217983509,0.31594907480947215,-0.5089403557634774,0.5037091573661026,0.5279684824724099
high_effective_mass,direct,filter_group_delay,0.005,5.0,20,0.0,-0.3791992391406615,0.378850008170321,0.4043886382942082,-0.11298922993193969,0.09212918114146014,0.3960403153510605,-0.5127027777797232,0.5102903359091204,0.5320858500239939
high_effective_mass,direct,filter_group_delay,0.01,10.0,20,0.0,-0.3940001469720341,0.39512561773776944,0.419899323569451,-0.2788745869503652,0.24117703432657178,0.54258803304757,-0.5308310093935209,0.5298008564477665,0.5519037933450164
high_effective_mass,direct,filter_group_delay,0.02,20.0,20,0.0,-0.44610833451871795,0.4497472140213904,0.4742807434473358,-0.5623675120795804,0.5476678035017548,0.7755143218455598,-0.5984797780548938,0.5991020089333224,0.6236817893252028
high_effective_mass,direct,filter_group_delay,0.04,40.0,20,0.0,-0.5672401406700008,0.5697730508659532,0.591453583984744,-0.8856762970410065,0.8913579214011063,1.0063983976657853,-0.7572885708674908,0.7563626012657306,0.7858542911421946
