target_id,source_seed,case_index,noise_regime,noise_multiplier,observation_duration_s,feature_set,predicted_risk_class,predicted_risk_score,decision_margin,predicted_contact_loss_proxy,passive_persistence_veto_active,probe_force_squared_dose_n2_s,estimated_stiffness_n_per_m,estimated_damping_n_s_per_m,estimated_effective_mass_kg,stiffness_abs_relative_error,damping_abs_relative_error,effective_mass_abs_relative_error,true_stiffness_n_per_m,true_damping_n_s_per_m,true_effective_mass_kg,rd_observation_duration_s,rd_valid,rd_decay_rate_log,rd_decay_fit_r2,rd_decay_time_constant_log,rd_dominant_frequency_hz,rd_log_decrement_log,rd_damping_ratio,rd_peak_count_log,rd_residual_peak_log,rd_residual_rms_log,rd_displacement_ratio_log,rd_velocity_ratio_log,rd_threshold_reached,rd_time_to_threshold_fraction,rd_threshold_dwell_fraction,rd_zero_crossing_rate_log,rd_energy_decay_rate_log,rd_energy_ratio_log,predicted_peak_displacement_m,upper_peak_displacement_m,predicted_peak_velocity_m_per_s,upper_peak_velocity_m_per_s,predicted_late_hold_oscillation_rms_m,upper_late_hold_oscillation_rms_m,predicted_hold_settling_time_s,upper_hold_settling_time_s,actual_risk_class,actual_risk_score,classification_correct,false_safe,false_unsafe,actual_contact_loss_proxy,actual_peak_displacement_m,actual_peak_velocity_m_per_s,actual_late_hold_oscillation_rms_m,actual_hold_settling_time_s
validation_s6104_c05,6104,5,low,0.5,2.0,physical_chirp_ringdown,UNSAFE,1.442169997863634,0.030121427045452842,False,True,0.2061243370333079,530.0612359800957,2.670684652387833,3.5711641182305645,0.05222784575677353,0.1364272734199604,0.13975475987701927,559.2707420311763,2.3500708886990047,3.133274142777782,2.0,1.0,0.33580145594561034,0.36372596916757893,1.2544418913460929,1.9950124688279727,0.07950913847396736,0.013169797349539195,2.0794415416798357,-8.058207637109762,-8.613755635048921,-1.017985531637786,-0.6387678089388106,1.0,0.9225000000000017,0.07749999999999835,1.7047480922384253,0.5526441570928666,-1.3150959845798995,0.004463602135755303,0.005146736810539584,0.018044066949981476,0.019775527398345368,6.676104484960749e-05,0.0003913554056883208,1.7973374911336566,2.884339995727268,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,low,0.5,3.0,chirp_only,CAUTION,1.2056739618741865,0.13880431294700957,False,False,0.2061243370333079,530.0612359800957,2.670684652387833,3.5711641182305645,0.05222784575677353,0.1364272734199604,0.13975475987701927,559.2707420311763,2.3500708886990047,3.133274142777782,3.0,1.0,0.3176856938679109,0.5452697267994968,1.3013339720133976,1.996672212978412,0.08589589525918535,0.014273610998581947,2.639057329615259,-8.07134961652908,-8.44242564993729,-0.8466555465261555,-1.2093294469674396,1.0,0.6150000000000082,0.3849999999999918,1.6739764335716716,0.5423169353198856,-2.3473776106457978,0.004479261452493756,0.005220123599600164,0.01888889042744987,0.021071878354363815,1.0770978422697195e-05,0.000141049229109486,1.3293746845553018,2.411347923748373,UNSAFE,1.5,False,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,low,0.5,3.0,ringdown_only,UNSAFE,4.956065386843594,0.8585245200663478,False,False,0.2061243370333079,530.0612359800957,2.670684652387833,3.5711641182305645,0.05222784575677353,0.1364272734199604,0.13975475987701927,559.2707420311763,2.3500708886990047,3.133274142777782,3.0,1.0,0.3176856938679109,0.5452697267994968,1.3013339720133976,1.996672212978412,0.08589589525918535,0.014273610998581947,2.639057329615259,-8.07134961652908,-8.44242564993729,-0.8466555465261555,-1.2093294469674396,1.0,0.6150000000000082,0.3849999999999918,1.6739764335716716,0.5423169353198856,-2.3473776106457978,0.0058297059761428325,0.016073667125223887,0.020647144131941325,0.056184348446335165,0.0003376394730048587,0.007434098080265392,1.5853991549818127,2.7582385111669905,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,low,0.5,3.0,chirp_ringdown,UNSAFE,1.5241240740848208,0.08866005291772927,False,False,0.2061243370333079,530.0612359800957,2.670684652387833,3.5711641182305645,0.05222784575677353,0.1364272734199604,0.13975475987701927,559.2707420311763,2.3500708886990047,3.133274142777782,3.0,1.0,0.3176856938679109,0.5452697267994968,1.3013339720133976,1.996672212978412,0.08589589525918535,0.014273610998581947,2.639057329615259,-8.07134961652908,-8.44242564993729,-0.8466555465261555,-1.2093294469674396,1.0,0.6150000000000082,0.3849999999999918,1.6739764335716716,0.5423169353198856,-2.3473776106457978,0.004306671381126337,0.004959122122922229,0.01755576991554055,0.019339523807268052,9.856169952204277e-05,0.0006106918502750807,1.8220010670443156,3.0482481481696415,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,low,0.5,3.0,physical_chirp_ringdown,UNSAFE,1.5087507879721707,0.07767913426583628,False,False,0.2061243370333079,530.0612359800957,2.670684652387833,3.5711641182305645,0.05222784575677353,0.1364272734199604,0.13975475987701927,559.2707420311763,2.3500708886990047,3.133274142777782,3.0,1.0,0.3176856938679109,0.5452697267994968,1.3013339720133976,1.996672212978412,0.08589589525918535,0.014273610998581947,2.639057329615259,-8.07134961652908,-8.44242564993729,-0.8466555465261555,-1.2093294469674396,1.0,0.6150000000000082,0.3849999999999918,1.6739764335716716,0.5423169353198856,-2.3473776106457978,0.004345787994534798,0.004995827568618466,0.0175986341688769,0.0193426008483862,0.0001056822713455352,0.000671805195107715,1.7872746454928692,3.0175015759443413,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,0.0,chirp_only,CAUTION,1.2491420932929116,0.10775564764792023,False,False,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004398556885613399,0.00512607063604004,0.01798485069047428,0.02006335879953719,1.2404805645741424e-05,0.00016244469210873068,1.388737474382054,2.498284186585823,UNSAFE,1.5,False,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,0.0,ringdown_only,UNSAFE,2.2675388373843295,0.3605233024305976,True,False,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005124139456751859,0.027210466048611954,0.01646220961382455,0.08616570394180632,3.575443506907424e-07,0.0009610387831829242,0.41404706336093045,3.0,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,0.0,chirp_ringdown,CAUTION,1.249142093292907,0.10775564764792356,False,False,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00439855688561359,0.005126070636040336,0.017984850690474088,0.020063358799537134,1.240480564573455e-05,0.00016244469210853618,1.3887374743820478,2.498284186585814,UNSAFE,1.5,False,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,0.0,physical_chirp_ringdown,CAUTION,1.3581962997990187,0.029859785857843768,False,False,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004419298694776867,0.005114987835754548,0.017810850909869953,0.01984996134501524,2.3592855301988983e-05,0.0002754656247374864,1.4538331206517578,2.7163925995980374,UNSAFE,1.5,False,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,0.25,chirp_only,CAUTION,1.2491420932929116,0.10775564764792023,False,False,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,0.25,1.0,0.0,0.971068296768041,13.815511557963774,3.921568627451064,0.0,0.0,0.0,-6.975063093106592,-7.059016965002151,0.5194810202175788,-0.8145972410029871,0.0,1.0,0.0,1.6094379124341003,1.7746882875209233,-1.005759289731331,0.004398556885613399,0.00512607063604004,0.01798485069047428,0.02006335879953719,1.2404805645741424e-05,0.00016244469210873068,1.388737474382054,2.498284186585823,UNSAFE,1.5,False,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,0.25,ringdown_only,UNSAFE,2.4313421291940363,0.45880527751642175,True,False,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,0.25,1.0,0.0,0.971068296768041,13.815511557963774,3.921568627451064,0.0,0.0,0.0,-6.975063093106592,-7.059016965002151,0.5194810202175788,-0.8145972410029871,0.0,1.0,0.0,1.6094379124341003,1.7746882875209233,-1.005759289731331,0.008797397853809045,0.029176105550328436,0.023972050850266945,0.08306879148077466,3.783035635829035e-05,0.0017931357637313682,1.3500568259747214,3.084750349980175,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,0.25,chirp_ringdown,UNSAFE,1.639489625649479,0.17106401832105655,False,False,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,0.25,1.0,0.0,0.971068296768041,13.815511557963774,3.921568627451064,0.0,0.0,0.0,-6.975063093106592,-7.059016965002151,0.5194810202175788,-0.8145972410029871,0.0,1.0,0.0,1.6094379124341003,1.7746882875209233,-1.005759289731331,0.004363726680310573,0.005086824309600904,0.01725293920103724,0.019172370241502167,4.6337134350883134e-05,0.00047896462940089015,2.141530009466279,3.278979251298958,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,0.25,physical_chirp_ringdown,UNSAFE,1.682387699295532,0.2017054994968086,False,False,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,0.25,1.0,0.0,0.971068296768041,13.815511557963774,3.921568627451064,0.0,0.0,0.0,-6.975063093106592,-7.059016965002151,0.5194810202175788,-0.8145972410029871,0.0,1.0,0.0,1.6094379124341003,1.7746882875209233,-1.005759289731331,0.0043722293737204695,0.005088132802269244,0.01723157963830273,0.01914938568301732,6.565877971895521e-05,0.0006045092544491979,2.184687808922294,3.364775398591064,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,0.5,chirp_only,CAUTION,1.2491420932929116,0.10775564764792023,False,False,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,0.5,1.0,0.0,0.107533196677152,13.815511557963774,1.9801980198020224,0.014869048024494586,0.0023841569125276963,1.3862943611198906,-7.023028903907822,-7.1554142209679386,0.42308376425179084,-0.7275439037110534,0.0,1.0,0.0,1.6094379124341003,1.0403806381495015,-0.9978202304855551,0.004398556885613399,0.00512607063604004,0.01798485069047428,0.02006335879953719,1.2404805645741424e-05,0.00016244469210873068,1.388737474382054,2.498284186585823,UNSAFE,1.5,False,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,0.5,ringdown_only,UNSAFE,2.069983452204749,0.24199007132284955,True,True,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,0.5,1.0,0.0,0.107533196677152,13.815511557963774,1.9801980198020224,0.014869048024494586,0.0023841569125276963,1.3862943611198906,-7.023028903907822,-7.1554142209679386,0.42308376425179084,-0.7275439037110534,0.0,1.0,0.0,1.6094379124341003,1.0403806381495015,-0.9978202304855551,0.009296056107371161,0.02483980142645699,0.029384691627097923,0.0856318581676748,7.256906309119133e-05,0.001285301761715026,1.6092684199690432,2.702213410479855,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,0.5,chirp_ringdown,CAUTION,1.355828310309473,1.0,False,True,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,0.5,1.0,0.0,0.107533196677152,13.815511557963774,1.9801980198020224,0.014869048024494586,0.0023841569125276963,1.3862943611198906,-7.023028903907822,-7.1554142209679386,0.42308376425179084,-0.7275439037110534,0.0,1.0,0.0,1.6094379124341003,1.0403806381495015,-0.9978202304855551,0.004422947471384642,0.005065189639030032,0.017426480405254515,0.01909553751251409,4.201344676507226e-05,0.0003691396492749653,1.8058743241532795,2.711656620618946,UNSAFE,1.5,False,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,0.5,physical_chirp_ringdown,CAUTION,1.3862383654947117,1.0,False,True,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,0.5,1.0,0.0,0.107533196677152,13.815511557963774,1.9801980198020224,0.014869048024494586,0.0023841569125276963,1.3862943611198906,-7.023028903907822,-7.1554142209679386,0.42308376425179084,-0.7275439037110534,0.0,1.0,0.0,1.6094379124341003,1.0403806381495015,-0.9978202304855551,0.004424527890314256,0.005008619336792563,0.017378045905350532,0.01900727937322151,5.4426437003996666e-05,0.0004164413888078279,1.8312122083860167,2.7724767309894234,UNSAFE,1.5,False,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,1.0,chirp_only,CAUTION,1.2491420932929116,0.10775564764792023,False,False,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,1.0,1.0,0.1976445075076775,0.047884848138520675,1.7184804222359262,1.9900497512438236,0.0372055771554568,0.0060328761726292,1.791759469228055,-7.259277874134868,-7.522640942642554,0.05585704257717486,-0.5338946668299241,0.0,1.0,0.0,1.6094379124341003,0.649469454404979,-0.9320963857579663,0.004398556885613399,0.00512607063604004,0.01798485069047428,0.02006335879953719,1.2404805645741424e-05,0.00016244469210873068,1.388737474382054,2.498284186585823,UNSAFE,1.5,False,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,1.0,ringdown_only,UNSAFE,17.98577530032232,5.74466573762087,False,True,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,1.0,1.0,0.1976445075076775,0.047884848138520675,1.7184804222359262,1.9900497512438236,0.0372055771554568,0.0060328761726292,1.791759469228055,-7.259277874134868,-7.522640942642554,0.05585704257717486,-0.5338946668299241,0.0,1.0,0.0,1.6094379124341003,0.649469454404979,-0.9320963857579663,0.005892348026010261,0.0143286385691999,0.02310605184113674,0.06122592000288768,0.0010097012696434363,0.02697866295048348,2.0789606493464294,3.5087429007960402,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,1.0,chirp_ringdown,UNSAFE,1.616787122870351,0.15484794490739362,False,True,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,1.0,1.0,0.1976445075076775,0.047884848138520675,1.7184804222359262,1.9900497512438236,0.0372055771554568,0.0060328761726292,1.791759469228055,-7.259277874134868,-7.522640942642554,0.05585704257717486,-0.5338946668299241,0.0,1.0,0.0,1.6094379124341003,0.649469454404979,-0.9320963857579663,0.004077475721196311,0.0046199768415988,0.016746926363084932,0.018625975040787935,0.00013819641628564074,0.0007732800055208271,2.100944612915519,3.233574245740702,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,1.0,physical_chirp_ringdown,UNSAFE,1.6512608213690498,0.17947201526360712,False,True,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,1.0,1.0,0.1976445075076775,0.047884848138520675,1.7184804222359262,1.9900497512438236,0.0372055771554568,0.0060328761726292,1.791759469228055,-7.259277874134868,-7.522640942642554,0.05585704257717486,-0.5338946668299241,0.0,1.0,0.0,1.6094379124341003,0.649469454404979,-0.9320963857579663,0.0041045219345394,0.0046645999145775675,0.016755765258747377,0.01860165245238209,0.00015698294799403633,0.0009233410294963291,2.090447350223269,3.3025216427380997,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,1.5,chirp_only,CAUTION,1.2491420932929116,0.10775564764792023,False,False,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,1.5,1.0,0.31901123540600784,0.22179761223281536,1.297797823764866,1.9933554817276171,0.056144392643645215,0.009190874064990534,2.3978952727983707,-7.545240278501628,-8.035978404448938,-0.4574804192292091,-0.5982054062162393,1.0,0.9866666666666669,0.01333333333333305,1.7346010553881064,0.5644132095814657,-1.1756580129273984,0.004398556885613399,0.00512607063604004,0.01798485069047428,0.02006335879953719,1.2404805645741424e-05,0.00016244469210873068,1.388737474382054,2.498284186585823,UNSAFE,1.5,False,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,1.5,ringdown_only,UNSAFE,16.52901007622678,5.198378778585042,True,True,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,1.5,1.0,0.31901123540600784,0.22179761223281536,1.297797823764866,1.9933554817276171,0.056144392643645215,0.009190874064990534,2.3978952727983707,-7.545240278501628,-8.035978404448938,-0.4574804192292091,-0.5982054062162393,1.0,0.9866666666666669,0.01333333333333305,1.7346010553881064,0.5644132095814657,-1.1756580129273984,0.010503406237453812,0.028770626307322685,0.0372071190010846,0.09957870946795967,0.0006643194980740934,0.024793515114340168,2.4685257986099067,4.384463191572085,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,1.5,chirp_ringdown,UNSAFE,1.6970269244214087,0.21216208887243493,False,True,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,1.5,1.0,0.31901123540600784,0.22179761223281536,1.297797823764866,1.9933554817276171,0.056144392643645215,0.009190874064990534,2.3978952727983707,-7.545240278501628,-8.035978404448938,-0.4574804192292091,-0.5982054062162393,1.0,0.9866666666666669,0.01333333333333305,1.7346010553881064,0.5644132095814657,-1.1756580129273984,0.0043104973731049705,0.0049172097005485416,0.017215239933255837,0.019049685487903933,7.065286816141933e-05,0.0003877866459457514,2.2492319373081253,3.3940538488428174,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,1.5,physical_chirp_ringdown,UNSAFE,1.6984730554886311,0.21319503963473663,False,True,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,1.5,1.0,0.31901123540600784,0.22179761223281536,1.297797823764866,1.9933554817276171,0.056144392643645215,0.009190874064990534,2.3978952727983707,-7.545240278501628,-8.035978404448938,-0.4574804192292091,-0.5982054062162393,1.0,0.9866666666666669,0.01333333333333305,1.7346010553881064,0.5644132095814657,-1.1756580129273984,0.004320168832461528,0.004898443472610605,0.017208569717800604,0.01903671458981362,7.712184991645533e-05,0.00042463609996304055,2.2374637474890493,3.3969461109772623,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,2.0,chirp_only,CAUTION,1.2491420932929116,0.10775564764792023,False,False,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,2.0,1.0,0.345569528639049,0.3641449062255214,1.2303753595200235,1.9950124688279727,0.048621900464950366,0.00792938122781723,2.639057329615259,-8.120397075500579,-8.661804150056197,-1.083306164836468,-0.7135897036912846,1.0,0.9350000000000014,0.06499999999999861,1.7047480922384253,0.5231131872679007,-1.4614758802874515,0.004398556885613399,0.00512607063604004,0.01798485069047428,0.02006335879953719,1.2404805645741424e-05,0.00016244469210873068,1.388737474382054,2.498284186585823,UNSAFE,1.5,False,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,2.0,ringdown_only,UNSAFE,7.6925163700222745,1.8846936387583528,True,True,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,2.0,1.0,0.345569528639049,0.3641449062255214,1.2303753595200235,1.9950124688279727,0.048621900464950366,0.00792938122781723,2.639057329615259,-8.120397075500579,-8.661804150056197,-1.083306164836468,-0.7135897036912846,1.0,0.9350000000000014,0.06499999999999861,1.7047480922384253,0.5231131872679007,-1.4614758802874515,0.008847354078355777,0.02363072312148503,0.029971502619196635,0.07799214612264259,0.0002977600810750987,0.011538774555033411,1.9456170547978489,3.1585832035839045,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,2.0,chirp_ringdown,UNSAFE,1.4459295820805513,0.032806844343250985,False,True,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,2.0,1.0,0.345569528639049,0.3641449062255214,1.2303753595200235,1.9950124688279727,0.048621900464950366,0.00792938122781723,2.639057329615259,-8.120397075500579,-8.661804150056197,-1.083306164836468,-0.7135897036912846,1.0,0.9350000000000014,0.06499999999999861,1.7047480922384253,0.5231131872679007,-1.4614758802874515,0.004377586050069374,0.0050174132683508555,0.01754949017846727,0.0192563573637727,5.282574695621604e-05,0.0003726098795614798,1.8885894841070114,2.8918591641611027,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,2.0,physical_chirp_ringdown,UNSAFE,1.5033892686114243,0.07384947757958882,False,True,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,2.0,1.0,0.345569528639049,0.3641449062255214,1.2303753595200235,1.9950124688279727,0.048621900464950366,0.00792938122781723,2.639057329615259,-8.120397075500579,-8.661804150056197,-1.083306164836468,-0.7135897036912846,1.0,0.9350000000000014,0.06499999999999861,1.7047480922384253,0.5231131872679007,-1.4614758802874515,0.004387614803359376,0.00505911995113268,0.01752842529058145,0.01921040614317269,6.147359503447517e-05,0.0003603602037390525,1.8855125537857573,3.0067785372228486,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,3.0,chirp_only,CAUTION,1.2491420932929116,0.10775564764792023,False,False,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,3.0,1.0,0.3186539145829163,0.5374921074692349,1.298749357390315,1.996672212978412,0.05175902629421307,0.008454316743794092,3.258096538021482,-8.125174212108321,-8.511592487200472,-0.9330945019807427,-1.1616755601891733,1.0,0.8883333333333358,0.11166666666666429,1.6739764335716716,0.4977368258968172,-2.286642949232451,0.004398556885613399,0.00512607063604004,0.01798485069047428,0.02006335879953719,1.2404805645741424e-05,0.00016244469210873068,1.388737474382054,2.498284186585823,UNSAFE,1.5,False,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,3.0,ringdown_only,UNSAFE,5.033405549863057,0.8875270811986464,False,False,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,3.0,1.0,0.3186539145829163,0.5374921074692349,1.298749357390315,1.996672212978412,0.05175902629421307,0.008454316743794092,3.258096538021482,-8.125174212108321,-8.511592487200472,-0.9330945019807427,-1.1616755601891733,1.0,0.8883333333333358,0.11166666666666429,1.6739764335716716,0.4977368258968172,-2.286642949232451,0.006379273798954911,0.017588935696703376,0.020906200719843348,0.05688928495033766,0.00034290838893831694,0.007550108324794586,1.7474074187688053,2.993740133776541,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
validation_s6104_c05,6104,5,nominal,1.0,3.0,chirp_ringdown,UNSAFE,1.6502883299533881,0.17877737853813436,False,False,0.2061243370333079,529.0458129034037,2.6073873574529145,3.4184881679489134,0.05404346563526782,0.1094930667799386,0.09102747227801675,559.2707420311763,2.3500708886990047,3.133274142777782,3.0,1.0,0.3186539145829163,0.5374921074692349,1.298749357390315,1.996672212978412,0.05175902629421307,0.008454316743794092,3.258096538021482,-8.125174212108321,-8.511592487200472,-0.9330945019807427,-1.1616755601891733,1.0,0.8883333333333358,0.11166666666666429,1.6739764335716716,0.4977368258968172,-2.286642949232451,0.004217589558410849,0.0048565446103414804,0.016859110231182275,0.018572080020067116,0.00011091092206225127,0.0006872080791866168,1.9978972333131377,3.3005766599067763,UNSAFE,1.5,True,False,False,False,0.004489138050551527,0.018492371598982874,0.0002521299656172237,3.0
